Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
23/09/2015,20,988,0,99,294,1812,1287,557,359,undefined,135,91,164,51,65,854,1069,315,83,415,1366,603,200,849,208,887,648,132,415,728,495,81,104,115,144,320,2159,182,866,149,296,290,129
23/09/2015,21,816,0,83,227,1350,902,302,265,undefined,85,89,89,14,75,744,916,256,96,379,1141,428,282,552,146,704,538,95,592,529,395,67,102,147,164,216,1836,149,785,162,209,174,82
23/09/2015,22,491,0,78,129,1028,552,231,164,undefined,41,58,61,19,33,1066,799,255,67,267,827,285,146,554,133,413,395,63,1040,370,331,61,65,69,64,135,1584,95,651,152,142,145,72
23/09/2015,23,212,0,31,103,464,333,110,70,undefined,25,18,30,12,15,266,508,190,34,162,519,153,87,296,95,213,154,47,111,207,123,31,39,35,68,56,961,45,236,45,89,90,51
24/09/2015,0,60,0,16,30,183,145,51,65,undefined,8,3,13,8,5,137,149,81,9,112,209,66,45,109,34,124,53,21,44,146,56,9,18,30,41,10,382,26,83,26,40,13,16
24/09/2015,1,60,0,9,30,131,69,18,29,undefined,4,15,6,5,1,80,70,34,2,75,68,24,13,114,11,56,32,15,34,93,34,6,2,10,29,13,172,12,47,7,15,16,12
24/09/2015,2,30,0,2,9,72,40,15,16,undefined,6,1,1,1,1,17,29,10,16,29,27,16,1,64,11,28,14,1,30,51,18,4,2,5,40,14,157,2,39,6,3,4,3
24/09/2015,3,21,0,6,7,42,43,12,6,undefined,7,0,1,2,0,30,23,4,4,35,35,24,8,83,1,18,21,7,32,53,8,2,13,2,20,4,119,5,34,2,8,7,2
24/09/2015,4,19,0,6,10,39,44,21,20,undefined,2,2,7,4,0,36,45,31,5,22,26,51,4,29,20,11,11,4,51,25,13,6,12,26,3,9,109,11,13,8,12,7,5
24/09/2015,5,28,0,27,107,83,72,35,19,undefined,53,23,7,3,23,94,192,85,31,74,160,165,38,64,42,23,9,16,128,20,5,16,42,36,9,5,297,20,44,42,10,10,8
24/09/2015,6,79,0,214,699,163,148,111,82,undefined,408,85,50,16,99,300,718,219,220,197,476,664,221,114,207,25,13,40,366,79,25,96,87,73,66,22,692,58,183,132,34,77,59
24/09/2015,7,309,0,753,2196,419,503,338,232,undefined,1518,338,149,35,228,875,1713,526,558,340,1178,1915,602,187,470,78,77,93,925,258,80,222,141,199,267,87,1592,208,593,331,119,145,112
24/09/2015,8,725,0,1646,4765,840,1063,750,589,undefined,2886,579,306,67,365,1783,3848,1186,655,607,2295,3708,1241,344,679,162,175,203,2016,442,216,492,288,545,700,174,3188,675,1314,508,386,542,261
24/09/2015,9,662,0,847,2512,960,1355,927,854,undefined,1376,395,265,37,203,1293,1984,612,423,741,1649,2164,787,379,476,226,191,212,1280,300,147,394,191,424,474,128,2521,571,1016,414,535,653,314
24/09/2015,10,855,0,407,1012,1319,1710,1363,1413,undefined,485,242,157,34,160,1330,1428,413,280,1010,1655,1581,652,482,507,371,241,220,1373,409,251,179,162,296,469,185,3079,492,945,356,526,606,249
24/09/2015,11,1066,0,366,906,1610,2349,2079,2043,undefined,506,255,159,65,187,1706,1458,450,379,1206,1939,1405,536,641,601,631,402,241,1468,549,193,182,154,340,503,191,3864,478,1426,517,569,632,227
24/09/2015,12,1721,0,620,1178,2662,3558,3283,3297,undefined,1087,567,343,93,497,2087,2234,623,656,1797,2811,2227,761,1322,832,1250,736,346,1752,1071,494,271,264,831,849,398,4746,709,1977,805,708,808,315
24/09/2015,13,2015,0,601,1257,2817,4122,3677,4047,undefined,961,487,346,116,465,2106,2472,689,682,1881,3025,2117,835,1315,902,1298,772,340,1740,1097,522,262,321,866,912,377,4869,735,2274,906,847,781,301
24/09/2015,14,1861,0,491,943,2541,3502,3026,3084,undefined,558,330,212,87,247,1986,2082,603,554,1134,2779,1661,518,945,864,1077,564,240,1651,775,433,211,232,346,601,271,4902,474,2027,753,699,659,270
24/09/2015,15,1767,0,497,1192,2657,3454,2743,3024,undefined,788,237,207,54,238,2118,2189,648,427,788,2853,2080,546,942,851,995,542,173,1723,710,394,208,208,297,553,269,4826,446,1857,568,643,669,255
24/09/2015,16,1842,0,898,2236,2514,3395,2769,2576,undefined,1682,373,196,69,241,2089,2692,867,517,736,3124,2928,648,1001,850,842,479,175,1850,652,278,389,219,290,526,239,5142,410,2195,515,713,804,290
24/09/2015,17,2326,0,1563,3662,2856,3676,3105,2651,undefined,2360,615,300,86,485,2992,4315,1529,708,669,3772,4121,925,1264,1270,1253,711,230,2670,908,452,490,333,416,755,332,5619,491,2909,866,843,875,364
24/09/2015,18,1631,0,714,1549,2634,2878,2474,1814,undefined,904,331,316,114,306,2544,2915,1078,497,611,3090,2346,497,1200,912,1365,976,228,2406,949,478,311,231,349,438,368,4584,367,2307,645,674,619,309
24/09/2015,19,1454,0,268,613,2187,2144,1552,1161,undefined,261,198,196,52,138,1760,1634,506,265,481,2033,1206,253,1103,309,1361,1055,137,1953,1028,477,120,142,174,266,346,3369,232,1579,340,423,412,219
24/09/2015,20,1196,0,158,297,1934,1671,1112,761,undefined,115,108,160,43,69,1002,1383,266,145,401,1607,773,213,855,272,1148,707,145,516,821,668,79,86,114,226,347,2808,171,1118,206,274,247,143
24/09/2015,21,973,0,137,194,1920,1548,631,425,undefined,72,94,103,26,45,1939,1080,193,107,421,1314,675,221,726,210,909,620,112,2010,642,723,59,86,155,126,296,2773,139,1212,246,284,221,151
24/09/2015,22,568,0,108,172,1248,949,276,239,undefined,52,52,62,14,35,777,884,228,81,271,936,378,200,635,147,562,469,70,653,585,482,75,93,65,98,166,1892,81,821,100,127,106,114
24/09/2015,23,277,0,44,90,793,767,157,147,undefined,33,22,45,12,21,404,639,193,59,158,717,254,82,382,307,306,258,36,243,384,202,26,41,66,41,59,1578,57,388,59,105,89,54
25/09/2015,0,179,0,19,39,331,258,109,66,undefined,12,12,28,10,5,153,245,68,20,150,246,71,57,275,50,203,122,33,91,257,100,23,18,19,33,14,655,43,173,32,54,52,47
25/09/2015,1,68,0,7,17,170,109,63,650,undefined,4,9,5,5,3,68,81,22,18,124,123,26,22,223,36,101,73,12,54,153,44,4,14,1,26,13,241,14,65,18,40,34,17
25/09/2015,2,56,0,4,19,144,102,48,130,undefined,9,7,2,1,1,38,43,21,5,60,70,23,29,229,8,61,54,3,23,129,16,4,2,1,11,16,155,8,81,12,22,11,5
25/09/2015,3,30,0,4,23,152,98,36,43,undefined,12,0,2,3,0,36,28,11,3,38,53,21,7,126,7,50,59,4,32,101,10,1,4,8,9,3,207,7,47,6,18,19,12
25/09/2015,4,25,0,7,8,45,74,35,449,undefined,8,4,2,1,2,77,56,28,4,32,58,27,11,122,15,27,67,7,43,91,4,9,8,9,10,2,227,6,33,10,23,10,7
25/09/2015,5,23,0,30,101,91,123,28,24,undefined,54,24,12,4,34,96,186,48,34,69,153,151,39,73,52,13,11,17,102,81,18,24,24,9,7,9,382,16,57,44,15,14,14
25/09/2015,6,79,0,174,613,142,196,98,78,undefined,381,101,61,12,103,268,817,72,179,181,462,720,192,136,233,38,19,40,273,89,23,95,65,85,80,6,702,58,179,121,43,42,39
25/09/2015,7,289,0,651,2011,385,552,308,243,undefined,1322,286,172,44,216,829,1581,200,376,319,1162,1832,540,202,435,85,62,106,863,237,85,236,133,186,204,54,1612,222,574,263,114,129,79
25/09/2015,8,729,0,1604,4598,839,1134,774,650,undefined,2802,447,283,65,378,1682,3621,360,655,612,2308,3574,1192,369,679,175,162,192,1860,322,197,509,273,497,656,158,3141,655,1342,477,358,427,199
25/09/2015,9,670,0,749,2128,1011,1297,946,1026,undefined,1214,339,179,39,202,1262,1946,290,316,794,1779,2088,738,322,502,326,219,189,1182,345,172,347,194,474,514,145,2696,466,1066,338,492,645,315
25/09/2015,10,859,0,449,970,1329,1786,1487,1666,undefined,507,216,221,68,176,1372,1527,357,363,979,1710,1635,521,499,476,421,268,215,1220,435,216,190,191,306,560,150,3046,448,1070,502,492,559,229
25/09/2015,11,1176,0,440,936,1888,2591,2241,2482,undefined,574,224,314,70,196,1960,1706,362,584,1234,2048,1502,553,697,741,782,428,274,1732,556,245,254,175,327,526,195,4120,541,1733,792,563,541,271
25/09/2015,12,1887,0,631,1277,3028,3661,3582,3827,undefined,1192,585,443,161,691,2365,3017,578,803,1848,2920,2400,1068,1501,957,1384,958,425,1763,1179,449,352,413,851,928,416,5046,788,3110,953,836,801,297
25/09/2015,13,2341,0,604,1459,3078,4228,4151,4258,undefined,1016,549,509,163,622,2490,3002,451,879,1887,3283,2167,936,1487,1150,1513,896,319,2052,1169,501,353,364,860,921,447,5426,914,3052,1026,839,756,327
25/09/2015,14,2098,0,465,967,2729,3775,3206,3669,undefined,579,304,392,87,280,2245,2608,429,726,1362,2883,1707,650,1079,961,1173,624,272,1811,843,471,256,245,431,627,271,4893,604,2673,896,640,660,314
25/09/2015,15,2067,0,519,1217,2739,3875,3254,3439,undefined,901,215,335,85,321,2444,2739,748,651,1234,2953,2241,611,1148,1181,1206,576,243,1885,816,474,302,257,367,504,309,5325,544,2578,897,621,648,269
25/09/2015,16,2155,0,901,2068,2861,3864,3311,3133,undefined,1540,364,360,103,394,2697,3196,919,696,926,3264,3006,696,1194,1246,1141,545,264,2058,848,367,392,253,354,527,243,5645,534,2747,953,685,749,301
25/09/2015,17,2653,0,1374,3058,3104,4119,3750,3267,undefined,1927,552,508,120,568,3473,4702,1426,886,758,4015,3782,869,1494,1536,1428,739,309,2548,1126,463,492,327,459,825,367,6185,587,3322,1074,640,649,335
25/09/2015,18,2259,0,651,1311,3343,3543,3260,2455,undefined,802,298,503,124,343,2846,3351,1035,468,605,3238,2236,562,1425,1113,1900,1173,243,2217,1164,563,261,253,403,525,372,5278,431,2731,626,504,431,246
25/09/2015,19,1735,0,291,549,2711,2814,2182,1637,undefined,313,152,311,85,152,2549,2236,595,185,511,2327,1420,314,1487,829,1896,1400,184,2403,1219,769,136,212,249,340,436,4316,445,2009,451,263,251,140
25/09/2015,20,1656,0,132,267,2490,2217,1602,1159,undefined,180,167,256,50,98,1513,1677,565,157,423,1910,981,232,1316,697,1573,1136,141,619,1264,738,121,152,195,209,530,3525,264,1519,223,215,166,103
25/09/2015,21,1394,0,125,242,2546,1847,1022,588,undefined,111,101,199,45,55,1874,1624,475,143,410,1688,767,204,1273,478,1371,988,121,1387,1030,828,60,119,148,217,457,3417,197,1587,293,140,128,85
25/09/2015,22,1012,0,109,210,2091,1288,520,378,undefined,71,85,110,29,45,1591,1420,331,95,343,1341,597,144,1077,347,1079,762,73,1245,966,655,61,109,132,309,288,2796,203,1097,193,109,112,61
25/09/2015,23,591,0,68,105,1650,981,369,288,undefined,63,119,115,35,29,813,1196,426,50,298,1053,485,115,901,332,686,495,66,346,794,500,53,91,83,293,114,2408,120,695,126,77,64,57
26/09/2015,0,343,0,34,84,822,803,220,209,undefined,38,31,45,12,17,395,812,263,67,259,740,305,69,700,171,471,324,46,137,619,197,27,56,45,195,55,1921,80,483,72,38,28,27
26/09/2015,1,200,0,15,32,503,357,159,138,undefined,13,26,28,7,11,245,265,89,48,212,403,114,48,478,171,257,248,26,82,480,86,14,27,32,179,30,953,34,317,34,21,11,11
26/09/2015,2,110,0,26,32,250,297,93,81,undefined,21,5,6,1,3,137,142,38,19,123,175,42,39,333,37,189,117,21,38,387,41,7,11,18,265,14,572,32,182,26,8,5,5
26/09/2015,3,62,0,7,17,254,189,76,56,undefined,4,9,7,2,3,87,91,40,25,140,86,39,18,358,26,90,91,13,33,267,17,2,8,3,229,10,547,17,136,13,12,7,5
26/09/2015,4,37,0,16,14,130,114,37,51,undefined,8,7,6,1,0,45,94,49,31,92,159,27,22,251,26,69,57,10,31,189,21,6,11,2,97,5,316,15,72,16,17,10,4
26/09/2015,5,47,0,18,13,118,109,53,16,undefined,17,4,2,0,4,45,120,63,12,124,100,48,22,166,18,56,31,10,55,184,8,15,10,23,40,12,379,7,65,19,12,5,7
26/09/2015,6,30,0,29,24,83,108,35,46,undefined,25,17,30,4,27,83,250,104,58,183,161,199,55,104,80,34,21,25,87,71,28,25,32,23,26,8,427,26,70,79,13,6,10
26/09/2015,7,111,0,51,30,284,225,143,124,undefined,82,23,91,33,66,142,350,161,161,359,343,283,84,116,225,64,38,77,82,80,36,114,52,41,53,14,679,38,196,127,47,70,30
26/09/2015,8,165,0,89,68,508,479,304,315,undefined,86,47,78,14,83,332,531,237,217,537,719,459,154,150,235,238,54,145,242,163,74,67,72,123,183,68,1113,97,304,193,80,102,74
26/09/2015,9,374,0,122,134,743,888,711,741,undefined,108,43,189,62,123,637,991,404,288,916,1095,966,273,260,423,202,200,249,564,226,117,112,88,163,232,105,1957,126,574,327,87,103,75
26/09/2015,10,600,0,118,169,1054,1468,1417,1709,undefined,159,97,265,61,200,1285,1222,467,408,1332,1590,976,268,485,682,406,361,356,1030,394,205,127,168,166,232,163,2410,212,1013,560,135,140,102
26/09/2015,11,1004,0,188,206,1772,2390,2217,2503,undefined,115,94,354,97,230,1938,1660,541,580,1753,2142,1233,269,644,992,829,564,486,1571,639,259,105,183,194,385,243,3533,224,1696,868,119,144,97
26/09/2015,12,1500,0,172,180,2428,3212,2791,3297,undefined,151,68,507,174,268,2434,1955,670,785,1923,2371,1241,268,873,1408,1435,984,430,1950,863,324,125,145,123,382,269,4263,207,2355,1165,231,255,144
26/09/2015,13,1824,0,173,160,2887,3576,3179,3560,undefined,153,114,601,165,284,2783,2181,653,852,1939,2712,1194,295,952,2023,1577,897,432,2518,933,527,85,171,138,392,317,4955,234,3102,1343,216,223,150
26/09/2015,14,1921,0,160,151,2713,3662,3429,3824,undefined,146,137,615,196,262,2869,2286,780,1076,1696,2814,1199,276,1231,1458,1519,843,456,2475,884,635,162,227,124,340,422,4950,201,2842,1370,182,230,152
26/09/2015,15,2018,0,202,122,2761,3730,3544,3642,undefined,165,69,621,210,332,2721,2412,737,1066,1205,2848,1206,363,1117,1593,1395,695,392,2126,883,752,172,244,182,371,371,4851,286,2891,1589,172,200,141
26/09/2015,16,1996,0,167,130,2600,3616,3272,3457,undefined,137,64,535,213,232,3213,2850,889,1185,771,2996,1415,402,1040,2451,1228,539,194,2398,725,671,147,281,154,384,280,5242,191,2566,1740,148,195,157
26/09/2015,17,1704,0,175,108,2662,3265,2672,2680,undefined,149,159,444,212,248,3143,2559,901,978,544,2794,1001,326,1315,1331,1423,829,194,2328,921,631,173,247,182,318,429,4908,238,2419,1250,198,230,183
26/09/2015,18,1607,0,143,144,2980,2626,2147,1629,undefined,189,161,576,152,182,2479,2145,737,1653,521,2423,971,260,1405,1431,1751,1089,152,1654,1093,771,236,369,253,333,428,4596,252,2132,792,187,176,113
26/09/2015,19,1423,0,127,92,2853,2060,1325,730,undefined,115,118,401,148,103,2068,1825,509,1485,492,1870,722,143,1313,513,1757,1279,159,1652,1161,899,162,245,200,243,585,3607,244,1790,421,145,114,77
26/09/2015,20,1232,0,126,74,2617,1601,805,550,undefined,66,107,286,91,105,1646,1491,406,339,415,1406,609,169,1155,486,1389,1109,115,837,994,1085,118,186,130,232,673,2963,241,1249,237,87,74,53
26/09/2015,21,1025,0,92,113,2220,1531,596,348,undefined,58,76,217,72,54,1471,1491,526,640,309,1242,682,176,1041,847,1174,883,74,700,872,873,78,146,128,194,618,2837,167,1096,195,96,79,48
26/09/2015,22,683,0,95,99,1728,1367,507,409,undefined,77,101,200,77,62,1854,1335,534,3052,317,1238,624,184,970,419,918,780,91,1232,845,770,131,440,101,285,415,3387,237,1459,521,94,75,56
26/09/2015,23,577,0,91,119,1496,1525,357,328,undefined,63,67,113,28,38,1128,1218,422,855,263,1096,653,261,854,383,686,706,71,373,838,582,147,289,109,356,182,3276,204,1028,355,63,75,62
27/09/2015,0,382,0,55,102,788,1473,249,191,undefined,30,32,75,19,22,620,807,319,61,228,695,335,102,852,280,477,488,44,225,660,280,28,67,69,414,101,2182,83,576,115,24,31,48
27/09/2015,1,169,0,24,49,530,709,182,119,undefined,19,15,11,7,18,305,343,149,51,158,459,112,79,775,144,315,311,40,94,405,173,11,29,47,312,24,1057,54,271,50,27,18,18
27/09/2015,2,122,0,20,28,305,660,64,81,undefined,7,9,12,1,5,147,177,70,30,125,199,68,35,692,33,179,244,15,80,360,68,4,20,48,219,11,797,20,212,32,8,4,7
27/09/2015,3,79,0,10,19,229,690,71,132,undefined,22,33,15,1,4,64,108,50,42,72,160,64,59,493,36,181,224,15,38,269,29,6,8,24,201,10,546,18,166,32,20,11,10
27/09/2015,4,27,0,3,18,93,627,37,42,undefined,3,16,1,0,1,46,73,25,68,73,142,62,38,294,24,55,76,6,40,218,20,18,14,26,101,10,333,4,102,20,9,3,2
27/09/2015,5,71,0,9,17,81,352,28,46,undefined,19,0,4,6,2,72,64,34,19,38,120,34,46,129,24,31,23,10,56,104,5,7,18,5,72,8,410,12,77,32,6,2,1
27/09/2015,6,38,0,21,29,81,217,59,39,undefined,7,7,18,6,13,84,93,44,55,93,122,89,59,89,59,15,32,10,145,118,10,10,33,34,14,7,294,16,62,74,9,5,2
27/09/2015,7,82,0,16,29,203,228,91,58,undefined,34,20,64,9,47,182,294,150,175,175,265,296,60,74,111,37,35,52,179,125,21,75,45,35,37,7,501,37,172,229,26,18,18
27/09/2015,8,221,0,55,62,422,340,208,175,undefined,72,81,181,9,139,342,606,360,250,423,543,569,158,114,282,143,57,89,304,149,63,61,92,159,62,56,686,65,317,373,58,41,30
27/09/2015,9,340,0,126,107,720,660,506,522,undefined,134,82,385,65,131,703,902,625,373,695,1118,829,199,225,435,207,199,164,855,245,130,86,108,169,106,100,1381,123,698,524,85,88,83
27/09/2015,10,546,0,90,143,987,1042,1098,1333,undefined,107,100,652,123,222,1277,1336,393,479,1137,1526,915,192,353,716,450,341,293,1498,432,192,109,168,188,242,108,1975,164,1061,752,117,98,78
27/09/2015,11,851,0,140,161,1585,1900,1934,2217,undefined,76,96,785,170,237,1651,1547,642,682,1588,1781,995,232,611,966,793,608,345,1824,569,305,101,224,147,235,239,2620,155,1967,1033,150,135,114
27/09/2015,12,1457,0,175,160,2202,2657,2467,2712,undefined,119,103,985,255,257,2221,2104,647,965,1860,2096,1125,248,783,1162,1358,788,508,2090,867,459,124,190,125,269,311,3240,224,2400,1314,186,184,117
27/09/2015,13,1729,0,113,145,2567,3012,2866,3158,undefined,121,131,1247,307,291,2254,2099,716,867,2010,2595,1031,271,1060,1351,1712,953,492,2428,819,687,122,206,100,213,328,3657,201,2491,1511,340,239,162
27/09/2015,14,1784,0,129,137,2438,3118,2972,3144,undefined,130,115,1213,315,318,2547,2310,711,992,1798,2542,1000,274,972,1604,1558,766,547,2275,869,908,145,295,132,261,399,3738,253,2487,1627,192,197,112
27/09/2015,15,1922,0,195,130,2590,3290,3110,3278,undefined,114,53,1059,308,261,2684,2453,743,1139,1434,2478,1106,242,994,1531,1460,640,400,2181,843,1117,134,257,183,260,470,4260,188,2834,1620,193,190,156
27/09/2015,16,1953,0,201,102,2494,2966,2868,2736,undefined,103,71,885,256,266,2485,2095,673,1064,910,2455,1006,306,1084,1475,1213,611,233,1895,920,992,122,239,146,199,366,4329,204,2627,1270,212,197,136
27/09/2015,17,1924,0,143,123,2466,2816,2397,2075,undefined,96,108,876,251,239,2149,2145,680,685,542,2329,985,270,1378,1282,1419,973,169,1279,1002,983,130,202,127,162,371,3995,182,2269,976,198,185,132
27/09/2015,18,1534,0,122,100,2694,2100,1661,1107,undefined,127,193,744,186,206,1664,1793,553,305,413,1992,985,225,1189,1035,1597,1085,166,850,1037,929,125,148,141,95,440,3283,239,1626,561,182,123,107
27/09/2015,19,1341,0,56,91,2396,1738,1035,615,undefined,97,121,387,125,106,1487,1397,403,165,481,1625,680,207,1193,478,1642,1295,81,583,1003,844,111,99,135,122,479,2890,135,1703,325,165,104,91
27/09/2015,20,1179,0,59,93,2220,1337,499,340,undefined,75,87,281,110,67,1288,1270,412,79,312,1320,520,201,994,469,1475,977,100,446,735,970,64,114,69,73,448,2348,156,1058,199,117,72,60
27/09/2015,21,882,0,71,76,1639,1112,392,318,undefined,78,69,198,57,39,1100,1094,350,96,315,1114,508,223,785,361,1030,640,74,377,700,921,39,77,129,88,329,2119,131,1045,183,97,56,61
27/09/2015,22,492,0,29,51,1228,727,273,195,undefined,42,46,142,64,37,673,860,314,80,262,829,407,206,726,203,659,470,89,281,482,408,26,44,43,40,143,1483,51,499,124,72,48,35
27/09/2015,23,280,0,25,80,783,441,140,102,undefined,30,21,62,19,16,358,544,229,42,181,547,236,127,393,109,306,232,47,153,462,181,20,24,25,23,53,996,48,241,68,54,19,20
28/09/2015,0,119,0,9,62,247,135,42,65,undefined,11,14,10,7,5,115,213,76,13,112,196,113,61,243,43,155,64,25,56,279,53,5,17,16,22,20,393,27,85,33,36,24,20
28/09/2015,1,75,0,4,22,143,74,63,23,undefined,5,6,4,0,3,62,87,24,3,111,73,43,52,157,26,65,49,9,20,310,24,5,2,7,9,9,168,6,57,18,16,12,12
28/09/2015,2,25,0,2,16,101,40,13,17,undefined,1,3,4,2,3,31,24,13,1,46,22,25,25,46,9,59,15,4,19,270,10,4,6,1,13,10,90,1,25,13,6,2,3
28/09/2015,3,34,0,2,19,73,35,13,17,undefined,2,1,3,5,3,29,25,12,9,31,51,16,23,49,12,52,6,8,27,237,5,2,5,8,8,2,83,4,17,6,10,4,3
28/09/2015,4,16,0,6,24,44,40,9,20,undefined,3,5,5,0,1,53,62,34,38,24,32,30,6,101,18,41,14,4,57,139,13,9,10,8,4,4,117,10,11,10,14,2,0
28/09/2015,5,29,0,36,109,68,71,50,31,undefined,47,22,14,2,18,85,178,75,36,37,112,179,53,47,70,8,8,3,110,125,8,23,19,14,17,9,334,19,40,34,7,4,4
28/09/2015,6,81,0,199,668,162,153,112,79,undefined,412,101,71,13,123,314,725,293,168,110,479,647,176,131,169,47,23,22,311,155,18,75,62,102,68,5,620,52,190,126,37,34,18
28/09/2015,7,325,0,748,2133,477,519,290,270,undefined,1417,353,200,42,244,918,1685,578,463,246,1253,1991,558,166,561,64,63,60,936,156,74,245,142,224,236,64,1635,220,569,355,96,88,60
28/09/2015,8,821,0,1711,5234,980,1206,794,618,undefined,3049,534,363,83,384,1746,3926,1202,790,435,2444,3983,1161,327,958,244,188,169,1920,510,214,547,297,462,733,190,3183,652,1364,601,241,360,185
28/09/2015,9,675,0,761,2071,959,1170,885,928,undefined,1283,324,207,57,201,1089,1852,545,318,524,1611,2238,710,314,633,278,203,119,967,358,198,346,209,440,443,162,2547,441,981,345,312,299,155
28/09/2015,10,893,0,380,939,1289,1720,1491,1531,undefined,415,255,194,45,189,1320,1365,434,381,560,1658,1549,476,461,576,397,259,106,1246,436,249,190,242,307,454,190,3206,450,1085,473,202,234,127
28/09/2015,11,1226,0,403,825,1896,2417,2145,2138,undefined,469,238,233,80,190,1641,1764,529,528,732,2112,1651,602,632,648,686,447,120,1379,683,261,216,234,275,448,153,3776,497,1450,567,316,247,163
28/09/2015,12,1920,0,678,1343,2781,3887,3383,3683,undefined,1004,517,466,183,636,2170,2547,747,860,1117,2946,2349,789,1293,1067,1332,854,165,1622,1061,499,334,363,877,852,458,4817,782,2152,974,382,351,179
28/09/2015,13,2070,0,625,1389,2812,4205,3771,4050,undefined,934,462,378,150,474,2377,2680,735,754,1043,3150,2258,851,1360,1111,1422,918,185,1733,1073,432,322,389,892,901,418,5322,766,2456,987,520,450,217
28/09/2015,14,1919,0,475,769,2446,3641,3001,3108,undefined,528,231,199,49,199,1967,2090,589,637,721,2758,1655,508,915,980,1193,537,132,1539,893,377,218,253,384,601,296,5075,494,1812,815,372,262,146
28/09/2015,15,1865,0,509,1161,2576,3400,2753,2988,undefined,633,272,270,90,218,1853,2311,709,553,607,2750,2085,515,925,1061,1015,522,128,1354,877,413,259,184,283,524,334,4705,423,1892,669,341,277,133
28/09/2015,16,1966,0,948,2294,2560,3295,2545,2694,undefined,1624,409,243,67,282,2017,2689,861,573,581,3087,2983,559,864,910,874,505,180,1611,878,302,308,232,240,436,249,4840,383,1982,686,273,428,171
28/09/2015,17,2282,0,1771,3924,2685,3180,2914,2439,undefined,2517,640,393,84,524,2799,4506,1635,855,645,3806,4391,879,1084,1325,1196,670,194,2378,1004,346,496,323,415,757,314,5301,474,2674,1015,435,453,264
28/09/2015,18,1893,0,782,1649,2624,2468,2035,1537,undefined,902,345,322,88,334,1966,2703,972,597,547,3025,2436,504,1144,1016,1363,915,194,1450,902,472,298,255,241,392,359,4066,283,1821,658,349,401,204
28/09/2015,19,1405,0,234,562,2398,1853,980,721,undefined,280,159,240,70,160,1367,1495,501,214,492,1985,1166,277,1119,444,1326,1007,110,920,942,484,139,144,109,206,437,2929,177,1173,313,281,204,125
28/09/2015,20,1107,0,135,255,1789,1260,534,425,undefined,147,108,156,37,65,953,1298,435,102,332,1395,732,233,843,267,985,771,71,489,744,449,81,107,83,165,339,2256,129,783,166,200,118,68
28/09/2015,21,795,0,94,174,1522,981,371,329,undefined,86,76,101,15,52,696,1009,295,51,275,1124,513,279,666,230,729,647,68,358,767,324,64,70,89,127,243,1913,125,694,116,93,88,57
28/09/2015,22,457,0,66,125,1011,558,187,142,undefined,47,43,36,8,34,442,643,228,62,195,743,269,244,453,124,461,302,70,150,560,161,55,43,42,72,142,1439,58,498,65,81,63,47
28/09/2015,23,222,0,28,84,557,318,95,103,undefined,26,16,38,2,11,221,508,227,40,131,572,124,148,435,176,236,173,22,73,252,150,25,33,19,28,45,905,48,236,51,54,30,26
29/09/2015,0,58,0,6,34,209,131,72,50,undefined,18,2,5,2,11,137,205,72,17,62,184,67,49,228,21,98,74,11,66,112,41,11,21,10,15,15,381,14,79,32,31,10,10
29/09/2015,1,50,0,3,18,102,97,43,17,undefined,2,4,2,0,8,62,48,16,12,53,71,27,22,84,15,58,22,4,29,90,10,2,5,16,11,10,141,2,37,7,11,6,3
29/09/2015,2,27,0,1,9,69,44,123,25,undefined,9,0,2,2,0,20,22,21,5,21,46,32,17,56,16,27,10,3,10,39,11,2,3,0,11,9,100,7,49,9,17,3,3
29/09/2015,3,20,0,1,11,30,34,131,47,undefined,0,2,1,1,4,39,16,6,2,40,32,9,6,56,5,19,11,2,38,29,5,1,4,9,5,6,65,10,20,6,7,1,3
29/09/2015,4,20,0,4,3,41,29,8,27,undefined,5,0,19,1,2,40,63,24,27,14,54,29,8,61,11,12,11,2,59,29,14,5,5,2,7,2,137,6,12,9,5,4,4
29/09/2015,5,15,0,30,121,64,62,33,19,undefined,66,17,15,0,33,93,209,96,32,85,137,193,34,27,56,8,8,19,131,13,14,11,27,12,5,7,299,15,36,28,6,2,0
29/09/2015,6,73,0,181,711,168,201,114,102,undefined,439,84,99,20,127,317,767,256,175,175,524,715,218,151,202,43,24,46,347,56,22,87,88,82,75,16,709,63,208,173,34,35,25
