Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
18/04/2016,21,674,183,72,246,1286,828,505,218,0,79,85,140,31,56,821,1073,304,0,311,1098,48,653,647,233,662,437,96,402,570,440,66,74,113,141,255,1785,99,724,165,199,204,106
18/04/2016,22,401,127,49,184,830,522,278,143,0,55,35,64,20,46,540,665,197,0,215,753,7,531,447,139,415,259,48,292,356,267,61,77,87,60,140,1199,71,422,92,119,124,51
18/04/2016,23,214,98,25,104,462,269,124,84,0,28,12,41,9,47,272,495,169,0,157,426,3,229,254,90,146,98,19,89,215,146,25,31,43,42,64,714,42,247,63,76,69,39
19/04/2016,0,98,40,20,38,213,140,54,59,0,13,7,16,2,15,136,146,34,0,105,213,0,118,165,47,86,85,25,44,113,25,17,9,36,15,18,350,17,126,28,31,22,23
19/04/2016,1,42,29,3,25,88,75,13,25,0,5,2,2,2,4,45,53,15,0,75,97,1,38,108,7,59,25,10,21,54,18,4,2,32,14,9,127,8,53,17,28,10,8
19/04/2016,2,38,17,6,17,56,36,27,8,0,0,3,5,1,8,33,30,13,0,60,26,9,31,68,11,49,9,2,13,48,20,1,7,3,7,11,75,4,30,10,2,2,1
19/04/2016,3,17,4,1,13,27,30,23,16,0,1,0,0,0,1,30,28,5,0,35,34,2,11,37,8,11,16,1,26,12,1,2,1,5,5,10,65,0,21,4,7,2,1
19/04/2016,4,7,14,6,18,26,25,18,28,0,7,6,3,1,2,47,63,41,0,23,61,10,15,30,9,15,9,4,64,16,11,5,4,6,3,1,84,7,11,10,6,3,3
19/04/2016,5,48,81,31,148,79,91,51,23,0,83,20,15,2,47,124,225,92,0,83,151,228,50,32,62,6,3,10,124,14,4,16,16,22,19,8,337,14,66,165,41,48,46
19/04/2016,6,74,240,185,767,162,190,123,76,0,530,128,118,24,157,432,853,276,0,144,487,798,226,127,326,38,20,44,404,60,29,99,106,93,62,19,714,65,210,191,39,45,33
19/04/2016,7,323,930,761,2494,409,519,398,279,0,1606,368,228,54,287,1136,1939,613,0,371,1422,2238,640,200,674,72,84,71,1220,183,96,264,171,298,254,53,1935,277,699,514,167,184,139
19/04/2016,8,799,2148,1780,5443,931,1187,962,618,0,3197,550,372,66,417,2189,4372,1436,0,700,2635,4504,1406,307,961,179,127,174,2069,303,172,571,377,674,787,144,3569,788,1578,720,584,648,301
19/04/2016,9,732,1454,983,2921,978,1274,1089,634,0,1475,378,218,49,203,1436,2122,567,0,690,1636,2646,849,362,583,190,102,140,1472,295,186,417,257,548,509,140,2898,666,1060,516,623,744,301
19/04/2016,10,890,851,453,1137,1222,1789,1632,1186,0,527,296,131,50,127,1388,1319,428,0,928,1624,1684,524,470,520,345,249,176,1427,420,239,230,170,443,553,161,2930,633,1115,512,596,615,280
19/04/2016,11,1140,754,479,941,1738,2435,2271,1600,0,466,265,224,56,216,1561,1543,416,0,1167,1796,1481,435,633,501,633,387,153,1430,607,250,192,201,404,488,199,3614,611,1310,604,840,792,324
19/04/2016,12,2042,1721,732,1509,2546,3445,3735,2810,0,1200,591,429,160,636,2051,2323,750,0,1822,2657,2580,980,1455,705,1308,732,242,1714,1085,400,337,323,1043,943,334,4484,920,1841,755,933,819,333
19/04/2016,13,2130,1723,816,1704,2692,3767,4058,3163,0,1021,581,383,125,524,2209,2346,713,0,1663,2832,2440,952,1392,878,1212,734,268,1946,1101,414,392,400,924,1023,392,4749,954,2132,913,879,879,400
19/04/2016,14,1777,931,514,1190,2344,3179,3310,2242,0,666,288,241,54,270,1934,2072,585,0,1163,2616,1822,505,948,710,846,516,165,1664,656,349,280,268,455,648,209,4390,670,1788,976,780,731,323
19/04/2016,15,1760,707,551,1436,2273,2900,2952,2225,0,927,298,258,79,260,1985,2290,639,0,738,2619,2415,609,785,868,808,489,228,1729,665,330,341,242,298,527,209,4470,530,1697,841,789,890,317
19/04/2016,16,1996,884,1047,2702,2450,3134,2967,2268,0,1760,543,337,83,286,2245,3051,919,0,684,2824,3332,717,867,1000,895,453,119,1913,709,292,727,235,332,557,211,4994,451,1987,691,792,907,332
19/04/2016,17,2283,1401,1840,4340,2647,3232,3067,1997,0,2688,690,467,116,573,3502,5147,1695,0,717,3899,4699,973,1177,1355,945,554,221,2790,805,460,631,438,471,773,269,5791,509,2854,1230,969,1070,456
19/04/2016,18,1877,769,817,1846,2679,2524,2266,1226,0,1064,384,481,93,322,2597,2938,1001,0,625,3052,2595,643,937,965,1316,617,191,1847,953,454,370,295,298,428,410,4674,387,2098,915,840,736,378
19/04/2016,19,1375,411,304,645,2289,1734,1251,537,0,314,210,353,88,164,1679,1676,543,0,535,2028,678,594,951,393,1094,675,116,1040,870,568,178,230,216,239,359,3174,235,1291,519,459,403,206
19/04/2016,20,1152,246,150,340,2016,1313,773,365,0,130,186,284,55,99,1241,1213,382,0,425,1462,106,665,748,287,945,466,118,715,651,567,148,156,103,193,309,2337,215,1014,297,353,323,145
19/04/2016,21,839,207,98,270,1514,960,533,255,0,81,76,178,49,50,1060,1055,392,0,312,1308,77,678,553,292,637,380,95,823,521,462,109,107,86,138,253,1851,152,803,215,202,222,83
19/04/2016,22,481,151,56,134,920,630,275,154,0,60,45,102,28,48,693,748,232,0,199,839,67,499,451,139,403,320,71,287,431,337,93,305,83,63,132,1714,121,544,219,153,131,62
19/04/2016,23,251,100,50,94,604,450,138,108,0,31,16,39,15,18,408,528,212,0,180,670,64,290,268,100,208,195,51,146,252,187,34,73,50,48,60,1318,54,229,88,80,68,29
20/04/2016,0,116,36,10,60,310,184,92,42,0,19,8,6,4,8,135,204,66,0,131,229,58,109,199,52,116,63,30,64,164,63,8,23,14,24,37,487,20,123,45,30,17,17
20/04/2016,1,61,17,4,25,99,104,41,27,0,5,6,5,2,4,47,100,35,0,93,78,78,44,109,77,87,34,15,31,70,21,3,10,5,15,1,210,3,73,18,16,4,6
20/04/2016,2,30,13,1,11,31,43,40,24,0,1,1,2,3,2,34,28,9,0,52,43,30,22,91,25,25,17,10,14,49,8,10,6,4,3,9,142,3,28,6,6,4,2
20/04/2016,3,25,17,1,11,39,32,38,9,0,0,8,11,3,7,29,28,6,0,43,25,2,2,69,11,30,11,1,33,26,5,4,3,0,8,2,100,6,30,9,9,6,4
20/04/2016,4,10,18,9,6,31,28,5,21,0,2,10,12,8,2,46,43,29,0,19,36,4,11,35,25,9,3,8,55,25,3,7,6,4,6,2,75,6,13,11,7,6,4
20/04/2016,5,37,69,34,123,92,111,31,25,0,80,26,15,5,36,114,207,80,0,38,135,214,52,48,68,14,3,6,129,26,30,17,30,32,18,7,356,13,63,156,37,48,49
20/04/2016,6,74,285,199,821,180,187,145,80,0,556,118,126,20,149,405,872,282,0,118,524,891,233,126,266,27,22,33,422,64,45,125,101,80,76,16,677,62,221,175,38,30,31
20/04/2016,7,334,929,763,2495,446,557,397,283,0,1614,347,230,52,293,1157,2063,637,0,229,1278,2250,668,225,635,71,64,69,1120,250,113,266,222,331,253,58,1807,265,725,478,163,225,124
20/04/2016,8,769,2045,1716,5203,839,1149,914,640,0,3152,573,363,70,402,2076,4224,1343,0,520,2563,4440,1429,373,878,212,114,174,2085,330,180,527,332,676,777,132,3578,761,1579,664,525,684,286
20/04/2016,9,824,1534,938,2865,1011,1478,1299,777,0,1398,428,187,44,192,1962,2146,582,0,527,1800,2477,837,357,573,227,132,111,2052,303,167,446,224,600,529,169,3155,425,1162,512,687,748,307
20/04/2016,10,926,1897,527,1090,1245,1917,1843,1170,0,539,276,162,48,156,1645,1363,503,0,571,1658,1727,486,549,506,397,235,107,1738,462,230,249,228,502,586,166,2926,661,1007,477,621,711,246
20/04/2016,11,1192,869,455,937,1544,2316,2240,1789,0,502,284,239,95,179,1753,1457,645,0,715,1842,1595,562,641,632,686,370,137,1703,665,215,181,222,405,564,207,3348,482,1358,539,803,738,310
20/04/2016,12,2160,1694,695,1334,2679,3650,3723,2960,0,1186,570,379,127,554,2192,2271,689,0,1111,2656,2468,920,1285,755,1160,705,222,2067,1105,438,384,359,960,965,389,4790,1231,1943,895,846,828,301
20/04/2016,13,2163,1721,762,1828,2794,3917,4078,3505,0,957,566,449,172,528,2409,2370,650,0,1118,3000,2212,991,1337,920,1221,592,169,2165,1039,514,330,456,949,1091,444,5147,910,2143,945,874,900,318
20/04/2016,14,1865,885,520,1347,2281,3269,3154,2450,0,636,316,237,72,234,2264,1993,542,0,798,2459,1957,515,999,729,993,472,153,2184,681,380,290,283,518,553,230,4530,681,1711,845,735,755,324
20/04/2016,15,1794,742,577,1808,2095,3088,3078,2270,0,888,304,269,83,250,1942,2108,602,0,639,2554,2164,533,887,824,850,456,153,1819,617,400,343,220,397,702,212,4428,710,1738,667,900,902,334
20/04/2016,16,2087,798,968,3077,2371,3148,2928,2335,0,1703,532,322,104,299,2366,2956,907,0,696,2816,3223,644,837,959,914,426,186,1967,720,315,431,221,341,535,215,4985,498,2109,794,873,964,326
20/04/2016,17,2369,1307,1867,4638,2941,3375,3238,2185,0,2564,679,446,90,536,3707,4854,1563,0,878,3589,4548,1063,1094,1317,1030,548,238,2875,899,341,595,344,452,773,273,5762,637,2888,1130,1113,1095,492
20/04/2016,18,1913,841,859,2150,2854,2734,2705,1453,0,1094,478,462,93,356,2804,2930,961,0,828,2947,2631,602,1142,911,1266,820,286,2150,997,390,347,308,323,452,324,4571,555,2141,944,728,802,442
20/04/2016,19,1504,425,343,770,2501,1911,1281,527,0,311,210,327,89,168,1689,1834,589,0,521,2120,773,616,1139,421,1201,807,194,1338,858,597,147,175,194,228,390,3310,404,1396,634,431,607,356
20/04/2016,20,1308,281,206,380,2221,1441,853,412,0,140,129,239,67,112,1432,1339,459,0,454,1540,187,660,830,335,941,654,125,976,666,630,130,129,111,203,352,2419,267,1181,352,377,264,136
20/04/2016,21,928,248,115,281,1516,1014,624,283,0,95,84,282,77,79,1367,1089,308,0,344,1272,130,729,619,253,733,430,96,1046,594,532,100,106,91,164,246,2194,153,941,314,279,280,144
20/04/2016,22,507,162,101,169,1056,676,399,219,0,58,65,96,15,38,735,770,278,0,224,945,170,490,574,170,472,352,88,399,507,282,88,123,76,92,144,1528,356,630,152,127,127,86
20/04/2016,23,230,87,53,108,591,391,160,92,0,20,23,62,16,17,400,562,209,0,149,522,170,274,322,99,272,147,50,142,403,154,39,49,24,59,69,1066,57,356,76,85,82,61
21/04/2016,0,162,36,9,40,206,149,57,37,0,12,18,18,8,4,188,186,67,0,137,260,152,112,245,28,100,43,27,67,224,47,12,9,16,42,28,444,18,130,37,48,39,36
21/04/2016,1,43,31,4,27,145,81,91,30,0,7,14,4,1,2,68,58,22,0,82,92,39,28,114,21,91,18,6,44,99,23,9,20,8,22,10,227,10,54,38,58,37,44
21/04/2016,2,22,12,5,11,49,68,26,17,0,12,2,6,1,5,25,19,7,0,54,53,6,21,74,15,39,12,7,9,60,12,5,2,7,20,10,146,4,19,13,9,2,5
21/04/2016,3,30,8,3,33,34,26,27,15,0,0,2,1,1,2,40,9,7,0,37,50,14,16,41,8,24,8,2,30,44,3,0,1,2,6,1,72,7,31,6,4,4,4
21/04/2016,4,15,9,4,10,60,34,11,14,0,3,2,1,1,3,58,44,36,0,35,60,10,13,16,7,8,8,2,53,32,5,6,8,5,4,5,137,10,15,5,5,2,2
21/04/2016,5,53,58,32,125,75,91,45,20,0,70,11,6,0,38,162,218,87,0,66,132,205,45,30,58,19,17,8,126,18,13,16,14,16,17,10,287,19,68,116,27,29,30
21/04/2016,6,73,239,200,872,161,174,110,96,0,590,137,75,18,137,357,879,329,0,174,508,844,222,140,194,31,15,48,327,72,30,241,101,77,98,17,657,93,173,161,44,40,40
21/04/2016,7,302,813,743,2415,374,549,357,290,0,1601,344,133,28,283,1001,1941,575,0,358,1280,2260,696,180,493,71,50,69,832,180,119,224,193,357,227,59,1754,221,720,298,112,160,79
21/04/2016,8,713,1930,1839,5307,778,1254,879,553,0,3174,594,243,67,472,1991,4202,1278,0,695,2561,4435,1471,275,724,193,125,156,1744,350,189,513,287,610,724,150,3693,798,1498,539,478,605,224
21/04/2016,9,694,1444,979,2744,888,1282,957,693,0,1551,420,199,30,229,1629,2204,675,0,775,1779,2451,860,294,689,188,132,159,1430,299,189,454,245,595,546,160,2851,593,1049,383,634,777,279
21/04/2016,10,832,988,475,1094,1093,1705,1635,1217,0,580,269,158,24,166,1557,1278,333,0,1002,1537,1680,542,444,635,392,238,132,1316,319,198,234,189,394,511,178,2843,552,1017,409,691,638,279
21/04/2016,11,1107,798,454,886,1520,2371,2050,1938,0,462,272,182,58,233,1728,1561,461,0,1230,1724,1496,488,557,639,575,319,218,1559,470,217,210,177,457,511,181,3403,623,1484,697,800,769,319
21/04/2016,12,1896,1588,642,1161,2276,3478,3439,3138,0,1109,566,315,93,506,2328,2097,647,0,1690,2554,2288,893,1273,1222,1101,720,224,2072,917,406,282,369,1077,881,452,4786,939,2016,652,870,830,277
21/04/2016,13,1932,1574,627,1416,2491,3626,3742,3331,0,1017,466,388,118,462,2241,2157,589,0,1653,2808,2306,950,1353,895,1094,615,258,1939,1042,454,315,375,1107,1015,351,4874,871,2069,936,944,838,340
21/04/2016,14,1692,826,554,1148,2103,3241,2883,2660,0,617,294,141,39,226,2133,2030,637,0,1092,2333,1929,534,835,764,895,412,230,1954,694,314,273,197,501,621,298,4432,638,1620,705,737,800,274
21/04/2016,15,1574,753,587,1353,2189,3143,2733,2343,0,897,284,146,34,218,1908,2046,680,0,830,2294,2064,511,707,711,729,399,206,1642,640,279,300,199,256,486,217,4767,616,1522,457,846,948,288
21/04/2016,16,1751,947,1111,2969,2004,3064,2939,2333,0,1757,462,101,13,276,2162,2696,999,0,655,2684,3466,740,753,688,857,414,164,1846,684,272,398,211,285,519,239,4951,610,1644,350,838,975,311
21/04/2016,17,1907,1688,2226,5544,1813,3034,3109,2127,0,2450,505,145,24,501,3701,4722,2035,0,575,3204,5191,1245,934,864,1000,406,197,2670,1043,360,709,264,481,790,237,5594,889,2068,462,903,1036,329
21/04/2016,18,1475,987,1052,2614,1470,2326,2362,1578,0,984,333,101,14,263,2519,2665,1082,0,425,2355,3267,677,775,505,1137,583,187,1874,809,349,321,175,294,458,192,3969,639,1391,311,759,810,265
21/04/2016,19,1004,482,352,939,1231,1448,1486,923,0,280,125,64,6,100,1488,1277,433,0,371,1696,1556,360,771,180,1023,642,101,1543,946,411,212,62,128,223,192,2624,480,723,143,427,364,161
21/04/2016,20,786,253,154,453,1097,1078,1052,618,0,92,92,54,10,49,860,999,274,0,315,1160,977,223,632,134,878,606,102,592,744,370,69,51,94,158,183,2136,222,547,97,269,263,94
21/04/2016,21,673,214,103,345,1071,899,640,286,0,60,66,26,2,44,752,914,269,0,247,909,712,202,556,96,765,584,56,497,644,331,83,45,108,116,156,1841,212,482,63,194,275,91
21/04/2016,22,408,175,77,237,907,688,330,172,0,52,44,22,3,29,925,666,193,0,177,747,454,159,495,63,572,570,37,1210,610,267,68,73,68,45,91,1600,362,410,54,92,183,57
21/04/2016,23,213,88,52,112,436,356,161,125,0,21,34,24,2,17,263,478,178,0,152,431,232,92,315,53,169,329,70,134,345,120,26,30,37,53,40,980,53,200,23,71,62,28
22/04/2016,0,127,35,7,41,238,198,83,78,0,10,10,2,1,10,135,166,60,0,94,217,83,33,209,22,135,299,21,69,158,65,7,9,17,19,13,529,26,120,15,40,18,11
22/04/2016,1,57,9,2,16,166,124,46,34,0,6,2,1,0,4,59,55,20,0,103,93,30,13,193,12,113,263,2,23,110,21,6,4,8,8,11,232,10,73,11,26,14,19
22/04/2016,2,53,20,12,13,117,88,72,31,0,0,1,2,0,1,20,31,8,0,67,64,21,19,266,15,68,299,9,9,134,17,11,8,2,11,16,229,13,69,9,11,2,3
22/04/2016,3,33,6,1,10,132,70,41,13,0,0,4,0,0,0,37,27,24,0,50,63,14,27,159,2,38,62,0,27,156,2,6,1,4,7,9,149,4,23,5,4,1,1
22/04/2016,4,19,7,2,10,49,74,15,35,0,2,4,7,4,4,43,49,40,0,26,64,18,6,66,30,16,18,3,45,61,6,4,8,0,7,2,202,5,22,15,10,4,3
22/04/2016,5,40,54,32,118,128,98,48,25,0,57,25,11,5,28,101,209,97,0,98,129,169,47,65,52,18,10,8,100,77,20,16,22,9,14,8,334,16,86,133,31,49,50
22/04/2016,6,67,211,184,718,178,185,121,74,0,516,126,79,22,126,331,831,246,0,174,473,745,198,129,229,34,21,27,314,88,20,116,71,76,69,17,737,53,186,123,36,23,20
22/04/2016,7,283,792,766,2267,344,490,296,278,0,1461,345,152,42,255,969,1842,552,0,402,1234,2031,598,159,426,68,63,75,835,196,124,199,186,246,209,48,1668,242,616,337,151,174,109
22/04/2016,8,774,1906,1773,4963,735,1084,813,551,0,2870,536,232,49,384,1933,3964,1186,0,660,2272,4172,1337,329,1017,154,110,200,1712,376,193,472,256,587,665,121,3360,665,1409,531,433,512,212
22/04/2016,9,682,1253,946,2470,863,1337,1133,872,0,1412,342,158,25,227,1555,2049,641,0,864,1747,2622,896,409,616,238,124,211,1292,339,203,366,204,609,511,145,2744,552,1057,682,650,627,270
22/04/2016,10,917,843,586,1009,1097,1842,1618,1345,0,495,257,121,37,191,1587,1392,418,0,1052,1560,1727,482,514,648,464,299,184,1460,533,288,200,192,480,500,209,3023,564,1091,697,619,595,262
22/04/2016,11,1089,792,491,884,1505,2567,2391,1895,0,561,245,184,47,194,1811,1525,486,0,1198,2006,1476,522,623,741,697,448,230,1694,561,253,185,150,471,568,190,3608,566,1274,620,764,627,306
22/04/2016,12,1812,1398,567,1237,2602,3737,3489,3239,0,1194,628,290,53,561,2476,2586,710,0,1716,2712,2352,878,1700,953,1296,878,317,2134,1317,352,297,265,1020,1081,337,4949,786,1821,972,862,774,310
22/04/2016,13,2191,1449,659,1407,2617,3969,4064,3813,399,1165,530,375,101,529,2829,2556,753,0,1765,2996,2285,957,1796,1069,1372,705,303,2729,1192,483,311,291,1106,1133,337,4988,801,2276,1148,1041,918,374
22/04/2016,14,1844,822,578,1098,2358,3627,3375,2943,1657,878,311,194,73,332,2870,2250,705,0,1323,2607,1943,525,1106,1014,1026,503,227,2428,791,392,261,239,557,681,325,4694,524,1948,801,778,755,300
22/04/2016,15,1972,697,634,1379,2568,3508,3346,2957,1502,710,317,232,65,284,2520,2419,739,0,1146,2834,2237,553,975,1341,1015,474,335,2048,765,375,262,225,360,601,277,5261,433,2030,698,822,759,302
22/04/2016,16,2134,861,978,2328,2629,3702,3517,3073,1552,1886,439,240,64,394,2857,3295,1122,0,969,3396,3523,812,1012,1142,1028,506,164,2304,795,343,343,250,373,641,239,5449,533,2428,690,765,824,315
22/04/2016,17,2437,1278,1518,3447,3157,4012,4240,2855,1544,2148,593,353,93,449,3885,4820,1614,0,807,3970,4322,892,1463,1324,1343,707,219,2859,1182,471,519,391,531,869,329,6215,660,3138,919,902,799,384
22/04/2016,18,1915,790,683,1524,3338,3756,3362,2274,1173,813,320,311,91,274,3451,3220,1072,0,690,3142,2514,520,1450,1046,1599,1025,175,2452,1264,508,449,349,352,550,413,5615,601,2774,748,528,532,288
22/04/2016,19,1725,545,327,548,2734,2693,2484,1485,750,279,162,187,60,160,2437,2097,674,0,519,2278,1390,318,1400,631,1596,1103,137,1569,1151,638,297,245,322,367,486,4353,371,2359,516,304,294,161
22/04/2016,20,1501,356,159,346,2586,2503,1931,1100,419,136,130,187,57,100,1809,1644,513,0,385,1805,894,234,1055,526,1540,1083,113,1047,1064,727,86,88,105,233,440,3400,241,1544,281,244,196,125
22/04/2016,21,1251,224,140,246,2372,1813,1213,549,406,110,112,149,35,75,2018,1635,473,0,392,1542,796,223,1185,437,1249,831,95,1319,1024,779,99,115,136,242,466,3432,193,2248,380,150,146,76
22/04/2016,22,891,306,159,176,2109,1516,671,371,307,98,78,121,25,57,1967,1494,495,0,314,1292,678,246,962,316,1036,783,83,1091,934,585,323,309,187,402,276,3083,284,1335,401,116,100,78
22/04/2016,23,641,180,108,143,1675,1367,480,300,285,68,103,59,21,86,1284,1223,485,0,387,1225,597,217,793,343,729,575,68,325,838,469,111,172,76,442,162,2982,197,939,283,78,126,40
23/04/2016,0,366,100,48,90,953,938,285,174,206,40,38,48,14,30,572,835,323,0,216,700,289,80,767,143,437,421,47,170,736,235,49,79,46,280,69,2390,56,649,73,53,57,48
23/04/2016,1,251,42,28,47,688,651,116,109,99,18,28,19,10,22,460,497,212,0,253,487,154,72,537,88,282,286,29,96,436,122,22,33,35,271,38,1997,35,339,38,25,21,17
23/04/2016,2,160,56,24,41,390,438,141,79,55,18,5,1,0,0,265,406,195,0,164,314,50,29,443,48,191,186,13,88,282,35,15,28,7,328,33,1516,24,319,45,16,12,14
23/04/2016,3,80,7,4,37,362,288,102,79,47,16,11,7,1,5,200,235,106,0,224,320,62,27,382,20,99,91,24,66,316,23,7,15,8,297,18,1107,14,163,34,6,11,9
23/04/2016,4,82,32,6,16,156,161,96,50,23,8,3,4,3,3,119,197,101,0,128,165,71,20,381,30,86,40,14,45,149,10,7,8,3,135,3,549,21,131,17,4,6,5
23/04/2016,5,44,35,17,16,108,79,43,25,33,14,1,10,5,6,105,129,54,0,138,101,72,23,123,23,27,14,14,43,61,18,1,19,5,9,11,360,7,67,35,12,2,3
23/04/2016,6,49,37,27,30,118,96,47,48,31,26,11,17,9,16,85,227,86,0,165,153,216,36,93,45,28,17,25,57,68,9,27,31,68,20,4,403,21,97,49,7,8,6
23/04/2016,7,89,66,36,75,151,184,110,75,111,46,26,44,21,42,187,295,106,0,279,268,376,94,87,122,45,30,70,156,97,36,75,40,70,39,15,529,39,178,140,18,36,33
23/04/2016,8,191,139,98,214,347,448,355,220,308,81,51,74,20,76,364,516,177,0,558,664,674,168,148,226,74,69,165,258,154,82,88,65,96,88,62,1105,164,430,210,48,49,44
23/04/2016,9,329,213,161,253,557,954,827,599,572,122,40,127,25,115,801,902,367,0,937,1047,968,289,243,592,190,160,262,655,248,167,113,118,201,152,125,1748,167,624,332,66,110,70
23/04/2016,10,623,304,207,255,1082,1735,1725,1395,1036,105,96,138,26,143,1388,1241,460,0,1258,1514,1090,334,405,945,400,204,304,1248,394,292,107,154,202,214,195,2448,232,991,641,122,161,128
23/04/2016,11,997,302,246,326,1585,2562,2674,2072,1241,111,55,205,59,182,1957,1549,510,0,1726,1903,1256,262,575,1135,728,492,356,1756,574,248,92,179,167,248,196,3278,362,1303,629,192,193,123
23/04/2016,12,1308,397,210,271,2119,3118,3291,2928,1501,87,86,319,83,235,2574,1609,569,0,1905,2072,1209,280,816,1495,1278,673,404,2409,841,378,140,178,127,239,315,4082,336,1699,880,176,170,144
23/04/2016,13,1737,354,175,228,2723,3639,3657,3206,1590,129,105,388,117,240,2987,1831,614,0,1876,2322,1225,353,1050,1759,1530,750,363,2910,859,432,139,193,139,228,299,4684,479,1773,1101,235,233,146
23/04/2016,14,1938,361,190,268,2806,3798,4106,3420,1733,105,83,336,127,252,3124,1994,686,0,1756,2558,1210,306,1191,1956,1400,676,363,2874,874,475,97,195,157,217,328,4590,294,2166,1162,261,216,166
23/04/2016,15,1954,355,174,264,2750,3798,4013,3827,1665,130,91,383,140,266,2977,2303,817,0,1415,2764,1217,369,1082,1829,1311,599,262,2827,835,434,134,202,113,333,311,4613,316,2169,1162,241,218,144
23/04/2016,16,1893,357,173,218,2629,3464,3977,3343,1346,147,98,470,163,249,2780,2359,759,0,767,2723,1429,334,1120,1628,1173,570,180,2429,831,573,153,229,150,239,369,4546,461,2181,1148,227,216,151
23/04/2016,17,1950,505,189,269,2873,3215,3749,2576,1044,182,187,644,163,214,3131,2276,773,0,530,2694,1289,383,1238,1569,1394,825,177,2091,935,570,159,240,183,238,355,4702,379,2267,942,226,263,167
23/04/2016,18,1724,554,213,297,2854,2601,2723,1587,707,228,158,1129,192,271,2423,2212,690,0,472,2258,1447,356,1324,1083,1592,1033,145,1246,1185,806,220,305,208,195,622,4327,441,1879,504,229,223,143
23/04/2016,19,1413,489,156,170,2822,2170,1852,794,551,117,132,690,141,150,2448,1777,589,0,525,1828,938,257,1446,557,1725,1300,91,1383,1180,887,201,263,204,210,727,3882,419,1856,457,169,137,66
23/04/2016,20,1260,323,97,163,2587,1808,1064,534,420,86,113,392,108,69,1949,1631,554,0,414,1484,708,221,1278,453,1541,1050,90,902,1129,1056,132,215,131,163,782,3055,226,1435,369,105,76,56
23/04/2016,21,1042,234,90,138,2012,1746,726,408,416,84,65,380,152,74,1829,1392,453,0,353,1421,602,273,1022,539,1216,803,87,1010,1004,1076,94,117,177,203,803,2816,155,1564,297,124,91,54
23/04/2016,22,877,246,116,158,1764,1893,684,379,337,109,184,934,136,170,1837,1389,445,0,280,1156,1115,331,1033,512,889,750,60,1272,992,931,103,144,103,292,498,2637,385,1257,267,100,91,61
23/04/2016,23,595,147,87,173,1529,1577,447,403,269,52,54,157,45,46,1561,1311,453,0,249,1103,744,200,1017,324,782,709,56,940,990,631,93,313,98,557,271,3148,168,945,399,64,85,52
24/04/2016,0,353,100,47,98,967,1101,345,336,223,36,53,142,33,57,1037,1091,392,0,256,835,455,156,806,263,543,434,61,576,832,366,51,73,65,636,99,2301,89,635,163,46,63,43
24/04/2016,1,299,44,55,81,865,1283,220,196,131,18,32,32,5,21,626,684,254,0,175,565,224,67,759,145,363,360,34,423,700,214,84,31,64,497,46,2103,53,479,120,20,28,26
24/04/2016,2,173,34,39,53,423,631,179,110,84,14,21,22,4,3,472,539,191,0,175,520,153,82,503,45,182,264,23,327,534,120,30,41,29,326,21,1771,51,305,62,6,11,13
24/04/2016,3,137,30,15,45,416,447,190,126,74,18,22,28,2,9,342,393,171,0,146,351,82,44,525,38,151,115,19,234,573,58,18,20,20,286,15,1560,36,214,46,21,21,17
24/04/2016,4,56,46,14,18,197,210,99,45,41,15,9,3,0,1,238,242,137,0,107,268,83,46,279,13,56,36,13,149,318,31,11,8,30,85,7,915,17,136,32,24,14,12
24/04/2016,5,36,23,8,16,112,161,36,33,60,20,8,4,2,5,198,232,102,0,61,239,101,27,137,26,41,35,14,111,150,9,8,9,7,81,7,556,10,80,19,3,1,2
24/04/2016,6,54,33,12,17,102,121,59,42,26,22,10,16,0,12,154,236,108,0,81,192,127,71,124,32,53,31,13,152,112,7,26,19,38,17,9,529,15,77,45,12,7,4
24/04/2016,7,95,66,23,45,173,219,73,73,65,40,29,46,28,34,217,302,85,0,188,356,312,81,106,98,58,33,31,295,77,32,26,34,54,39,20,658,28,153,117,17,15,17
24/04/2016,8,158,88,49,149,316,335,212,197,188,58,36,133,26,77,431,468,163,0,389,571,687,208,103,258,106,43,109,619,139,48,92,86,79,101,41,992,71,287,234,47,34,36
24/04/2016,9,357,199,96,164,574,831,681,599,420,96,92,320,53,141,994,941,310,0,831,913,878,268,244,633,180,138,214,1212,239,140,138,140,208,180,92,1606,140,639,400,64,111,83
