Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
22/11/2015,14,1651,0,112,123,2384,3448,1908,3210,1270,56,65,691,223,228,2507,1974,651,0,1419,2479,921,302,1020,1579,1175,630,352,2696,848,692,145,237,87,172,354,4253,152,2266,1280,159,114,91
22/11/2015,15,1701,0,125,130,2348,3400,1850,3285,1103,56,51,672,203,247,2369,2259,721,0,1364,2532,1009,323,876,1607,1132,506,317,2118,694,770,134,212,120,162,325,4410,113,2567,1327,163,122,99
22/11/2015,16,1705,0,131,105,2415,3555,1814,3187,1074,77,85,643,232,225,2856,2296,704,0,921,2726,1005,286,994,1461,1139,457,228,2554,660,638,119,284,93,167,343,4663,146,2159,1449,142,142,109
22/11/2015,17,1697,0,98,127,2344,2971,1522,2454,711,94,110,696,202,220,2232,2296,682,0,533,2304,1068,312,907,1367,1142,652,185,1585,735,706,118,213,106,174,278,4339,179,2016,1570,155,109,109
22/11/2015,18,1425,0,93,115,2298,2265,1240,1468,468,122,66,505,173,142,1741,1806,623,0,459,2052,1012,285,1161,1030,1442,854,132,773,832,703,160,265,76,92,360,4153,160,1714,1272,155,96,107
22/11/2015,19,1186,0,74,100,2212,1929,897,796,349,64,67,375,126,80,1593,1340,474,0,456,1749,790,207,1090,499,1362,1123,113,570,815,767,124,261,84,83,442,3303,148,1406,930,115,85,67
22/11/2015,20,1052,0,75,78,2159,1432,457,419,258,80,56,311,99,66,1370,1197,470,0,377,1411,651,171,882,351,1120,796,83,461,729,892,132,199,57,129,485,2427,151,1148,633,95,48,54
22/11/2015,21,779,0,65,88,1693,1148,334,333,195,83,54,183,55,56,1291,1175,326,0,277,1367,535,185,808,198,906,533,56,343,542,786,63,130,82,90,353,2182,94,904,451,83,40,24
22/11/2015,22,452,0,37,71,1110,654,219,204,114,29,27,149,33,34,725,869,318,0,220,892,424,94,494,217,542,434,66,201,469,534,38,96,67,46,218,1687,76,474,160,55,33,39
22/11/2015,23,268,0,33,64,688,477,122,116,135,38,14,71,11,19,384,600,211,0,188,596,241,82,334,106,290,154,41,97,407,239,33,45,39,30,78,1232,31,317,65,44,22,17
23/11/2015,0,113,0,12,24,373,239,69,49,59,16,5,34,7,5,151,245,101,0,114,274,146,32,232,42,144,78,29,57,327,98,8,36,35,7,15,460,24,95,63,24,10,9
23/11/2015,1,45,0,3,23,100,92,5,48,10,3,11,8,1,7,66,93,34,0,50,74,30,23,164,44,56,68,13,40,182,41,1,17,11,11,5,244,4,62,25,13,5,4
23/11/2015,2,33,0,3,16,69,46,0,37,26,1,1,4,0,1,44,37,18,0,44,63,25,9,118,7,42,12,4,27,117,17,7,0,0,2,10,134,14,35,10,10,3,2
23/11/2015,3,22,0,2,16,36,29,5,17,6,2,2,2,0,0,53,37,21,0,49,35,16,12,41,16,17,12,5,35,105,2,0,3,3,5,6,87,3,8,4,5,3,0
23/11/2015,4,17,0,7,7,39,23,9,26,17,1,6,6,1,1,62,52,18,0,28,69,16,2,35,32,55,18,2,46,89,8,5,3,0,2,2,132,5,11,12,6,4,0
23/11/2015,5,21,0,29,88,88,83,25,25,18,54,13,9,0,28,94,155,75,0,51,102,177,38,52,35,10,6,12,96,95,10,4,26,18,13,8,231,4,44,41,15,8,8
23/11/2015,6,50,0,173,568,163,150,69,84,90,317,62,63,4,86,292,570,242,0,91,439,662,190,90,231,27,19,38,286,117,26,57,72,83,58,25,566,59,184,130,38,37,29
23/11/2015,7,293,0,653,2234,417,534,214,244,355,1395,269,174,37,230,955,1781,610,0,207,1244,1960,550,148,520,79,57,64,917,169,86,208,160,195,214,46,1550,205,584,325,118,103,68
23/11/2015,8,704,0,1670,5220,875,1155,582,641,846,3053,461,312,69,396,1812,4086,1318,0,409,2622,3882,1297,310,859,208,129,137,1651,429,184,486,296,538,705,152,3426,633,1512,544,314,310,129
23/11/2015,9,594,0,944,2489,860,1332,701,840,908,1486,281,133,36,197,1290,1882,603,0,518,1699,2235,782,321,465,225,163,89,1188,273,154,381,204,416,580,159,2768,511,968,348,312,214,130
23/11/2015,10,789,0,474,941,1049,1922,999,1352,1092,448,214,139,41,135,2144,1308,372,0,625,1720,1590,650,490,437,411,277,122,1671,455,211,235,168,345,493,161,2992,543,1037,462,217,150,86
23/11/2015,11,938,0,437,823,1476,2625,1506,2133,1346,445,237,243,61,169,1535,1555,447,0,628,1967,1425,621,608,586,629,384,122,1088,571,204,216,229,306,485,204,3305,467,1187,451,278,176,107
23/11/2015,12,1571,0,625,1255,2381,3719,2077,3586,2197,1061,444,435,124,622,2594,2294,642,0,1083,2905,2321,985,1229,844,1322,767,154,1897,1126,395,336,390,893,998,416,4176,807,1848,790,475,364,211
23/11/2015,13,1730,0,761,1412,2558,4238,2269,4201,2437,1005,339,407,118,551,2151,2322,665,0,1073,3138,2072,1012,1268,906,1337,777,171,2059,1050,412,381,444,889,832,382,4609,850,2197,859,505,412,165
23/11/2015,14,1643,0,539,1010,2325,3577,1823,2991,1835,562,220,220,53,206,2392,1809,563,0,667,2751,1730,679,921,820,1179,524,141,1955,763,370,240,257,361,543,245,4496,549,1927,734,353,261,142
23/11/2015,15,1721,0,609,1212,2476,3488,1823,2969,1593,705,271,193,52,202,2006,2065,626,0,640,2767,2128,645,950,843,1020,454,176,1616,641,482,281,209,252,519,207,4455,472,2148,891,357,265,160
23/11/2015,16,1889,0,1028,2398,2329,3351,1741,2781,1425,1566,433,246,49,289,2113,2723,852,0,624,3259,3040,678,970,1002,1010,406,140,1878,700,272,473,316,235,506,223,4801,395,2169,827,310,263,158
23/11/2015,17,2198,0,1860,4051,2783,3447,1897,2651,1369,2630,709,344,62,530,3609,4855,1680,0,664,3520,4356,1105,1089,1416,1132,538,179,2841,816,336,623,394,331,769,269,5924,476,3134,1597,498,544,271
23/11/2015,18,1827,0,821,1739,2338,2717,1395,1798,833,1051,359,338,86,340,3671,2961,1017,0,612,2876,2453,662,1092,924,1229,657,160,3288,825,437,380,338,269,495,304,4582,314,2513,1452,265,253,181
23/11/2015,19,1312,0,289,558,2051,1930,753,786,453,307,204,309,59,177,2471,1769,539,0,519,2114,1208,350,912,422,965,683,181,1984,745,521,175,286,174,343,357,3115,204,1477,907,242,180,152
23/11/2015,20,1198,0,168,317,1965,1651,627,471,310,134,108,285,69,115,2649,1300,376,0,392,1717,846,225,858,291,935,658,123,1763,614,618,82,201,115,186,338,2896,162,1234,730,172,97,66
23/11/2015,21,855,0,134,229,1767,1396,400,366,255,69,107,171,53,82,1660,1242,397,0,340,1478,687,228,696,193,851,617,80,1049,586,433,69,158,102,136,291,2761,130,1288,507,120,114,61
23/11/2015,22,482,0,62,181,1119,828,198,230,158,47,37,124,50,43,1405,878,284,0,269,923,436,135,480,136,544,306,59,1511,426,265,69,86,83,125,195,1696,79,533,201,55,60,51
23/11/2015,23,290,0,42,108,723,488,103,143,92,34,30,41,16,22,452,677,207,0,164,579,305,90,310,158,304,181,44,199,266,158,46,102,44,189,65,1214,73,289,75,23,20,15
24/11/2015,0,130,0,14,41,317,205,44,75,54,15,14,22,2,8,176,211,75,0,113,212,75,28,172,51,151,74,25,99,172,52,14,22,26,26,22,472,20,105,43,13,13,15
24/11/2015,1,69,0,2,22,151,131,9,57,23,4,2,5,1,7,45,77,32,0,74,69,15,14,163,10,93,49,10,40,116,36,3,4,12,11,10,187,6,56,22,12,11,10
24/11/2015,2,28,0,4,12,73,81,5,13,7,9,1,2,0,1,44,42,10,0,60,29,21,0,83,15,83,26,4,21,51,15,2,4,10,6,9,145,7,24,16,11,0,0
24/11/2015,3,41,0,2,11,73,69,0,24,6,2,0,2,0,4,27,34,22,0,45,24,7,3,73,6,26,4,1,33,36,2,1,3,8,6,2,108,1,19,4,6,1,1
24/11/2015,4,19,0,3,13,30,45,10,53,5,0,5,2,0,2,52,51,35,0,37,45,29,9,58,8,15,17,8,73,16,3,3,5,2,4,3,123,7,18,6,6,4,2
24/11/2015,5,20,0,41,108,73,78,26,27,27,70,16,7,1,32,103,167,74,0,70,135,230,56,38,71,9,10,10,78,20,14,8,46,22,14,9,286,23,60,46,14,10,7
24/11/2015,6,63,0,159,644,150,180,70,90,101,415,82,90,18,130,376,817,296,0,164,503,599,246,136,245,24,27,46,363,75,35,212,71,94,80,26,695,80,216,145,50,28,12
24/11/2015,7,302,0,742,2522,405,495,249,256,383,1575,337,188,49,278,970,1864,595,0,336,1253,2235,661,173,705,86,92,86,821,283,88,238,157,280,254,49,1637,241,713,452,83,76,57
24/11/2015,8,696,0,1795,4931,894,1224,572,625,937,2910,527,342,61,464,1942,4153,1393,0,668,2603,3990,1362,351,1238,201,166,179,1840,382,224,558,300,540,814,153,3507,694,1820,638,286,334,143
24/11/2015,9,616,0,899,2855,803,1285,606,802,867,1413,281,192,26,195,1081,1949,572,0,734,1750,2444,857,329,631,277,191,182,1160,267,171,404,211,457,574,146,2603,555,1005,336,280,221,118
24/11/2015,10,738,0,522,1070,1090,1895,1044,1236,1176,548,234,133,57,152,1046,1353,441,0,827,1605,1701,628,476,533,367,240,215,873,371,278,232,139,359,493,162,2637,569,1055,389,207,163,87
24/11/2015,11,1015,0,460,930,1395,2535,1385,1989,1372,517,311,297,51,188,1208,1513,536,162,1252,2006,1523,625,580,640,689,384,254,984,569,398,256,226,418,490,212,3152,587,1308,513,290,186,129
24/11/2015,12,1769,0,678,1469,2338,3682,2268,3423,2378,1121,590,425,148,590,1671,2410,678,574,1935,2906,2416,1101,1205,947,1184,845,304,1341,1009,562,442,365,846,969,498,4174,884,2042,776,379,414,220
24/11/2015,13,1942,0,735,1736,2548,3998,2341,3954,2488,1070,409,527,181,557,1779,2492,795,724,1803,3103,2348,1116,1210,1134,1283,715,303,1533,1090,597,445,528,892,894,365,4427,921,2288,946,444,535,216
24/11/2015,14,1595,0,487,1172,2395,3416,1852,3024,1701,640,259,273,93,235,1611,2106,562,438,1126,2731,1897,679,872,999,1080,503,203,1276,707,364,247,232,391,578,246,4155,495,1875,811,327,259,129
24/11/2015,15,1703,0,542,1344,2266,3238,1665,2812,1560,815,352,270,75,250,1689,2260,631,492,803,2830,2179,707,875,1130,1023,377,265,1353,673,443,303,267,290,645,179,4520,488,1881,799,354,283,177
24/11/2015,16,1824,0,967,2513,2341,3286,1861,2562,1322,1707,527,268,68,305,2200,2822,841,1119,656,3195,3167,859,916,1287,956,416,145,1697,660,318,467,289,312,683,224,4875,410,2180,848,267,289,194
24/11/2015,17,2273,0,1829,4075,2626,3457,1990,2655,1428,2523,669,329,90,518,3301,5099,1678,3647,821,3536,4483,1150,1323,1680,1123,648,223,2664,851,421,618,457,404,765,240,5674,497,3167,1376,454,540,269
24/11/2015,18,1783,0,789,1847,2618,3103,1593,1853,975,1124,390,355,99,408,2767,3264,1128,5349,619,2889,2561,659,1188,1232,1300,688,171,2000,856,494,394,442,279,524,268,4985,299,2707,1469,276,272,209
24/11/2015,19,1474,0,306,714,2158,2021,912,852,499,317,199,304,83,211,1844,2049,670,5764,426,2268,1305,361,1016,615,1190,674,108,1258,811,533,224,367,163,345,313,3563,210,1873,1075,140,164,116
24/11/2015,20,1163,0,159,354,2188,1600,620,564,343,147,113,288,65,117,1606,1545,450,3927,396,1765,883,237,972,372,1021,640,111,902,695,604,156,265,114,257,323,2792,190,1380,769,117,99,61
24/11/2015,21,880,0,131,255,1757,1389,411,428,269,108,93,189,30,74,1363,1382,451,2601,389,1400,627,192,809,305,857,513,102,673,632,599,104,257,111,200,321,2514,133,1314,610,108,84,53
24/11/2015,22,564,0,66,140,1142,835,173,289,250,75,54,126,25,43,1024,1036,321,783,222,998,501,176,572,219,536,441,79,762,453,479,102,221,97,109,168,2188,93,1201,250,77,60,38
24/11/2015,23,253,0,38,80,779,547,100,152,127,42,23,52,8,28,312,665,254,80,175,663,284,100,412,114,324,167,50,172,304,273,63,118,42,62,74,1421,40,360,260,34,32,27
25/11/2015,0,111,0,19,52,324,208,47,64,41,15,1,13,3,10,127,288,91,14,125,228,136,70,273,38,115,44,21,62,186,132,24,18,32,32,17,612,29,149,88,29,4,3
25/11/2015,1,38,0,17,35,143,117,19,43,28,2,3,5,2,2,23,122,25,8,80,73,25,12,108,34,66,29,7,15,108,58,5,5,15,16,18,170,11,55,28,11,6,4
25/11/2015,2,48,0,2,18,59,74,13,36,11,3,0,3,0,0,14,28,6,8,39,56,12,14,131,36,36,28,2,18,60,21,4,3,1,1,14,120,6,32,14,7,3,2
25/11/2015,3,16,0,0,23,39,53,9,17,3,3,7,1,0,3,29,20,7,27,26,68,25,22,97,9,65,23,2,40,51,9,8,26,6,6,5,101,10,19,8,8,5,4
25/11/2015,4,12,0,6,10,26,36,3,49,17,3,0,1,1,1,44,35,31,26,21,43,8,14,35,10,25,24,2,76,22,13,3,2,2,2,3,131,4,17,6,6,3,2
25/11/2015,5,29,0,27,108,86,96,29,37,17,68,11,15,2,21,90,184,90,40,43,143,209,55,29,56,13,16,8,95,18,7,8,51,25,10,11,286,13,37,41,12,8,9
25/11/2015,6,81,0,185,787,161,239,86,102,104,459,84,91,17,131,361,789,253,212,138,484,680,205,133,271,23,44,36,375,52,34,107,67,97,64,27,735,89,291,162,51,34,28
25/11/2015,7,277,0,734,2212,425,540,237,280,451,1588,362,186,31,269,908,1873,664,507,237,1238,2086,664,152,702,108,68,56,838,229,84,231,183,263,239,53,1689,234,742,370,103,70,52
25/11/2015,8,668,0,1577,4979,824,1216,528,683,855,2963,543,334,61,408,1771,4019,1344,723,447,2638,3840,1440,342,1040,220,159,140,1650,275,172,583,300,563,756,169,3542,638,1652,600,299,332,159
25/11/2015,9,611,0,975,2756,869,1447,675,803,833,1555,366,150,28,205,1022,1972,598,360,560,1742,2380,909,306,704,193,156,138,907,327,171,421,216,495,582,148,2691,604,1015,411,255,232,155
25/11/2015,10,878,0,494,1081,1134,1875,1017,1394,1173,557,239,139,33,143,1075,1311,454,248,575,1657,1810,611,432,582,374,258,106,908,415,213,216,154,401,532,215,2807,539,1176,374,262,217,104
25/11/2015,11,996,0,577,860,1485,2459,1313,1929,1531,461,231,212,47,168,1385,1388,432,299,651,1962,1463,579,567,572,614,399,114,1210,529,361,238,234,352,504,215,3420,548,1372,522,365,304,191
25/11/2015,12,1654,0,744,1294,2427,3721,1980,3348,2243,1097,569,355,102,540,2120,2216,649,463,1206,2800,2375,1011,1357,858,1059,836,227,1892,1100,476,361,291,947,955,452,4327,909,2030,700,501,387,231
25/11/2015,13,1825,0,630,1517,2547,3994,2129,3819,2331,1112,436,307,95,501,1808,2224,620,423,1092,3036,2207,1040,1342,870,1204,790,170,1315,1012,533,384,368,949,994,372,4705,812,2186,913,554,311,212
25/11/2015,14,1612,0,471,1122,2163,3217,1773,2784,1671,635,217,196,73,219,1526,1968,534,341,665,2555,1888,590,833,747,1054,505,153,1131,717,391,252,227,454,607,225,4257,476,2038,778,390,197,134
25/11/2015,15,1565,0,550,1254,2055,3179,1907,2472,1382,850,203,170,66,209,2228,2036,624,407,672,2601,2166,524,756,838,898,428,127,1860,666,760,266,167,340,533,208,4327,502,1667,670,426,211,175
25/11/2015,16,1532,0,937,2484,2140,3167,1674,2753,1338,1618,271,176,73,275,2131,2787,852,890,703,2882,3189,684,692,952,799,428,211,1472,616,620,407,238,340,542,215,4621,427,2011,665,383,237,165
25/11/2015,17,2040,0,1849,4088,2534,3558,1914,2525,1519,2572,656,305,53,480,3101,4646,1539,2677,934,3763,4389,1129,975,1454,942,560,226,2310,821,607,600,390,444,811,296,5428,616,3155,1175,495,464,212
25/11/2015,18,1782,0,780,1693,2175,2675,1440,1681,784,1074,383,347,53,307,2475,2851,1012,4371,888,2860,2571,621,872,1061,1123,636,197,2150,932,692,327,367,315,479,324,4392,320,2389,1202,258,208,159
25/11/2015,19,1399,0,322,690,2007,1782,791,812,562,253,203,279,39,155,1573,1626,514,4825,1000,1994,1279,336,773,379,1054,742,228,959,745,609,188,405,232,274,309,3278,217,1621,916,163,142,124
25/11/2015,20,1194,0,186,363,1839,1432,550,474,268,161,157,241,53,97,1168,1417,435,3062,914,1620,858,260,650,306,842,618,182,499,702,554,141,255,97,175,262,2626,233,1307,583,152,74,59
25/11/2015,21,918,0,134,312,1657,1228,402,397,230,117,81,222,56,63,1030,1277,369,2306,618,1300,709,222,553,298,666,525,199,496,563,674,84,168,172,200,254,2304,146,1175,417,142,111,76
25/11/2015,22,556,0,105,176,1161,765,226,221,212,79,60,84,13,42,1276,999,286,947,463,1089,566,162,517,335,440,362,129,1068,454,498,47,162,109,130,161,1985,146,808,342,63,74,45
25/11/2015,23,316,0,64,131,675,509,127,169,118,43,26,57,17,36,477,628,235,636,185,663,284,96,410,264,308,232,45,253,311,226,101,245,63,141,49,1325,85,461,126,49,29,21
26/11/2015,0,119,0,5,40,285,201,61,72,72,13,10,41,0,8,224,285,97,23,128,255,97,35,410,146,173,103,42,122,197,170,10,14,9,75,23,520,40,193,55,35,14,8
26/11/2015,1,62,0,6,33,131,108,25,24,21,5,2,1,5,6,71,82,32,16,79,83,34,20,202,38,57,43,6,32,118,160,15,13,9,64,28,257,13,76,18,18,7,4
26/11/2015,2,33,0,8,25,70,75,10,20,5,5,1,1,0,3,28,57,17,6,30,63,22,4,103,10,36,17,5,22,70,198,2,3,7,71,5,222,11,33,13,17,1,1
26/11/2015,3,21,0,5,6,40,42,3,9,4,4,2,1,1,0,42,32,13,0,48,44,20,12,359,10,33,16,5,31,32,350,1,1,2,6,4,168,9,21,7,25,3,1
26/11/2015,4,17,0,5,10,25,45,3,31,7,3,3,1,0,0,51,66,35,0,39,22,13,21,35,10,20,13,8,47,20,439,7,7,3,9,1,108,10,15,8,12,3,1
26/11/2015,5,26,0,29,109,66,79,14,13,33,55,13,13,3,25,93,167,68,0,84,97,218,49,37,31,13,2,11,93,22,373,10,19,22,12,8,271,16,47,36,39,7,5
26/11/2015,6,62,0,172,772,146,164,67,71,90,373,72,54,16,93,346,760,223,0,178,516,699,242,104,174,20,22,34,343,63,368,96,62,90,53,24,661,74,249,118,108,25,21
26/11/2015,7,275,0,736,2382,346,516,237,270,391,1352,319,112,32,214,934,1863,585,0,331,1201,1942,632,163,395,96,57,73,894,226,412,197,106,223,245,51,1559,259,624,257,108,71,45
26/11/2015,8,680,0,1769,5255,845,1179,531,645,930,2527,481,275,56,384,1753,4074,1306,0,539,2589,3954,1452,341,831,158,168,204,1836,352,606,559,242,571,790,179,3275,666,1502,485,278,305,114
26/11/2015,9,604,0,775,2379,846,1444,701,873,964,1144,340,120,27,164,987,2015,579,0,640,1821,2353,777,353,641,205,137,216,849,368,573,357,195,503,470,150,3109,559,1054,312,269,207,111
26/11/2015,10,657,0,482,1139,785,1699,1161,1208,1122,488,248,103,25,119,866,1210,358,0,776,1551,1570,521,469,462,301,244,210,618,357,773,207,119,374,444,164,2907,532,1055,272,211,156,95
26/11/2015,11,746,0,398,2457,1052,2020,1537,1765,1345,442,218,96,15,156,972,1262,320,0,1035,1662,1615,651,470,551,472,347,206,795,515,705,204,179,223,451,164,2757,492,968,316,238,136,84
26/11/2015,12,1525,0,580,1403,2069,3328,1941,3069,2118,1135,547,281,81,457,1511,2050,576,0,1640,2609,2276,1312,1156,839,1026,778,288,1200,1039,866,312,268,1149,868,353,3732,803,1858,578,385,400,204
26/11/2015,13,1556,0,653,1387,2392,3686,2143,3520,2241,1004,398,341,94,433,1593,2048,556,0,1555,2771,2313,1200,1274,896,1131,751,278,1245,1014,764,301,252,892,776,299,4164,797,1816,632,493,424,201
26/11/2015,14,1549,0,503,999,2144,3157,1845,3069,1807,748,261,217,71,244,1389,1766,534,0,1173,2657,1798,874,1071,772,955,593,214,1218,691,596,253,160,441,564,209,4054,577,1855,601,395,249,131
26/11/2015,15,1551,0,613,1341,2049,3155,1727,2765,1572,864,283,180,47,198,1549,1993,690,0,789,2550,2092,600,912,1025,828,454,154,1134,716,680,285,204,389,518,243,4415,524,1677,568,400,262,132
26/11/2015,16,1540,0,964,2379,2079,3266,1729,2692,1503,1683,421,193,32,253,1815,2708,825,0,647,2903,3095,804,906,1044,873,481,133,1429,732,524,355,186,319,536,200,4623,358,1792,631,304,290,178
26/11/2015,17,1908,0,1720,3884,2319,3633,1993,2846,1668,2418,645,262,61,493,2910,4536,1579,0,662,3531,4272,1046,1087,1178,983,585,201,2319,843,721,502,291,553,907,275,5548,532,2731,1008,465,525,262
26/11/2015,18,1638,0,821,1742,2180,3059,1876,2254,1143,1034,342,242,50,318,2313,2917,995,0,542,2948,2602,742,1106,951,1236,720,171,2029,919,602,353,299,339,552,303,4859,371,2257,910,249,245,165
26/11/2015,19,1267,0,304,651,1898,2157,1266,1573,617,282,158,226,54,146,1633,1603,466,0,425,2118,1317,362,1074,467,1174,832,118,1612,883,439,171,306,199,403,362,3608,247,1678,792,169,148,99
26/11/2015,20,1102,0,198,318,1798,1890,1029,1056,409,200,133,178,30,89,1341,1350,488,0,422,1775,924,266,1182,339,1065,752,117,659,843,464,131,166,138,222,306,2952,259,1566,569,136,106,61
26/11/2015,21,982,0,128,265,1755,1630,574,588,334,156,117,166,22,62,1229,1445,399,0,374,1608,894,204,946,249,940,623,116,712,779,558,101,145,94,226,229,2794,145,1292,459,98,96,76
26/11/2015,22,557,0,86,148,1289,1182,250,256,250,86,111,90,16,52,1444,1030,313,0,251,1061,589,202,781,228,558,452,86,1261,572,489,92,281,83,119,205,2212,133,822,226,110,108,49
26/11/2015,23,305,0,51,98,845,634,127,184,189,57,61,44,2,17,473,688,266,0,207,667,363,97,602,182,318,230,46,193,415,326,75,82,72,65,108,1524,100,466,101,39,20,18
27/11/2015,0,156,0,15,43,372,245,70,49,92,13,14,17,4,10,178,258,105,0,144,317,145,50,457,59,158,142,21,119,364,110,31,28,17,40,23,645,48,157,40,29,16,16
27/11/2015,1,60,0,5,37,195,164,65,35,39,7,5,6,0,7,117,105,44,0,73,121,40,26,276,28,78,54,14,63,191,31,4,13,8,12,16,271,11,202,33,19,4,3
27/11/2015,2,62,0,7,17,167,94,19,24,21,1,5,0,0,1,37,34,17,0,53,96,25,19,227,7,75,108,11,31,116,16,10,5,7,4,7,200,15,68,14,3,2,3
27/11/2015,3,22,0,4,25,155,79,22,60,9,4,6,1,0,2,53,30,5,0,40,69,12,26,161,10,38,43,6,46,94,12,6,9,2,14,6,172,6,30,10,5,2,0
27/11/2015,4,14,0,10,8,30,47,11,10,5,1,5,2,1,5,60,43,21,0,34,46,29,2,160,15,9,16,4,83,73,1,6,8,7,6,2,222,7,33,10,12,5,4
27/11/2015,5,21,0,22,107,74,65,20,15,44,55,12,9,0,23,87,161,71,0,75,145,214,51,71,49,12,13,25,94,96,13,10,44,26,8,8,327,22,40,37,5,7,5
27/11/2015,6,55,0,160,643,163,160,81,93,95,409,93,73,10,120,336,762,253,0,200,501,654,217,145,240,30,28,47,399,67,38,113,71,102,53,28,635,73,247,132,39,33,30
27/11/2015,7,397,0,685,2185,457,552,265,253,339,1241,333,174,44,232,947,1742,613,0,379,1211,1974,665,248,441,76,60,92,1022,214,103,237,137,211,212,41,1698,233,688,353,54,65,42
27/11/2015,8,707,0,1582,4893,807,1183,694,716,891,2363,449,292,54,403,1807,3806,1291,0,571,2387,3780,1290,399,807,239,147,146,1986,310,220,554,266,542,706,167,3145,670,1407,575,252,320,139
27/11/2015,9,594,0,972,2344,891,1430,673,932,926,1240,317,172,25,205,1097,2049,623,0,724,1871,2296,818,377,551,252,138,190,1018,255,169,392,241,558,533,167,2703,571,1463,344,214,236,109
27/11/2015,10,720,0,465,955,1138,2167,1074,1902,1216,485,227,171,54,148,1252,1474,735,0,970,1862,1813,663,533,690,358,254,183,839,405,206,218,129,379,499,152,3130,450,1742,412,199,171,122
27/11/2015,11,1047,0,453,832,1467,2758,1420,2533,1492,531,176,175,45,163,1420,1697,537,0,1159,2168,1627,635,611,678,683,367,216,988,551,203,210,153,420,515,275,3376,509,1786,561,243,255,161
27/11/2015,12,1763,0,632,1098,2566,3650,1890,3864,2226,1124,442,327,70,522,1909,2533,906,0,1908,2905,2254,964,1449,993,1239,905,316,1462,1081,462,279,238,1021,934,392,4173,853,2245,812,395,350,187
27/11/2015,13,1756,0,636,1291,2608,4223,2256,4221,2472,1035,416,314,92,475,1993,2430,608,0,1878,3030,2347,1002,1456,1193,1296,866,295,1187,1195,475,338,332,968,1057,369,4783,836,2269,838,463,379,162
27/11/2015,14,1707,0,531,962,2366,3842,1891,3220,1886,788,232,306,100,290,1806,2292,642,0,1313,2780,1943,674,1075,1248,1014,681,255,1190,815,366,268,250,451,781,298,4529,521,2132,797,302,225,134
27/11/2015,15,1870,0,602,1203,2273,3782,1874,3219,1632,975,211,289,63,265,1845,2374,744,0,1114,3022,2291,626,935,1384,930,492,204,1438,795,449,266,186,400,595,289,4776,458,2470,847,342,302,148
27/11/2015,16,2416,0,1030,2184,2763,4086,1992,3141,1600,1540,344,268,71,366,2215,3153,1049,0,960,3285,3100,793,994,1552,1071,577,235,1568,907,287,324,212,412,664,246,5266,438,2843,878,374,383,170
27/11/2015,17,2330,0,1431,3068,4612,5358,2212,3443,1851,1826,424,380,75,546,4635,4598,1529,0,769,3896,3968,1058,1369,1798,1171,635,269,4095,1254,423,442,344,548,782,288,6868,633,4588,1642,449,396,198
27/11/2015,18,2702,0,796,1439,4851,5568,2046,2941,1294,832,320,344,80,437,4637,3280,934,0,797,3385,2662,671,1580,1785,1440,984,200,4048,1312,592,285,346,386,609,413,6965,475,4911,2825,262,190,141
27/11/2015,19,2256,0,457,661,3513,4344,1660,2486,1001,340,238,396,112,196,3259,2356,786,0,695,2780,1761,478,1694,1196,1739,1367,205,2587,1462,624,411,549,326,399,530,5881,769,3177,2043,157,124,87
27/11/2015,20,1775,0,337,389,2903,3114,1424,2226,572,201,149,330,65,147,2083,1868,536,0,592,2250,1302,379,1553,1133,1613,1477,156,831,1475,728,261,442,245,284,446,4666,640,2469,950,165,118,122
27/11/2015,21,1383,0,182,282,2828,2988,1101,1243,615,157,152,235,55,120,2104,1910,567,0,549,2137,899,334,1281,858,1381,1071,162,789,1350,811,165,307,185,253,452,4520,335,3230,838,139,122,109
27/11/2015,22,948,0,145,213,2077,2070,577,618,403,88,110,246,66,67,2120,1664,498,0,365,1610,823,293,1089,694,955,953,115,1069,1035,802,141,501,157,322,452,3520,232,2236,690,56,50,47
27/11/2015,23,672,0,136,196,1685,1318,370,368,349,78,115,141,37,69,1424,1674,445,0,289,1392,642,184,889,464,729,601,73,445,917,617,94,201,126,389,210,2662,181,1376,282,39,33,20
28/11/2015,0,325,0,70,85,1098,938,161,243,179,38,77,105,6,26,860,960,308,0,202,860,442,154,803,299,409,524,58,375,654,307,69,109,39,279,55,2245,79,773,203,29,31,27
28/11/2015,1,234,0,30,59,538,734,110,132,121,22,17,24,4,11,380,416,165,0,184,446,154,60,506,140,277,351,33,150,510,103,12,35,59,262,19,1217,40,417,73,31,17,10
