Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
6/10/2015,16,1779,0,991,2420,1817,2356,2038,2102,0,1325,491,155,27,221,1695,2399,697,0,616,0,2791,531,631,732,826,337,158,1318,627,1320,440,157,290,486,221,3892,463,1826,524,629,774,316
6/10/2015,17,2023,0,1798,4012,2035,2527,2250,1901,0,1922,669,284,48,508,2591,4334,1540,0,626,0,4003,829,861,1221,842,446,173,2090,720,1810,577,266,355,701,205,4472,516,2410,864,857,839,383
6/10/2015,18,1609,0,810,1844,1947,2155,1787,1313,0,842,321,211,68,338,1818,2664,887,0,595,0,2296,498,924,764,1034,0,164,1395,772,1715,324,172,261,465,242,3413,257,1693,729,646,592,277
6/10/2015,19,1367,0,282,665,1862,1415,1027,641,0,347,164,222,52,147,1396,1471,472,0,511,0,1239,275,888,404,987,588,129,1147,718,931,108,127,151,285,275,2361,185,1144,468,431,438,216
6/10/2015,20,1006,0,126,431,1621,1140,506,412,0,114,101,152,49,70,837,1195,332,0,414,0,699,220,703,253,813,546,109,423,673,714,61,86,105,147,214,1793,200,1009,198,323,312,147
6/10/2015,21,809,0,59,250,1383,797,330,254,0,87,82,77,33,64,763,957,281,0,262,0,563,161,507,220,593,414,64,411,554,841,65,79,74,141,229,1523,108,671,175,188,176,93
6/10/2015,22,396,0,71,112,812,502,215,143,0,40,38,83,25,38,802,757,217,0,225,0,350,88,352,131,361,257,85,907,402,616,35,66,62,66,144,1049,80,414,113,130,98,54
6/10/2015,23,185,0,39,88,511,299,120,74,0,26,9,19,4,15,289,508,205,0,150,0,219,54,232,94,171,103,32,128,270,577,14,37,35,39,40,858,40,195,48,82,74,39
7/10/2015,0,71,0,10,50,193,99,42,49,0,9,17,7,2,5,94,207,47,0,75,0,116,22,149,33,110,46,25,37,151,299,5,7,28,19,9,297,20,81,43,42,21,18
7/10/2015,1,28,0,3,7,100,69,20,23,0,8,5,4,3,0,41,136,27,0,52,0,30,9,97,12,31,16,8,23,118,275,3,3,2,7,5,178,4,53,14,26,10,9
7/10/2015,2,22,0,3,21,41,43,11,9,0,2,4,0,0,3,26,53,10,0,36,0,11,1,45,10,32,30,7,19,60,450,0,1,2,8,5,86,7,9,10,6,2,2
7/10/2015,3,12,0,1,37,23,34,16,15,0,3,2,2,2,0,26,49,7,0,31,0,6,2,37,9,17,6,2,26,25,555,0,4,1,3,5,65,4,14,3,6,4,4
7/10/2015,4,11,0,6,19,21,20,3,10,0,5,4,1,0,2,39,50,30,0,25,0,17,4,34,15,13,4,4,68,36,621,1,7,0,8,6,78,6,5,8,6,3,0
7/10/2015,5,20,0,30,100,81,79,25,20,0,58,13,5,1,27,105,196,74,0,44,0,179,49,20,50,26,3,11,124,14,599,11,26,10,7,4,268,23,47,53,12,7,4
7/10/2015,6,52,0,185,688,166,150,93,74,0,375,95,65,17,126,303,742,254,0,102,0,673,185,143,271,37,20,30,378,43,665,117,79,72,61,8,695,49,157,140,33,18,12
7/10/2015,7,266,0,719,2188,384,442,284,262,0,1370,331,184,39,269,963,1784,611,0,208,0,1818,560,162,686,60,78,64,1146,162,701,286,171,181,223,48,1737,256,628,363,127,133,76
7/10/2015,8,847,0,1756,5193,921,1101,785,598,0,2945,578,350,70,427,1828,3910,1302,0,501,0,3531,1148,292,1124,178,161,183,2273,357,891,576,252,495,699,147,3477,741,1443,584,431,477,206
7/10/2015,9,824,0,912,2606,910,1328,909,752,0,1459,365,172,49,224,1222,2113,549,0,455,0,2307,761,337,671,193,189,129,1266,249,1008,418,137,472,498,128,2856,633,1107,386,586,673,255
7/10/2015,10,768,0,389,1066,1172,1470,1270,1141,0,497,216,149,44,150,1200,1297,468,0,562,0,1569,499,372,533,310,238,116,1003,333,1427,215,162,353,446,146,2584,650,1241,388,491,583,244
7/10/2015,11,1045,0,402,964,1677,1964,1846,1893,0,458,200,180,63,161,1345,1315,510,0,660,0,1455,470,595,649,651,382,176,1136,498,1852,242,199,256,475,148,3303,535,1615,445,549,647,291
7/10/2015,12,1774,0,606,1332,2576,2923,2971,3323,0,1006,0,330,94,565,1830,2152,602,0,1206,0,2195,871,1281,918,1006,769,216,1401,919,1243,326,339,824,853,391,4098,902,2611,783,848,881,329
7/10/2015,13,1956,0,576,1656,2675,3283,3360,3621,0,988,0,427,114,486,1733,2216,677,0,1077,0,2083,820,1307,859,1135,759,171,1537,1027,946,355,346,827,1000,372,4447,906,2345,786,864,863,278
7/10/2015,14,1768,0,465,1087,2165,2852,2420,2910,0,558,0,287,60,226,1745,1853,538,0,714,0,1620,531,783,848,947,542,180,1378,646,1326,276,186,420,583,271,4183,511,2369,596,683,689,288
7/10/2015,15,1615,0,582,1285,2184,2779,2309,2450,0,721,147,206,57,207,1541,1974,646,0,625,0,2046,506,767,863,883,528,186,1302,606,1109,212,174,277,521,228,4342,601,2140,584,755,787,299
7/10/2015,16,1918,0,929,2344,2322,2845,2497,2463,0,1613,435,196,40,259,1838,2559,820,0,632,0,3198,590,869,946,931,432,174,1752,642,1133,391,237,249,526,182,4506,475,2249,681,674,800,290
7/10/2015,17,2184,0,1720,3920,2585,3120,2763,2482,0,2640,572,301,60,526,2654,4265,1528,0,701,0,4428,840,1047,1387,1011,540,208,2254,859,891,580,389,375,674,205,5175,535,2555,1093,987,874,382
7/10/2015,18,1751,0,887,1877,2350,2407,2170,1593,0,1135,336,317,46,319,1862,2856,1034,0,582,0,2587,523,1028,1105,1098,656,172,1680,809,988,358,348,292,493,297,4183,364,2111,943,747,656,287
7/10/2015,19,1338,0,305,695,2191,1661,1194,742,0,388,207,235,46,164,1340,1734,476,0,481,0,1347,338,835,587,1133,724,154,1013,752,959,138,153,173,292,333,2930,380,1330,534,395,378,187
7/10/2015,20,956,0,190,344,1891,1153,491,390,0,119,114,157,34,109,903,1137,321,0,417,0,869,197,817,297,926,721,131,527,612,863,77,99,129,173,370,2134,187,1028,249,333,286,144
7/10/2015,21,835,0,110,257,1433,852,365,267,0,97,76,105,24,84,619,1011,279,0,304,0,673,153,608,201,760,578,71,449,497,926,48,104,158,180,245,1899,108,730,178,223,210,132
7/10/2015,22,429,0,50,209,931,500,215,186,0,53,59,50,8,27,687,702,208,0,197,0,423,124,397,152,419,324,74,619,392,497,64,48,101,83,141,1309,102,407,96,127,139,61
7/10/2015,23,177,0,40,110,504,248,109,87,0,34,28,23,8,21,227,529,200,0,160,0,229,65,292,130,176,171,25,119,252,153,39,59,31,59,55,838,39,249,49,109,101,48
8/10/2015,0,87,0,15,38,229,158,56,45,0,11,14,12,5,5,103,205,81,0,128,0,119,38,166,33,129,75,19,60,99,47,7,8,7,20,18,449,28,84,27,56,33,36
8/10/2015,1,61,0,2,21,113,81,29,19,0,8,10,10,2,4,36,49,15,0,72,0,41,20,109,35,51,45,9,15,89,478,2,6,3,10,8,146,7,41,7,25,10,15
8/10/2015,2,48,0,2,15,53,46,37,19,0,3,3,8,0,3,18,29,14,0,53,0,17,6,67,11,33,16,4,25,46,459,6,3,4,30,12,97,6,13,5,9,0,0
8/10/2015,3,19,0,1,12,47,23,14,14,0,2,1,4,0,0,24,23,9,0,41,0,21,11,72,9,16,9,0,25,41,465,2,7,3,8,10,112,5,12,6,6,2,1
8/10/2015,4,12,0,4,10,24,25,13,6,0,6,1,5,0,4,41,47,35,0,35,0,38,12,27,12,19,11,5,63,26,492,7,5,3,1,4,68,6,7,7,4,8,4
8/10/2015,5,24,0,26,100,73,68,27,31,0,53,15,11,1,36,105,193,89,0,85,0,178,31,37,58,25,0,17,123,22,404,11,19,17,13,5,255,17,48,44,9,6,5
8/10/2015,6,66,0,176,698,169,225,102,88,0,418,96,61,12,113,307,765,260,0,153,0,718,186,131,200,32,19,45,383,69,278,140,92,77,60,18,665,48,173,131,28,16,11
8/10/2015,7,333,0,759,2069,418,456,260,224,0,1483,351,144,33,237,870,1890,631,0,300,0,2029,535,166,622,65,52,79,1116,178,523,275,136,225,237,46,1628,256,576,341,112,123,80
8/10/2015,8,780,0,1721,4118,991,1160,818,620,0,2947,575,326,72,414,1764,3911,1272,0,586,0,3852,1156,382,1010,270,188,180,2189,334,562,549,324,488,730,170,3293,709,1475,599,398,472,221
8/10/2015,9,778,0,951,2711,1029,1239,952,726,0,1444,389,191,32,228,1149,2079,561,0,684,0,2466,725,366,755,212,137,140,1284,283,678,424,193,421,506,131,2496,599,1003,344,620,591,279
8/10/2015,10,817,0,491,1054,1164,1465,1166,1143,0,448,220,191,43,163,1188,1388,400,0,911,0,1488,456,404,535,354,251,214,1104,359,746,216,143,324,466,139,2594,598,1004,420,525,552,243
8/10/2015,11,1275,0,413,918,1593,2059,1820,1812,0,493,263,193,37,194,1277,1434,535,0,1160,0,1498,492,547,622,606,358,190,1153,542,1030,162,197,289,506,147,3112,576,1441,529,649,584,244
8/10/2015,12,1694,0,660,1320,2666,3108,2963,3280,0,1022,521,461,128,579,1933,2345,813,0,1803,0,2254,863,1275,1068,1149,709,282,1596,991,1155,366,300,896,874,439,4110,952,2516,847,825,819,308
8/10/2015,13,2033,0,651,1651,2763,3534,3519,3789,0,927,511,545,188,578,2043,2631,723,0,1692,0,2204,918,1356,1025,1236,819,307,1627,1155,1373,351,400,879,1037,375,4436,843,2467,870,898,833,297
8/10/2015,14,1777,0,504,1091,2188,2930,2664,2949,0,588,292,220,71,251,1793,1997,522,0,1158,0,1762,532,911,805,991,523,178,1556,711,1186,236,247,461,569,237,4226,573,2406,714,724,676,280
8/10/2015,15,1782,0,588,1343,2360,3067,2557,2722,0,727,291,264,44,217,1868,2219,666,0,834,0,1992,531,870,888,950,454,298,1395,638,1304,260,210,291,552,257,4502,578,2328,771,703,688,323
8/10/2015,16,1845,0,987,2391,2491,3178,2536,2632,0,1597,474,236,53,305,1958,2637,852,0,700,0,3229,643,901,1099,832,441,183,1624,703,1017,428,237,315,542,218,4869,410,2225,798,661,837,278
8/10/2015,17,2296,0,1746,3918,2823,3518,3076,2502,0,2553,502,332,77,570,2937,4571,1502,0,699,0,4303,871,1072,1464,1076,549,234,2589,792,972,578,398,412,765,254,5591,517,3087,1294,876,864,412
8/10/2015,18,1846,0,770,1731,2517,2918,2521,1994,0,998,348,319,45,405,2503,2921,967,0,651,0,2460,556,1158,1021,1178,734,211,2016,886,1090,336,296,286,466,285,4718,352,2576,1122,666,722,369
8/10/2015,19,1353,0,309,741,2141,2096,1693,1234,0,303,198,276,61,208,1529,1769,575,0,460,0,1264,307,923,447,1130,723,166,1220,823,1612,181,203,184,247,337,3471,316,1776,982,447,382,232
8/10/2015,20,1304,0,175,410,1989,1682,1093,780,0,153,114,164,49,109,1115,1377,408,0,428,0,797,243,946,373,1068,748,112,703,786,1430,106,147,117,196,347,2734,166,1433,539,318,275,150
8/10/2015,21,941,0,155,274,1788,1276,610,356,0,140,80,146,43,78,1216,1191,325,0,375,0,680,214,728,273,831,621,114,849,725,1244,65,97,138,165,280,2426,180,1158,545,265,245,144
8/10/2015,22,594,0,65,178,1310,731,290,226,0,75,91,111,38,50,763,943,305,0,283,0,486,177,598,184,480,408,77,470,478,569,72,87,88,91,153,1680,117,990,357,142,129,80
8/10/2015,23,338,0,63,114,845,523,169,171,0,37,36,46,7,24,505,695,253,0,194,0,300,90,415,164,289,225,93,247,367,385,64,213,60,65,50,1487,60,552,287,107,86,37
9/10/2015,0,136,0,23,60,368,278,69,95,0,17,13,20,3,4,167,302,115,0,124,0,144,61,234,59,190,96,31,92,218,265,17,27,45,31,22,629,24,210,136,48,37,38
9/10/2015,1,77,0,16,26,221,149,44,42,0,4,10,8,1,7,68,57,18,0,98,0,20,16,178,37,92,72,9,53,150,157,5,14,5,5,9,268,8,118,86,31,16,13
9/10/2015,2,75,0,5,9,135,64,36,22,0,4,2,5,0,3,37,62,12,0,38,0,45,23,136,5,58,60,9,25,103,157,1,0,4,5,15,164,8,69,21,11,5,4
9/10/2015,3,33,0,4,14,103,71,25,21,0,12,3,1,0,7,31,36,25,0,36,0,31,18,121,7,28,26,1,31,93,68,4,1,5,8,2,152,3,26,4,11,3,3
9/10/2015,4,17,0,8,25,62,36,31,29,0,2,2,5,0,2,52,74,40,0,18,0,16,12,104,15,19,97,5,65,60,359,9,11,14,9,7,172,6,23,10,14,7,3
9/10/2015,5,32,0,31,100,75,121,28,21,0,54,20,4,1,27,110,192,81,0,71,0,174,39,51,48,11,13,10,123,24,239,13,24,38,14,6,349,31,41,46,6,15,12
9/10/2015,6,70,0,172,640,175,174,116,63,0,423,91,63,12,113,279,709,240,0,173,0,645,172,129,210,37,18,43,294,42,224,77,73,53,66,16,711,45,172,118,33,22,18
9/10/2015,7,279,0,709,2060,337,453,235,252,0,1399,339,156,27,257,941,1753,599,0,324,0,1902,461,145,442,86,53,76,951,87,134,230,141,161,207,47,1588,236,604,301,115,125,77
9/10/2015,8,795,0,1683,4831,928,1150,805,606,0,2959,511,298,60,405,1777,3882,1253,0,656,0,3788,1098,278,799,240,171,252,1637,301,258,534,279,491,658,180,3247,703,1421,535,378,420,196
9/10/2015,9,807,0,967,2354,1007,1304,1011,784,0,1485,336,157,35,232,1354,2047,570,0,798,0,2224,723,353,515,240,181,237,1258,310,593,364,233,480,582,157,2713,539,1048,534,517,597,256
9/10/2015,10,953,0,517,947,1115,1702,1474,1312,0,566,238,185,33,173,1171,1319,432,0,938,0,1646,513,416,526,383,255,182,1059,354,607,206,178,373,461,235,2845,582,1200,398,494,577,249
9/10/2015,11,1208,0,420,726,1525,2273,2218,1850,0,460,242,335,81,185,1464,1666,403,0,1150,0,1534,471,558,553,618,303,207,1270,488,222,198,169,339,487,248,3215,563,1486,537,544,570,248
9/10/2015,12,1864,0,743,1194,2627,3294,3417,3137,0,1160,622,373,136,650,2044,2659,688,0,1751,0,2438,990,1269,852,1287,784,330,1798,1196,439,381,382,859,819,397,4406,938,2503,932,805,753,271
9/10/2015,13,1975,0,748,1372,2827,3721,3932,3597,0,1066,591,366,91,528,2017,2769,673,0,1711,0,2424,898,1240,830,1476,756,330,1695,1203,523,361,348,930,1067,418,4673,941,2612,890,845,853,284
9/10/2015,14,1652,0,520,964,2407,3233,3200,2664,0,595,259,380,53,303,1920,2134,445,0,1290,0,1866,596,1011,750,1183,481,216,1825,811,335,289,224,436,572,290,4569,546,1987,694,698,667,290
9/10/2015,15,1753,0,609,1268,2452,3259,3158,2643,0,923,237,325,70,319,1913,2217,572,0,1033,0,2222,486,909,821,1093,411,278,1731,657,777,235,229,320,566,206,4749,554,1893,712,694,708,318
9/10/2015,16,2072,0,953,2179,2543,3520,3302,2648,0,1696,476,305,78,368,2394,3222,892,0,995,0,3243,657,1030,998,1131,442,212,1769,781,863,370,279,391,611,218,5174,537,2196,661,667,629,307
9/10/2015,17,2489,0,1598,3288,3284,3914,3707,3030,0,2220,447,429,103,590,3481,4795,1462,0,860,0,4211,904,1287,1558,1273,615,260,2560,1048,807,436,357,460,705,219,5706,566,3315,1080,784,655,325
9/10/2015,18,2200,0,681,1381,3224,3529,3267,2471,0,838,312,460,121,436,3248,3470,1023,0,882,0,2299,505,1288,1554,1531,849,242,2408,1134,713,331,275,313,527,333,5241,390,3110,1091,606,465,317
9/10/2015,19,1741,0,318,552,2976,2679,2416,1833,0,325,219,441,138,228,2273,2446,681,0,904,0,1463,274,1229,1157,1622,1121,208,1475,1181,877,166,250,283,308,496,4145,337,2268,1057,355,282,168
9/10/2015,20,1773,0,208,321,2822,2218,1953,1288,0,203,182,381,117,175,2273,2059,545,0,854,0,1063,196,1163,1047,1524,1125,234,1294,1121,1062,105,195,222,288,603,3554,223,1976,994,258,242,133
9/10/2015,21,1736,0,149,263,2871,2024,1270,645,0,133,137,378,92,132,2265,1976,609,0,713,0,937,235,1149,849,1429,911,163,1335,1127,1218,110,179,159,259,636,3503,238,1870,947,289,272,145
9/10/2015,22,1210,0,134,177,1998,1509,669,457,0,77,94,258,92,95,1719,1657,502,0,407,0,636,226,1074,621,1040,804,92,739,1038,867,79,155,132,317,455,2858,240,1740,938,178,127,94
9/10/2015,23,747,0,125,151,1669,1280,333,341,0,61,104,156,20,66,1138,1252,412,0,318,0,440,177,795,419,778,587,64,382,767,678,108,261,114,302,202,2613,165,1172,671,96,97,68
10/10/2015,0,359,0,52,82,882,847,231,230,0,38,60,102,42,28,608,903,323,0,259,0,375,76,573,296,471,377,35,184,796,335,44,64,80,241,98,1974,99,755,272,64,147,165
10/10/2015,1,223,0,39,59,497,443,116,161,0,16,29,34,4,13,291,323,111,0,157,0,87,53,442,142,249,299,30,100,485,147,17,33,20,270,39,997,54,448,297,33,25,31
10/10/2015,2,106,0,12,51,353,268,64,74,0,13,9,17,3,6,180,148,64,0,143,0,66,18,355,47,163,168,13,84,345,67,12,21,15,222,19,695,28,177,68,30,21,16
10/10/2015,3,60,0,19,32,285,244,67,59,0,9,14,6,1,1,97,111,51,0,95,0,56,25,264,19,92,149,17,55,255,45,5,3,2,254,10,466,20,121,25,22,8,8
10/10/2015,4,60,0,6,8,125,136,46,34,0,7,2,6,0,6,55,105,56,0,68,0,32,22,235,28,63,104,13,45,152,34,7,12,8,121,5,415,12,84,25,13,6,4
10/10/2015,5,43,0,10,6,82,118,48,37,0,12,13,5,0,2,50,117,59,0,93,0,69,40,172,31,48,67,9,36,137,51,12,16,16,11,12,405,17,59,28,4,4,1
10/10/2015,6,44,0,18,26,95,91,36,44,0,26,8,11,4,27,78,215,109,0,171,0,234,57,117,86,16,22,25,70,67,150,30,37,17,14,14,428,14,79,93,20,18,12
10/10/2015,7,108,0,48,32,252,243,99,147,0,120,15,46,21,55,182,475,160,0,281,0,434,86,144,183,62,48,71,117,52,219,72,62,41,46,17,676,33,179,209,26,29,20
10/10/2015,8,195,0,95,79,453,524,314,329,0,122,53,170,29,87,408,583,231,0,478,0,829,155,103,419,95,74,121,334,101,381,101,117,129,188,73,1068,96,385,342,113,88,53
10/10/2015,9,407,0,185,126,810,1042,734,822,0,136,69,235,50,140,738,977,349,0,824,0,970,227,246,670,230,150,206,583,221,500,142,198,209,322,168,1897,193,667,496,146,136,111
10/10/2015,10,670,0,172,141,1046,1783,1356,1471,0,184,62,403,110,157,1126,1152,422,0,1138,0,1155,286,302,961,456,300,300,912,435,337,118,193,129,294,154,2509,201,956,702,151,160,115
10/10/2015,11,1038,0,234,157,1633,2464,2137,2195,0,174,92,439,153,174,1446,1545,531,0,1397,0,1323,302,496,1043,844,590,389,1019,499,281,134,229,125,224,209,3445,284,1314,903,228,195,154
10/10/2015,12,1408,0,260,164,2173,2878,2632,2640,0,149,110,393,132,213,1808,1679,473,0,1656,0,1363,288,705,1252,1261,727,343,1430,656,726,102,308,164,289,254,4010,237,1919,1020,366,227,137
10/10/2015,13,1795,0,268,152,2676,3604,3245,3061,0,142,123,300,99,162,2244,1733,589,0,1544,0,1244,241,900,1395,1575,941,378,2140,808,999,152,369,169,225,251,4442,270,2235,1149,326,243,145
10/10/2015,14,1940,0,204,136,2529,3579,3291,3229,0,170,120,463,166,214,2058,1994,626,0,1536,0,1245,240,922,1448,1400,664,397,1585,854,780,187,257,122,262,238,4339,305,2105,1230,308,230,175
10/10/2015,15,1944,0,230,146,2696,3595,3410,3392,0,118,70,449,144,231,2373,2139,609,0,1187,0,1257,234,870,1359,1215,582,229,1898,829,427,135,229,151,443,229,4476,305,2289,1269,253,240,125
10/10/2015,16,1962,0,163,103,2477,3453,3215,3113,0,155,59,462,122,193,2303,2178,641,0,720,0,1392,233,831,1343,1168,446,167,1616,705,525,143,315,133,348,328,4466,208,2497,1331,326,225,144
10/10/2015,17,1883,0,171,107,2582,3085,2914,2655,0,139,86,431,189,214,2435,2239,654,0,498,0,1299,244,913,1245,1235,659,143,1428,884,628,167,319,183,214,296,4549,239,2196,1109,301,218,166
10/10/2015,18,1630,0,157,85,2477,2279,2211,1736,0,164,93,530,180,219,2347,2294,691,0,507,0,1016,225,982,1380,1363,0,138,1853,953,792,162,284,256,186,445,3532,239,1778,869,356,217,131
10/10/2015,19,1659,0,143,117,2794,2113,1696,877,0,130,104,599,171,147,2427,1896,542,0,462,0,736,179,1066,783,1670,1179,101,1881,1148,1075,118,233,281,170,733,3346,370,2030,1043,279,203,106
10/10/2015,20,1354,0,98,123,2466,1671,794,545,0,107,90,353,104,79,2002,1874,430,0,410,0,727,173,949,606,1278,1053,120,1254,1031,1178,93,160,178,261,708,3261,246,1210,588,195,138,68
10/10/2015,21,875,0,65,128,1823,1236,375,385,0,66,78,188,80,71,1513,1336,393,0,310,0,582,197,814,444,1013,711,75,1047,857,1018,86,221,153,156,616,2625,199,893,594,173,121,55
10/10/2015,22,780,0,82,111,1572,1125,384,369,0,51,85,282,115,47,1675,1278,427,0,265,0,539,191,838,446,820,0,87,1316,812,1066,55,114,105,280,478,2420,162,1258,459,142,108,72
10/10/2015,23,495,0,110,107,1274,966,289,283,0,47,45,243,63,52,1028,1126,368,0,240,0,525,128,723,398,612,533,58,396,767,699,85,119,86,313,280,2048,111,835,409,111,70,54
11/10/2015,0,291,0,46,78,867,694,193,234,0,40,37,120,31,19,604,800,308,0,203,0,290,123,628,259,368,0,42,181,624,295,70,57,62,254,102,1962,93,598,216,61,56,47
11/10/2015,1,237,0,26,54,534,490,130,149,0,18,30,69,13,19,329,374,107,0,205,0,127,60,563,194,266,295,19,90,518,204,24,49,45,287,43,1091,54,411,157,40,22,25
11/10/2015,2,153,0,18,32,296,353,122,102,0,10,20,10,2,4,165,197,82,0,166,0,48,44,447,40,141,211,23,58,335,83,9,21,9,205,15,835,25,233,80,21,10,10
11/10/2015,3,87,0,8,15,194,220,93,90,0,10,18,3,4,3,86,151,58,0,79,0,77,35,348,37,102,155,7,41,343,38,7,20,20,194,8,676,9,174,25,11,2,3
11/10/2015,4,50,0,5,33,104,135,60,75,0,9,8,21,2,9,68,73,31,0,68,0,49,31,349,44,56,44,6,66,226,23,11,16,17,128,15,434,17,106,142,12,6,4
11/10/2015,5,45,0,8,19,72,113,39,38,0,10,11,14,2,24,76,92,33,0,39,0,49,20,166,73,26,19,7,97,110,19,15,31,5,77,8,340,12,59,732,7,4,4
11/10/2015,6,44,0,9,30,85,92,38,36,0,7,16,29,4,23,85,110,51,0,80,0,61,26,82,119,22,26,9,132,98,13,24,41,11,22,6,407,20,60,372,9,6,3
11/10/2015,7,66,0,26,42,116,157,43,55,0,36,13,56,15,48,142,235,106,0,171,0,356,68,71,151,40,38,35,172,70,27,89,77,42,30,9,460,26,147,526,35,22,18
11/10/2015,8,147,0,53,56,310,289,168,160,0,80,32,118,35,109,312,550,196,0,351,0,534,132,139,297,153,61,83,426,96,63,72,67,78,64,46,928,54,279,421,40,25,24
11/10/2015,9,317,0,119,80,547,705,536,448,0,82,37,254,50,160,643,680,253,0,650,0,707,211,160,587,167,115,148,758,170,110,71,103,128,104,72,1343,112,582,586,105,117,88
11/10/2015,10,524,0,114,135,876,1305,1074,1051,0,99,56,321,76,177,1135,1070,364,0,1042,0,880,276,312,854,355,270,314,1382,371,154,106,128,134,154,130,2001,157,923,600,133,132,112
11/10/2015,11,899,0,115,127,1382,1971,1774,1946,0,126,71,610,146,219,1676,1335,505,0,1493,0,800,231,515,1202,698,445,436,1901,453,330,113,123,127,187,187,2976,212,1390,1031,184,198,156
11/10/2015,12,1405,0,135,119,2170,2379,2211,2539,0,132,77,734,196,248,2084,1545,553,0,1896,0,1047,242,791,1338,1079,788,531,2144,689,430,165,146,113,148,271,3439,352,1839,1291,236,244,164
11/10/2015,13,1905,0,179,130,2287,2831,2686,2936,0,119,83,712,229,253,2435,1696,650,0,2032,0,910,194,954,1723,1330,915,612,2569,841,534,152,208,118,196,375,3994,379,2088,1581,281,272,163
11/10/2015,14,2056,0,187,158,2502,3048,3086,3151,0,116,91,656,199,272,2554,1920,694,0,2009,0,978,226,934,1530,1340,757,509,2132,890,787,187,176,93,219,379,3900,430,2258,1626,322,236,159
11/10/2015,15,2082,0,192,88,2779,3238,3127,3099,0,106,78,662,214,223,2451,1944,746,0,1616,0,1001,245,937,1581,1191,621,423,2348,859,874,165,221,75,144,347,4102,416,2586,1693,249,228,136
11/10/2015,16,1802,0,138,71,2424,2825,2661,2592,0,97,63,480,116,175,2157,2059,619,0,982,0,1005,186,885,1220,1055,570,289,1877,868,637,133,144,70,126,287,3815,270,1905,1603,253,171,146
11/10/2015,17,1613,0,105,91,2138,2317,2120,1867,0,86,65,301,81,159,1764,1632,516,0,436,0,933,225,773,1049,1044,524,143,1150,772,636,83,169,158,144,271,3352,210,1644,1072,231,208,143
11/10/2015,18,1236,0,106,70,2025,1832,1414,1072,0,97,80,243,82,104,1424,1324,433,0,404,0,820,152,759,888,1253,722,118,1208,770,568,83,107,109,139,346,2521,191,1405,845,284,188,107
11/10/2015,19,1172,0,83,82,1910,1412,946,599,0,96,61,218,65,82,1145,1144,333,0,387,0,572,150,743,810,1232,672,117,637,685,673,55,99,66,141,430,2121,173,966,462,316,174,133
11/10/2015,20,869,0,64,70,1599,1122,359,343,0,82,49,135,46,97,1106,941,279,0,336,0,494,139,616,494,951,600,114,769,594,731,49,84,39,109,408,1626,117,741,476,197,125,59
11/10/2015,21,559,0,57,33,1195,851,270,236,0,44,43,93,30,35,984,848,261,0,240,0,425,142,518,196,610,455,67,608,549,638,27,49,49,82,345,1503,103,722,278,174,68,41
11/10/2015,22,365,0,32,89,865,449,132,138,0,47,32,83,19,44,503,559,244,0,188,0,305,82,372,957,388,246,34,166,415,419,24,38,30,86,173,914,63,371,209,112,65,37
11/10/2015,23,195,0,7,71,603,396,144,100,0,24,8,16,7,17,350,948,490,0,158,0,263,84,351,207,277,113,38,92,350,141,21,35,38,104,61,1036,40,177,107,81,61,34
12/10/2015,0,104,0,9,36,254,152,59,47,0,7,7,2,2,8,101,146,48,0,126,0,75,28,181,45,106,62,21,36,224,78,4,14,20,22,12,335,24,58,33,62,29,21
12/10/2015,1,42,0,4,31,102,71,29,19,0,6,4,4,0,1,28,52,30,0,56,0,16,5,132,8,77,18,7,6,153,42,3,0,4,7,6,103,3,12,12,20,9,6
12/10/2015,2,25,0,5,19,36,41,14,12,0,2,2,1,0,0,33,14,4,0,26,0,16,4,67,6,32,13,11,19,157,11,1,3,4,5,4,117,3,26,6,3,2,5
12/10/2015,3,8,0,1,26,55,20,25,16,0,1,1,3,0,0,26,25,3,0,19,0,29,6,73,3,18,6,2,26,129,5,2,1,10,6,0,106,4,18,12,1,0,1
12/10/2015,4,8,0,5,16,34,32,12,13,0,3,2,13,0,2,57,55,34,0,32,0,18,5,49,13,20,11,1,63,64,7,3,6,6,8,5,95,11,12,10,11,1,1
12/10/2015,5,27,0,34,116,66,64,26,26,0,68,13,4,3,24,97,182,81,0,37,0,206,33,42,47,16,4,10,89,115,17,18,27,9,11,8,223,18,33,32,11,8,8
12/10/2015,6,86,0,198,654,109,156,101,69,0,437,96,37,8,134,297,675,222,0,80,0,710,182,135,160,33,19,26,265,121,24,69,70,66,48,13,565,53,136,138,32,23,14
