Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
19/07/2015,22,318,0,35,59,886,542,185,151,0,35,28,79,19,26,414,770,198,45,185,722,358,141,440,89,392,334,53,190,426,352,23,56,55,51,228,1079,64,408,64,0,19,14
19/07/2015,23,152,0,24,65,506,340,97,87,0,33,11,37,10,14,259,528,186,38,106,442,190,62,321,58,191,130,32,113,275,167,24,95,22,30,51,926,62,217,49,0,9,6
20/07/2015,0,56,0,6,27,219,147,46,46,0,10,3,17,3,5,112,191,56,37,65,160,92,14,169,30,102,36,5,87,409,67,6,26,37,17,29,400,30,59,25,0,6,1
20/07/2015,1,55,0,20,32,73,60,47,32,0,3,4,8,4,3,31,76,44,14,48,69,29,5,180,16,80,19,10,20,142,27,1,2,14,12,9,163,19,52,5,0,5,5
20/07/2015,2,20,0,3,21,38,40,23,21,0,2,1,5,3,0,33,28,24,5,21,80,17,4,84,4,48,29,3,12,172,15,0,5,30,8,10,87,21,19,8,0,0,0
20/07/2015,3,11,0,3,21,34,20,5,9,0,7,6,14,0,1,26,11,6,5,25,22,31,27,50,5,22,19,1,29,144,5,0,7,5,2,0,77,3,21,5,0,3,2
20/07/2015,4,11,0,2,9,42,26,10,10,0,1,6,2,0,0,39,45,21,21,12,32,19,3,21,8,14,3,2,42,85,9,9,26,0,6,1,111,6,3,7,0,2,1
20/07/2015,5,38,0,32,73,138,87,35,22,0,43,23,5,5,16,121,184,70,23,32,156,178,33,29,49,24,5,8,106,162,5,14,24,20,8,9,300,21,40,30,0,7,5
20/07/2015,6,43,0,162,522,123,132,94,67,0,305,72,35,6,78,260,594,248,105,58,403,602,130,59,134,20,19,26,254,120,17,39,47,59,51,9,617,57,147,77,0,28,19
20/07/2015,7,265,0,604,1920,323,423,241,205,0,1341,294,114,19,200,788,1787,472,327,162,1142,1825,393,165,352,47,42,63,780,159,62,195,145,181,190,56,1626,202,512,212,0,74,48
20/07/2015,8,632,0,1554,4649,805,938,665,492,0,2717,506,302,90,412,1656,4087,1148,682,412,2394,3405,1015,306,567,207,124,157,1683,345,168,383,334,435,596,132,3327,698,1258,469,0,337,169
20/07/2015,9,682,0,949,3063,849,1086,694,632,0,1654,376,168,31,236,1150,2537,607,329,375,1780,2180,791,295,807,286,146,99,1064,356,177,379,273,360,517,175,2676,570,929,337,0,319,150
20/07/2015,10,866,0,484,969,1196,1588,1186,1099,0,517,257,158,24,161,1654,1439,367,318,600,1771,1452,506,421,486,342,256,128,1321,379,219,188,269,304,442,221,2819,588,972,478,0,251,132
20/07/2015,11,1094,0,353,853,1939,2368,1809,1828,0,397,240,179,30,191,1705,1673,446,354,595,1911,1248,434,592,575,587,309,141,1480,641,236,154,227,290,456,227,3577,587,1348,578,0,274,130
20/07/2015,12,1822,0,557,1170,2819,3260,3147,3005,0,968,534,385,83,641,2310,2292,578,683,945,2682,1903,707,1441,839,1104,794,165,1785,1162,427,241,370,775,931,469,4159,1032,1865,873,0,350,169
20/07/2015,13,2080,0,599,1440,3070,3696,3540,3335,0,927,442,361,86,527,1994,2747,666,790,985,3138,1914,689,1352,998,1161,966,188,1750,1171,510,297,455,821,1064,473,4476,974,2196,878,0,408,210
20/07/2015,14,1991,0,481,982,2649,3308,3014,2788,0,538,259,212,70,211,2083,2354,629,474,728,2769,1467,528,880,1186,1002,717,149,1308,716,377,178,248,321,557,337,4405,569,1960,765,0,304,170
20/07/2015,15,2002,0,464,1171,2602,3256,2593,2544,0,628,333,240,34,201,1759,2380,628,367,599,2731,1832,367,866,888,979,621,178,1343,717,376,141,256,255,539,311,4480,672,1951,583,0,383,181
20/07/2015,16,2135,0,915,2326,2656,3170,2574,2132,0,1630,437,206,33,281,2064,3214,842,508,561,3054,2853,482,815,862,926,551,153,1529,698,312,304,286,231,475,258,4662,463,1873,663,0,452,201
20/07/2015,17,2295,0,1728,4088,2743,3044,2589,2023,0,2574,634,306,84,469,2717,5034,1589,802,620,3768,4016,808,1138,1104,1072,567,184,2155,859,371,506,439,452,756,274,5084,529,2555,848,0,365,201
20/07/2015,18,1717,0,847,1769,2310,2168,1847,1198,0,998,387,224,54,275,1696,2913,908,567,549,2994,2147,457,1029,679,1125,800,156,1250,798,383,267,276,238,379,308,3967,296,1720,483,0,219,135
20/07/2015,19,1159,0,269,498,2157,1415,832,740,0,257,165,128,44,115,1042,1684,492,173,357,1983,1004,253,888,228,1027,673,106,793,787,444,85,179,104,262,347,2574,223,1056,336,0,184,105
20/07/2015,20,991,0,112,215,1655,1069,361,338,0,109,75,94,26,71,742,1363,295,103,315,1286,635,194,629,153,801,484,118,392,570,433,109,124,88,192,239,2017,116,768,207,0,105,68
20/07/2015,21,659,0,74,165,1255,738,283,239,0,103,63,70,20,42,630,1134,281,46,234,994,412,119,525,137,615,436,63,320,518,274,45,125,97,158,212,1572,141,637,96,0,63,53
20/07/2015,22,373,0,46,87,802,485,211,153,0,64,31,36,4,27,483,620,178,31,185,773,375,96,404,102,355,246,52,296,358,178,43,86,53,57,126,1248,72,361,70,0,54,34
20/07/2015,23,154,0,35,71,469,267,84,115,0,22,19,21,2,21,206,447,160,10,147,530,162,63,280,79,142,111,18,79,219,117,17,102,43,25,51,842,42,195,60,0,32,25
21/07/2015,0,48,0,11,24,126,94,51,32,0,6,6,4,4,7,76,108,35,19,102,171,70,20,162,85,47,49,11,39,108,49,12,25,13,24,20,298,15,64,13,0,6,6
21/07/2015,1,34,0,2,9,82,52,16,18,0,4,1,2,0,0,37,35,18,8,51,90,11,5,88,12,43,27,2,15,89,20,2,11,10,5,9,114,3,36,11,0,7,6
21/07/2015,2,28,0,4,11,43,23,29,39,0,3,1,6,7,0,16,15,10,7,16,45,22,6,44,6,35,9,3,15,37,20,1,6,5,5,9,60,3,15,6,0,2,0
21/07/2015,3,13,0,1,7,17,23,10,8,0,2,3,5,0,0,25,14,3,2,36,23,6,3,60,2,7,9,3,41,11,4,3,18,1,6,3,63,3,3,1,0,1,1
21/07/2015,4,7,0,5,9,30,23,8,11,0,7,3,1,3,1,48,47,33,5,20,51,19,0,22,3,26,6,2,43,15,4,37,14,0,8,0,89,3,15,5,0,4,3
21/07/2015,5,49,0,26,90,102,91,29,37,0,55,13,10,3,20,102,212,83,24,76,142,193,40,25,56,13,12,13,97,34,13,12,37,10,7,8,328,12,72,28,0,3,4
21/07/2015,6,73,0,180,645,159,170,97,84,0,433,110,59,12,113,326,881,271,154,124,481,702,167,99,143,26,22,41,328,57,35,68,88,77,52,15,783,61,220,112,0,27,18
21/07/2015,7,309,0,762,2245,384,481,272,213,0,1491,351,154,33,232,879,2026,559,393,287,1146,1968,516,149,401,52,56,73,837,143,116,198,188,191,205,45,1591,193,584,284,0,82,54
21/07/2015,8,768,0,1710,4691,934,1094,732,532,0,2971,594,270,69,373,1876,4368,1239,734,502,2639,3766,1118,305,932,200,140,186,1831,492,185,443,324,504,676,166,3514,637,1384,552,0,289,161
21/07/2015,9,689,0,875,2402,951,1341,840,691,0,1521,403,135,13,216,1117,2178,574,383,621,1778,2515,733,294,440,215,156,178,1067,321,205,319,280,408,500,151,3006,585,982,328,0,247,125
21/07/2015,10,765,13,483,997,1146,1682,1113,1001,0,585,235,291,33,114,926,1302,371,317,932,1611,1460,450,352,370,302,212,182,809,417,277,145,232,309,504,151,2975,612,906,332,0,237,161
21/07/2015,11,1091,19,447,934,1686,2308,1628,1694,0,484,266,313,58,201,1100,1526,408,363,1023,1798,1404,441,603,467,634,407,227,1005,685,218,116,245,318,476,211,2111,599,1192,456,0,306,135
21/07/2015,12,1860,0,673,1210,2682,3159,3015,2742,0,1098,582,301,73,581,1584,2537,718,652,1775,2785,2015,753,1294,840,1123,789,312,1289,992,389,256,364,876,825,427,4018,1130,1788,666,0,349,224
21/07/2015,13,2001,0,694,1459,3001,3580,3293,3351,0,955,499,394,91,483,1647,2526,670,866,1766,3103,1864,716,1382,862,1137,878,349,1181,1092,485,315,445,957,1061,401,4603,965,2130,722,0,423,217
21/07/2015,14,1681,0,473,1058,2457,3322,2535,2677,0,594,294,180,33,185,1381,2223,599,542,1095,2589,1547,458,908,757,937,493,207,1007,794,348,188,325,366,621,235,4197,526,1810,584,0,311,173
21/07/2015,15,1856,0,541,1267,2524,3012,2305,2491,0,753,323,159,39,192,1427,2405,646,406,706,2656,1867,468,834,743,937,437,204,870,723,284,209,289,227,559,285,4413,558,1672,530,0,392,204
21/07/2015,16,2208,0,1056,2457,2541,2968,2443,2207,0,1692,460,149,34,258,1753,3108,850,720,581,3116,2816,539,911,718,874,434,174,1349,683,320,318,344,283,538,185,4611,481,1975,550,0,384,187
21/07/2015,17,2270,0,1833,4096,2771,3042,2561,1954,0,3373,639,253,54,464,2798,5110,1630,999,593,3644,3928,1047,991,1105,1052,573,225,2149,861,338,515,533,421,777,247,5315,543,2662,843,0,412,229
21/07/2015,18,1651,0,889,1778,2471,2428,1839,1214,0,998,346,217,33,279,2101,3117,1041,2238,415,2849,2169,436,1012,714,1191,721,245,1497,907,368,386,520,383,480,250,4420,291,1879,855,0,289,206
21/07/2015,19,1194,0,304,543,2250,1606,930,464,0,332,185,159,51,129,1180,1784,584,2510,429,2104,1020,221,846,230,1099,705,143,913,743,383,163,300,194,212,240,3117,228,1245,338,0,178,112
21/07/2015,20,947,0,136,258,1820,1087,395,294,0,137,91,104,33,51,817,1286,335,162,291,1246,663,175,656,167,838,553,73,388,549,405,34,136,81,123,184,1955,153,922,176,0,72,52
21/07/2015,21,652,0,63,191,1363,744,327,208,0,86,73,72,12,38,725,1168,340,295,237,1011,476,133,535,172,660,406,50,454,512,476,82,107,128,131,241,1516,123,694,132,0,89,77
21/07/2015,22,387,0,111,160,1171,811,257,214,0,63,48,50,6,33,1032,1022,453,4103,228,1181,430,188,482,132,387,342,54,577,469,287,269,576,119,119,102,2286,162,757,422,0,62,45
21/07/2015,23,185,0,47,85,670,383,79,103,0,58,17,15,11,10,310,515,180,47,127,623,196,46,258,116,209,133,33,111,225,122,30,67,81,52,35,1096,50,237,59,0,39,38
22/07/2015,0,87,0,13,49,202,147,57,38,0,5,5,13,4,5,102,231,58,21,72,225,78,22,136,62,97,36,22,41,121,67,9,33,28,12,24,424,29,104,21,0,11,8
22/07/2015,1,29,0,7,22,97,102,38,48,0,4,4,2,0,2,32,67,25,5,48,64,26,4,125,61,43,41,8,13,77,30,2,22,6,11,17,227,9,32,5,0,5,3
22/07/2015,2,22,0,3,14,53,39,30,24,0,3,3,8,6,3,21,36,18,9,31,61,9,6,42,22,24,10,2,10,49,4,3,9,3,1,5,118,1,25,0,0,2,1
22/07/2015,3,14,0,1,4,37,25,8,10,0,1,2,0,0,1,25,35,14,21,20,24,18,7,42,14,21,10,0,24,31,8,2,6,11,1,5,74,4,9,2,0,3,2
22/07/2015,4,8,0,2,9,34,34,6,238,0,2,5,8,2,0,50,46,28,6,13,34,18,0,18,8,25,11,1,38,21,16,2,14,0,1,6,114,3,16,4,0,1,2
22/07/2015,5,28,0,27,104,103,75,45,26,0,38,16,10,4,14,64,181,73,40,39,131,188,34,27,34,26,7,11,77,18,5,19,29,8,31,6,316,16,50,32,0,3,4
22/07/2015,6,39,0,165,528,123,158,118,55,0,378,110,46,7,110,294,807,266,131,93,457,632,185,92,199,18,14,18,299,58,23,54,79,87,65,18,715,44,172,117,0,31,18
22/07/2015,7,275,3,661,2010,324,436,227,214,0,1393,328,117,17,193,829,1902,529,396,204,1157,1795,447,122,400,71,58,46,720,155,95,198,153,205,202,50,1732,226,539,258,0,78,45
22/07/2015,8,709,1,1518,4403,840,1045,772,530,0,3043,580,271,52,377,1741,4005,1189,623,466,2343,3469,1112,268,707,185,133,167,1643,311,160,385,275,514,637,168,3463,637,1410,456,0,255,139
22/07/2015,9,676,0,986,2914,835,1206,759,606,0,1617,330,134,59,158,1154,2340,599,339,569,1642,2236,732,315,397,184,134,124,1111,315,176,331,249,349,538,125,2802,574,1216,339,0,286,166
22/07/2015,10,808,7,492,898,1219,1648,1216,1074,0,574,269,137,16,164,992,1199,341,281,542,1657,1525,474,422,407,306,304,115,887,441,237,181,180,313,486,130,2734,649,1107,345,0,269,144
22/07/2015,11,1121,0,395,854,1773,2254,1877,1606,0,502,253,143,46,176,1221,1390,415,332,721,1836,1339,462,594,440,568,405,155,1119,620,227,118,182,289,565,193,3524,529,1441,365,0,339,170
22/07/2015,12,1849,0,624,1076,2761,3446,2925,2864,0,1073,575,386,95,527,1917,2215,650,790,995,2856,2063,651,1219,702,1165,675,184,1802,1106,446,212,364,807,894,434,4242,1092,2261,649,0,380,187
22/07/2015,13,1992,0,623,1254,2791,3725,3421,3158,0,1042,499,302,76,480,1561,2301,574,543,1049,2750,1906,661,1271,634,1045,705,221,1379,1188,488,267,383,944,912,438,4429,1046,1985,617,0,439,241
22/07/2015,14,1750,0,480,1011,2351,3012,2568,2532,0,575,218,168,43,180,1407,1903,482,389,656,2534,1529,513,811,603,856,479,138,1071,783,369,178,227,392,561,277,4068,559,1891,459,0,363,178
22/07/2015,15,2008,0,499,1247,2485,3251,2485,2558,0,688,267,204,38,180,1536,2198,665,235,675,2747,2005,420,751,707,936,485,160,1274,616,388,194,228,220,559,256,4393,676,2104,428,0,404,186
22/07/2015,16,2158,0,967,2296,2717,3078,2597,2359,0,1659,471,233,49,274,1934,3068,849,409,697,3013,2700,565,841,757,904,430,135,1645,731,326,319,271,281,581,202,4739,481,2165,558,0,379,211
22/07/2015,17,2378,0,1701,3954,2829,3180,2758,2083,0,2530,645,285,41,411,3130,5224,1635,679,1055,3772,3918,812,1032,1025,1078,532,206,2466,824,394,409,429,438,747,300,5279,562,2713,749,0,434,240
22/07/2015,18,1734,0,819,1690,2447,2543,2033,1381,0,1103,375,250,43,273,2310,2981,917,626,1143,2895,2126,465,1041,645,1184,784,230,1892,844,483,233,355,336,461,353,4296,376,2075,575,0,278,203
22/07/2015,19,1435,0,310,599,2356,1789,1041,668,0,293,173,209,43,129,1995,1810,467,257,1126,2065,1051,265,1024,287,1127,844,188,1780,901,493,91,162,206,251,302,3267,222,1652,483,0,192,120
22/07/2015,20,1146,0,157,341,1997,1204,537,386,0,144,143,182,96,78,917,1424,370,150,937,1439,694,211,823,213,934,680,177,455,667,447,51,119,79,143,308,2180,224,1047,223,0,83,54
22/07/2015,21,821,0,91,224,1650,1081,414,275,0,164,103,107,49,81,1754,1238,291,130,602,1197,504,163,719,183,784,558,113,1351,591,382,40,130,104,158,256,2107,118,808,206,0,83,67
22/07/2015,22,433,0,62,125,1049,701,336,207,0,75,58,89,20,35,829,889,248,49,348,947,382,156,503,145,484,403,91,535,406,287,58,115,95,127,132,1573,95,757,93,0,35,20
22/07/2015,23,167,0,51,82,506,408,155,100,0,18,26,41,16,15,294,686,190,21,174,585,209,70,325,78,221,173,35,168,259,154,17,104,47,132,30,1088,72,330,95,0,25,19
23/07/2015,0,129,0,16,48,303,230,116,50,0,18,9,12,3,8,142,212,78,11,121,242,99,37,364,25,129,104,29,63,169,44,7,20,32,71,12,557,26,116,25,0,18,16
23/07/2015,1,27,0,8,31,129,122,46,28,0,10,3,12,4,8,48,64,23,8,115,95,29,14,157,15,68,51,18,25,136,29,4,20,4,48,1,167,5,52,19,0,8,5
23/07/2015,2,22,0,3,11,81,38,32,37,0,4,4,6,2,1,42,37,16,6,19,55,25,1,88,7,26,19,7,29,78,16,0,5,6,63,7,130,7,13,7,0,3,2
23/07/2015,3,16,0,3,8,44,27,9,10,0,2,2,7,1,2,42,37,8,1,38,39,11,3,70,0,20,11,1,39,31,3,2,6,0,7,0,123,2,7,2,0,0,2
23/07/2015,4,13,0,4,4,39,43,5,14,0,3,5,2,5,0,45,66,33,8,29,33,22,10,43,3,18,9,4,45,16,13,3,9,0,9,1,134,8,17,5,0,5,2
23/07/2015,5,43,0,31,110,93,67,37,27,0,39,21,11,2,23,88,210,77,36,75,120,160,37,26,42,14,6,13,95,54,7,23,26,32,7,9,300,15,44,28,0,7,5
23/07/2015,6,57,0,171,615,162,165,122,60,0,408,98,67,17,82,316,919,283,153,142,500,703,148,94,172,13,16,30,337,45,19,74,65,79,75,14,716,75,167,108,0,32,22
23/07/2015,7,251,0,722,2172,326,476,292,218,0,1502,356,151,32,217,817,2122,565,412,285,1194,1800,468,140,483,60,62,88,831,159,92,207,157,227,204,62,1624,235,584,281,0,79,51
23/07/2015,8,796,0,1710,4914,879,987,716,592,0,3222,602,259,70,387,1749,4469,1177,731,525,2335,3732,1069,342,893,217,137,171,1750,395,174,435,314,507,642,161,3275,728,1357,510,0,228,123
23/07/2015,9,723,0,962,2540,920,1325,812,803,0,1505,372,162,35,218,1293,2506,618,349,695,1796,2247,693,358,1023,193,163,182,1212,301,199,315,253,448,495,143,2805,548,951,298,0,288,151
23/07/2015,10,819,0,476,1012,1148,1723,1431,1330,0,579,233,170,36,165,1132,1510,557,348,908,1689,1479,479,513,941,330,238,246,1078,172,248,175,237,321,463,144,2730,559,1428,343,0,252,141
23/07/2015,11,1129,0,433,846,1839,2270,1947,1768,0,463,248,172,43,197,1288,1686,537,576,1105,1946,1378,452,626,768,572,375,240,1022,49,268,183,220,284,511,221,3346,567,1302,456,0,261,164
23/07/2015,12,1869,0,660,1096,2813,3604,3152,3368,0,1200,554,351,102,517,1634,2522,776,1121,1781,2831,2022,721,1380,1134,1137,759,368,1454,113,417,262,330,935,941,452,4380,1051,2158,812,0,391,192
23/07/2015,13,2072,0,734,1375,3091,3834,3671,3663,0,1011,487,442,114,504,1737,2661,694,1092,1712,3154,2059,755,1402,1192,1242,789,349,1330,116,501,269,444,929,1058,412,4591,1047,2338,853,0,442,224
23/07/2015,14,1874,0,489,953,2541,3437,2860,3066,0,654,298,224,72,239,1646,2461,667,639,1107,2883,1648,497,1009,1167,1054,547,204,1173,198,346,196,270,401,629,284,4341,599,2033,679,0,430,189
23/07/2015,15,1937,0,621,1175,2647,3378,2608,2852,0,769,280,234,61,232,1712,2619,773,643,821,2870,1944,458,878,1214,930,480,208,1127,698,394,214,290,276,593,282,4660,522,1972,867,0,359,190
23/07/2015,16,2204,0,1060,2336,2704,3387,2589,2678,0,1645,453,297,87,307,1930,3220,943,705,609,3176,2856,620,962,1411,906,443,188,1480,738,359,353,339,288,604,282,4828,473,2309,864,0,446,237
23/07/2015,17,2386,0,1808,3851,3033,3639,3056,2722,0,2538,688,388,108,514,2978,5213,1646,1102,699,3947,3918,816,1143,1248,1160,667,229,2469,974,461,415,397,501,809,332,5556,581,2821,908,0,530,306
23/07/2015,18,1819,0,895,1713,2798,3188,2590,2264,0,1120,395,266,84,316,2424,3293,1014,727,518,2987,2193,475,1306,914,1297,1318,187,1967,1063,500,231,299,348,467,421,4558,367,2244,581,0,388,208
23/07/2015,19,1528,0,308,577,2416,2213,1756,1424,0,347,205,243,67,119,1891,2004,515,206,466,2127,1152,351,1199,335,1240,973,123,1915,1064,655,75,168,213,329,477,3520,242,1890,372,0,360,187
23/07/2015,20,1210,0,168,353,2145,1814,1105,825,0,124,146,161,51,52,1187,1587,450,202,367,1708,689,184,947,297,1048,734,98,651,834,510,71,145,126,203,461,2796,229,1322,218,0,331,125
23/07/2015,21,915,0,133,258,1886,1399,606,398,0,89,69,126,32,63,1025,1290,372,184,318,1432,571,282,891,265,877,794,95,488,781,483,54,162,135,204,407,2473,168,1271,193,0,277,106
23/07/2015,22,543,0,85,133,1326,975,342,275,0,72,50,119,35,36,1362,970,271,74,272,960,466,197,841,175,566,499,72,1648,563,369,31,131,84,136,231,2075,127,1053,129,0,225,92
23/07/2015,23,255,0,54,113,798,602,180,188,0,151,38,53,12,10,482,821,295,23,132,779,280,137,630,116,352,843,31,204,485,225,14,103,62,69,69,1762,75,468,65,0,104,53
24/07/2015,0,179,0,13,42,415,332,99,87,0,24,8,18,10,15,182,312,125,12,138,403,108,67,407,57,216,554,29,83,361,98,14,64,41,35,34,727,32,170,38,0,31,20
24/07/2015,1,71,0,9,26,255,171,69,76,0,8,2,13,4,3,81,92,45,3,132,173,40,25,288,21,110,108,11,37,215,52,7,26,11,24,13,355,4,121,20,0,18,17
24/07/2015,2,67,0,4,11,149,123,39,34,0,7,4,2,1,1,48,58,39,6,64,66,23,2,344,10,83,86,12,27,205,20,0,8,5,8,11,173,9,63,27,0,3,4
24/07/2015,3,35,0,4,9,172,109,30,15,0,5,7,5,4,0,56,53,38,8,78,50,24,10,183,8,47,37,9,29,166,4,0,2,6,10,6,188,8,33,3,0,5,7
24/07/2015,4,21,0,9,12,41,61,26,37,0,3,3,11,7,4,51,82,45,12,31,72,34,9,96,11,22,37,3,42,110,11,4,12,0,4,1,203,4,21,10,0,5,3
24/07/2015,5,29,0,17,102,124,106,18,30,0,57,19,5,1,20,87,211,69,32,80,133,191,33,61,38,19,10,13,65,105,17,20,28,27,16,11,333,16,45,23,0,6,5
24/07/2015,6,50,0,196,654,147,187,122,73,0,411,101,45,12,98,284,820,239,109,142,430,703,149,98,162,15,14,38,236,65,20,65,74,79,47,9,700,71,148,88,0,24,20
24/07/2015,7,251,0,680,2005,329,439,256,234,0,1438,346,89,16,197,801,2304,550,287,260,1081,1921,483,141,550,53,56,68,653,164,80,152,126,164,174,60,1526,192,536,188,0,63,53
24/07/2015,8,688,0,1734,4912,870,1154,757,640,0,2959,589,223,40,370,1659,4548,1223,695,580,2334,3557,1073,290,1100,186,154,186,1491,293,219,412,296,454,660,162,3097,746,1255,401,0,399,201
24/07/2015,9,690,0,900,2532,881,1387,1008,974,0,1614,374,170,36,187,1408,2586,678,472,728,1814,2182,736,365,1403,223,177,142,987,211,223,309,250,443,544,183,2688,557,1075,556,0,422,178
24/07/2015,10,829,0,504,949,1288,2024,1461,1775,0,667,259,181,31,201,1197,2089,628,608,1059,1980,1571,611,492,1835,424,301,179,829,78,224,188,259,365,600,233,3007,592,1125,294,0,364,177
24/07/2015,11,1085,0,413,869,1823,2933,2286,2757,0,511,267,279,52,201,1677,1942,569,682,1319,2347,1435,596,757,1635,602,419,242,1056,96,307,185,283,373,611,314,3723,484,1536,533,0,491,251
24/07/2015,12,1887,0,695,1122,2685,3987,3500,3889,0,1182,635,313,76,547,1998,3138,823,1198,1913,3093,2132,884,1521,1990,1151,873,350,1398,105,542,251,428,890,1026,525,4749,922,2147,692,0,585,249
24/07/2015,13,2143,0,710,1269,3282,4343,3894,4216,0,1136,582,317,113,484,2328,3333,945,1222,1858,3376,2119,819,1593,2175,1336,885,300,1461,144,627,270,402,997,1188,510,5057,997,2542,961,0,579,252
24/07/2015,14,1828,0,572,976,2608,3880,3164,3577,0,692,307,295,57,262,1775,2747,752,935,1453,3167,1832,680,1123,1932,1089,622,255,1245,388,501,226,344,484,754,469,4852,609,2303,715,0,522,234
24/07/2015,15,2051,0,561,1227,2695,3799,3135,3464,0,928,370,289,74,262,2067,3217,933,982,1120,3044,2198,656,1017,1497,1026,527,243,1476,956,497,267,481,326,688,462,5152,542,2519,713,0,494,209
24/07/2015,16,2329,0,1003,2233,2803,4049,3168,3477,0,1703,524,327,88,344,2409,3850,1122,1470,813,3574,3058,717,1098,1686,1118,647,211,1712,906,415,392,456,452,722,327,5793,535,3009,787,0,420,195
24/07/2015,17,2548,0,1598,3296,3364,4244,3629,3103,0,2420,703,594,177,530,3673,5746,1791,3593,689,4210,3673,911,1401,1568,1320,803,243,2591,1314,404,606,758,629,993,312,6627,832,3622,998,0,472,251
24/07/2015,18,1943,0,823,1523,3180,3812,2872,2252,0,1180,420,860,308,375,3156,4000,1379,7426,581,3412,2599,659,1496,1261,1494,1137,184,2009,1358,537,760,595,394,712,322,6776,978,2990,737,0,296,201
24/07/2015,19,1477,0,422,614,2314,2428,1928,1323,0,403,264,1392,489,208,2151,2244,719,5363,445,2165,1481,409,1185,598,1404,1102,135,1775,1193,432,517,257,260,342,291,4518,579,1393,324,0,180,106
24/07/2015,20,1287,0,144,273,2246,1682,1295,859,0,112,177,409,201,107,1038,1629,403,170,373,1450,673,191,998,405,1252,1045,121,443,1102,574,55,144,109,233,326,2858,360,1104,154,0,80,58
24/07/2015,21,1075,0,140,199,2389,1576,917,470,0,111,109,235,114,70,1156,1499,418,1036,293,1286,710,168,906,396,1075,847,75,725,956,565,58,135,97,208,333,2979,267,1053,200,0,77,51
24/07/2015,22,912,0,370,244,2166,2219,663,708,0,176,190,369,56,145,3159,2432,937,11224,407,2205,1110,440,1378,372,975,1009,113,1976,1174,526,871,2814,194,400,270,4718,646,2621,955,0,75,58
24/07/2015,23,668,0,170,186,1847,1396,413,508,0,145,107,133,42,50,1192,1657,503,356,420,1525,681,298,1143,339,808,753,92,416,1149,545,85,225,142,512,194,3211,197,1264,195,0,65,43
25/07/2015,0,296,0,84,116,1058,873,260,143,0,32,36,46,12,22,506,1052,332,53,239,844,278,172,925,177,582,603,45,163,688,274,36,89,78,343,58,2113,107,699,65,0,31,24
25/07/2015,1,172,0,34,42,556,415,118,131,0,27,24,11,2,10,267,322,114,24,158,478,141,69,546,55,279,257,21,84,482,159,20,45,24,338,25,1214,44,303,39,0,11,10
25/07/2015,2,122,0,15,32,249,292,108,81,0,12,9,8,2,1,145,189,99,45,98,220,40,63,494,49,147,185,12,63,313,67,3,22,20,252,25,738,23,188,31,0,2,5
25/07/2015,3,51,0,19,24,212,179,64,70,0,21,10,4,7,1,93,106,38,32,90,191,31,30,325,31,116,92,7,56,361,34,5,33,1,252,15,462,14,116,22,0,1,2
25/07/2015,4,33,0,8,12,104,142,44,37,0,4,3,12,5,0,47,108,50,23,122,150,59,29,190,12,75,55,12,31,260,30,5,18,9,282,8,364,8,81,17,0,10,10
25/07/2015,5,71,0,8,10,128,78,27,44,0,8,3,2,2,8,47,163,55,17,115,151,126,21,217,42,23,22,12,51,125,5,10,8,16,52,12,448,13,53,21,0,1,2
25/07/2015,6,33,0,24,16,110,135,26,46,0,33,25,17,3,25,82,259,99,52,139,157,225,46,93,71,20,24,24,60,51,7,53,24,20,11,11,487,19,85,52,0,3,3
25/07/2015,7,78,0,48,35,166,227,79,68,0,86,30,44,11,45,121,483,122,185,267,341,378,91,95,225,87,18,61,80,88,26,50,43,64,32,4,683,33,189,89,0,16,14
25/07/2015,8,148,0,115,66,312,526,241,221,0,88,68,78,30,81,375,693,213,354,474,690,704,175,102,529,93,59,149,301,128,110,73,81,131,96,65,1137,93,345,253,0,63,40
25/07/2015,9,308,0,195,116,603,1154,646,765,0,161,119,170,30,120,753,1192,304,671,830,1156,834,288,279,1024,177,156,316,642,223,158,129,130,216,151,176,2114,252,778,707,0,99,77
25/07/2015,10,647,0,161,145,1012,2099,1512,1711,0,236,229,307,48,176,1361,1607,447,1534,1239,1689,1098,354,488,1542,359,284,415,981,432,270,142,257,213,249,228,3002,269,1423,875,0,163,147
25/07/2015,11,1061,0,305,196,1579,3084,2350,2569,0,199,289,393,89,237,1926,2040,620,1545,1642,2299,1175,329,681,1844,734,517,418,1433,652,388,139,224,251,263,330,4155,338,2008,858,0,165,103
