Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Southbank
02/12/2016,1,99,25,20,31,0,0,118,61,52,10,6,5,3,5,110,96,21,22,87,0,63,0,280,35,140,112,7,68,179,127,8,6,9,159,9,307,28,120,71,4,3,5,108
02/12/2016,2,49,21,12,20,0,0,52,35,15,10,1,2,0,2,71,70,20,26,55,0,34,0,258,18,92,68,13,37,129,46,14,8,7,15,7,236,9,66,21,12,3,3,90
02/12/2016,3,15,11,4,18,0,0,34,38,7,4,3,5,0,2,55,19,12,21,49,0,27,0,157,20,45,57,5,47,97,38,1,2,12,18,3,189,4,27,13,17,2,3,48
02/12/2016,4,28,12,11,12,0,0,34,13,8,8,5,3,7,2,64,48,30,28,21,0,38,0,109,12,37,16,8,50,81,27,8,7,11,3,5,194,3,54,13,9,1,1,70
02/12/2016,5,22,61,43,112,0,0,44,23,18,79,23,5,3,30,95,235,85,53,77,0,217,0,49,75,21,18,11,82,52,66,29,17,14,10,12,304,15,80,45,14,6,5,181
02/12/2016,6,75,229,175,567,0,0,135,70,92,508,97,81,19,122,310,824,269,181,236,0,734,0,76,188,24,17,36,285,52,86,112,58,81,105,15,627,80,170,145,49,26,17,711
02/12/2016,7,270,830,750,2277,0,0,357,275,323,1645,313,141,14,255,925,2029,579,388,360,0,2030,0,143,432,104,72,90,784,193,159,249,201,221,178,39,1476,235,633,330,102,65,53,1649
02/12/2016,8,663,1770,1731,5105,0,0,884,651,847,3377,495,209,30,374,1715,4250,1323,550,582,0,3988,0,342,674,217,125,151,1692,316,243,541,286,541,623,159,2995,622,1500,529,296,308,148,3119
02/12/2016,9,560,1334,979,2642,0,0,1089,905,1002,1729,362,144,22,178,1265,2247,640,368,790,0,2421,0,343,476,225,184,163,1095,280,222,395,228,681,534,144,2656,585,1177,350,294,186,121,1995
02/12/2016,10,921,854,640,1207,0,0,2051,1676,1283,696,303,188,23,157,1443,1539,468,335,1000,0,1691,0,492,571,440,246,190,1100,436,247,254,187,423,559,129,2691,571,1426,441,382,166,120,1528
02/12/2016,11,1024,806,451,979,0,0,2831,2201,1779,683,271,206,45,185,1512,1907,536,455,986,0,1746,0,682,648,662,314,204,1268,531,254,224,167,463,567,214,3355,518,1869,684,441,259,148,1980
02/12/2016,12,1769,1632,694,1466,0,0,3925,3858,2404,1557,582,522,104,575,2256,2667,728,817,1737,0,2592,0,1320,1017,1308,731,263,1712,1138,473,357,304,910,1022,440,4002,830,2424,1139,505,349,180,3835
02/12/2016,13,1860,1531,678,1645,0,0,4125,3990,2519,1161,465,427,95,603,2253,2859,759,780,1599,0,2572,0,1365,1259,1339,643,298,1541,1079,411,418,362,937,935,319,4351,831,2336,1069,558,424,185,3690
02/12/2016,14,1595,904,574,1108,0,0,3528,3526,1991,809,297,283,45,265,2028,2271,644,570,1172,0,2022,0,981,959,1060,531,222,1490,761,402,315,226,559,635,269,4144,581,2336,914,629,204,125,2547
02/12/2016,15,1692,752,606,1355,0,0,3369,3152,1773,1051,321,340,58,392,2207,2902,847,541,1144,0,2380,0,946,1188,972,449,224,1530,718,478,319,247,322,584,271,4307,500,2344,1041,587,222,147,2846
02/12/2016,16,2047,819,983,2236,0,0,3588,3318,1768,2192,491,355,95,413,2765,3701,1037,849,919,0,3242,0,1070,1399,1066,460,197,2455,807,347,408,292,352,630,216,4807,499,2545,1140,604,240,196,3410
02/12/2016,17,2297,1149,1504,3167,0,0,4239,3481,1977,2275,600,567,136,661,3646,5243,1567,1113,697,0,3702,0,1388,1634,1276,628,226,2395,1151,394,451,366,459,904,302,5621,626,3410,1336,644,466,226,4939
02/12/2016,18,1915,735,590,1394,0,0,4092,2893,1440,907,361,615,171,449,3419,3596,1016,1164,590,0,2705,0,1489,1604,1515,894,219,2874,1181,485,298,274,402,516,375,5349,479,3047,1251,445,193,137,4599
02/12/2016,19,1589,498,313,652,0,0,3194,2173,855,442,224,485,113,215,2765,2635,750,848,560,0,1514,0,1491,1320,1482,1012,176,2451,1247,695,168,252,293,395,433,4491,323,2618,786,314,95,73,3727
02/12/2016,20,1497,407,218,413,0,0,2801,1831,679,316,145,409,85,178,2586,2186,656,393,522,0,1239,0,1334,851,1424,1220,147,1435,1081,766,169,187,245,263,448,3627,268,2368,606,248,90,73,3099
02/12/2016,21,1346,302,195,327,0,0,2238,1167,661,256,132,313,114,121,2128,2082,662,219,511,0,963,0,1299,823,1294,927,127,1170,1096,817,79,179,207,327,440,3837,286,2497,474,268,68,53,2650
02/12/2016,22,954,276,198,278,0,0,1343,559,411,178,130,337,66,100,2799,2053,605,793,389,0,926,0,1226,576,1065,756,83,1750,988,786,82,162,133,389,374,3518,322,1930,456,301,60,47,2624
02/12/2016,23,625,239,166,226,0,0,721,364,348,111,88,275,95,55,1806,1644,567,219,345,0,727,0,1037,627,684,522,71,1262,901,607,96,116,107,405,153,2898,165,1352,370,174,21,17,1776
03/12/2016,0,356,95,78,146,0,0,342,245,226,95,70,130,61,30,809,1067,420,103,239,0,441,0,901,396,462,365,38,329,611,245,31,63,69,404,76,2195,102,724,185,112,11,21,1108
03/12/2016,1,255,52,23,55,0,0,174,150,122,34,24,45,24,9,573,787,260,38,188,0,208,0,687,136,315,251,37,149,581,126,42,53,19,280,25,1819,43,450,89,70,9,10,540
03/12/2016,2,156,27,16,47,0,0,101,115,85,12,12,27,4,6,324,380,200,26,131,0,96,0,479,96,149,90,14,93,299,73,11,32,17,203,21,1335,21,243,62,164,5,3,310
03/12/2016,3,85,29,10,27,0,0,74,92,37,8,11,5,2,3,179,229,117,41,115,0,83,0,522,36,107,81,10,83,227,35,6,12,13,118,8,778,11,110,37,114,0,0,105
03/12/2016,4,60,22,8,14,0,0,42,45,12,15,5,6,1,5,93,258,81,27,114,0,110,0,222,38,76,41,10,41,129,23,17,7,15,29,6,529,12,70,8,17,3,2,69
03/12/2016,5,30,33,13,30,0,0,25,21,33,20,4,8,0,7,81,167,63,80,73,0,91,0,171,25,46,23,18,106,72,27,22,12,7,6,5,331,11,48,29,15,1,1,88
03/12/2016,6,47,45,30,43,0,0,89,47,30,68,23,42,13,33,122,257,113,110,177,0,237,0,103,77,41,34,36,150,72,43,98,30,26,24,9,430,34,96,81,26,2,2,224
03/12/2016,7,116,102,40,135,0,0,202,110,168,94,51,63,15,70,246,400,153,258,268,0,443,0,129,321,64,34,92,174,93,84,61,54,41,51,27,728,53,176,189,58,18,13,545
03/12/2016,8,191,147,96,262,0,0,509,284,281,91,84,110,9,83,337,527,208,315,485,0,685,0,174,371,104,65,175,432,134,139,75,90,109,90,51,1185,145,334,224,17,25,22,670
03/12/2016,9,349,193,132,290,0,0,1029,808,581,100,65,166,17,119,787,872,322,504,777,0,1058,0,213,410,236,105,174,773,203,170,123,204,168,136,124,1852,162,819,363,88,63,71,1110
03/12/2016,10,646,304,146,325,0,0,1998,1729,1082,136,141,259,50,201,1274,1217,433,545,1213,0,1258,0,429,771,443,197,303,1148,370,255,112,167,139,169,178,2503,259,1373,561,174,97,87,1649
03/12/2016,11,1013,320,214,307,0,0,3080,2845,1428,148,105,339,67,188,1809,1671,530,868,1550,0,1142,0,624,970,826,429,357,1533,515,290,160,211,175,215,243,3535,399,2091,708,101,101,103,2540
03/12/2016,12,1307,357,188,296,0,0,3646,3281,1501,153,109,319,65,262,2388,1837,595,1411,1718,0,1342,0,787,1370,1243,574,393,1840,782,354,143,302,133,247,375,3975,334,2474,1017,176,181,110,3012
03/12/2016,13,1571,343,198,318,0,0,3958,3758,1697,129,67,446,129,202,2497,1906,651,1096,1496,0,1127,0,978,1463,1473,688,386,2371,869,476,135,182,111,227,332,4247,438,2707,1166,317,233,116,2962
03/12/2016,14,1630,313,221,366,0,0,4395,4177,1853,150,79,411,104,234,2741,2398,773,1115,1564,0,1241,0,984,1688,1477,508,392,2084,1013,468,193,244,163,228,340,4454,390,2936,1263,230,161,107,3192
03/12/2016,15,1815,395,211,268,0,0,4195,4288,1792,179,131,463,128,257,2671,2676,774,1356,1294,0,1409,0,1016,1754,1308,523,273,2170,983,459,95,286,201,263,265,4654,317,3273,1281,200,167,112,3383
03/12/2016,16,1910,383,204,334,0,0,4375,4194,1654,128,122,425,106,187,2924,2696,755,1276,839,0,1296,0,1184,1598,1318,492,203,2449,902,623,130,259,158,233,291,4542,322,3360,1366,154,225,152,3554
03/12/2016,17,1880,400,177,298,0,0,4006,3501,1140,135,140,476,168,206,2927,2766,817,1111,632,0,1308,0,1145,1819,1392,580,163,1779,991,639,152,269,140,208,332,4333,327,2820,1523,147,176,121,3708
03/12/2016,18,1638,371,156,286,0,0,3526,2690,720,211,152,561,163,225,2732,2478,746,1069,527,0,1243,0,1290,1555,1558,902,154,1649,1019,745,143,236,206,182,419,4218,349,2849,1302,134,163,113,4007
03/12/2016,19,1461,333,138,224,0,0,3007,1960,648,147,168,626,147,205,2746,2111,659,1196,512,0,843,0,1236,856,1522,1088,128,1886,1205,1138,134,321,162,202,665,3732,336,2715,1305,151,165,121,4341
03/12/2016,20,1307,330,134,182,0,0,2436,1827,549,121,137,595,165,111,2276,1889,586,606,414,0,729,0,1298,822,1466,955,91,896,1250,1252,86,213,175,194,695,3293,243,2475,913,79,55,70,3771
03/12/2016,21,1281,227,87,238,0,0,1964,1373,655,103,124,523,173,86,2313,1778,642,264,397,0,713,0,1293,612,1302,746,141,890,1111,1299,92,130,153,256,642,3674,207,2860,791,64,49,52,3348
03/12/2016,22,954,260,124,218,0,0,1645,889,475,92,101,485,159,64,3231,1677,587,562,303,0,739,0,1109,657,958,804,69,2584,1013,1142,104,148,136,343,517,3332,219,2359,1644,59,60,46,3033
03/12/2016,23,591,129,83,248,0,0,758,441,321,70,139,324,74,49,1379,1564,502,234,285,0,673,0,974,552,715,645,72,590,893,804,93,142,108,430,306,2489,171,1258,374,45,32,33,2052
04/12/2016,0,419,92,80,126,0,0,432,239,180,38,100,190,31,38,860,1095,367,127,211,0,467,0,844,455,475,426,41,395,668,380,46,85,87,608,144,1998,71,663,168,45,19,25,1201
04/12/2016,1,290,52,34,81,0,0,239,227,146,23,22,94,23,19,617,731,300,78,212,0,285,0,840,279,331,248,30,157,613,246,42,55,24,524,76,1821,43,464,103,11,5,6,766
04/12/2016,2,170,19,20,32,0,0,163,102,107,18,12,14,3,10,395,433,204,35,166,0,116,0,627,98,166,184,20,110,378,100,23,32,29,299,21,1421,40,326,80,5,6,0,356
04/12/2016,3,81,44,13,40,0,0,102,85,53,13,12,4,2,8,293,260,134,13,103,0,67,0,425,54,114,156,11,116,273,34,13,15,17,253,17,1144,25,232,31,7,4,6,197
04/12/2016,4,89,33,5,10,0,0,55,65,37,10,19,6,1,3,159,259,162,18,88,0,60,0,390,40,88,52,18,57,153,21,9,9,1,112,4,807,10,126,25,9,6,5,95
04/12/2016,5,55,18,7,19,0,0,39,36,25,15,9,15,0,5,65,263,105,30,69,0,107,0,191,25,37,32,13,110,88,11,14,11,3,78,11,470,7,79,36,2,2,0,52
04/12/2016,6,67,27,21,36,0,0,86,62,21,17,19,13,6,16,119,240,127,69,83,0,130,0,73,49,15,29,24,107,68,17,117,35,10,36,8,443,22,71,82,7,4,3,151
04/12/2016,7,65,49,27,61,0,0,116,93,95,41,21,56,12,51,183,344,141,132,175,0,383,0,82,202,55,31,30,162,53,34,32,29,57,41,8,654,33,188,116,20,31,43,357
04/12/2016,8,157,96,65,142,0,0,467,226,249,61,39,182,15,101,323,483,208,277,338,0,548,0,121,257,120,60,96,493,112,70,53,62,75,65,58,771,62,363,215,23,34,42,715
04/12/2016,9,257,168,82,179,0,0,1134,696,451,122,63,313,90,123,705,760,278,318,627,0,789,0,179,415,150,116,162,816,178,158,77,92,149,98,102,1384,154,863,325,41,60,60,1198
04/12/2016,10,540,264,102,213,0,0,1939,1560,793,123,80,524,87,140,1379,1194,400,493,1014,0,1059,0,376,665,357,319,277,1364,330,287,99,120,124,212,129,2242,221,1421,458,71,64,62,1709
04/12/2016,11,761,264,107,187,0,0,2308,2404,1278,119,71,681,142,198,1860,1696,519,631,1216,0,1079,0,508,876,703,437,288,1616,499,289,77,85,102,174,233,3173,230,1906,782,72,55,73,2210
04/12/2016,12,1094,266,118,246,0,0,2712,2772,1412,104,110,613,178,183,2064,1778,505,714,1423,0,1164,0,707,1014,1114,652,320,1727,742,382,93,115,111,181,237,3415,203,1801,736,70,77,71,2738
04/12/2016,13,1262,208,145,196,0,0,3233,3105,1367,86,68,580,145,150,2140,1785,443,811,1455,0,956,0,821,1028,1264,634,317,1861,801,437,114,142,89,175,275,3882,284,2296,787,85,92,112,2725
04/12/2016,14,1493,252,133,225,0,0,3177,3042,1257,91,83,623,136,182,2200,1891,600,686,1350,0,1050,0,785,1216,1079,547,274,2010,782,615,122,178,99,191,299,3792,237,2349,837,63,73,50,2624
04/12/2016,15,1417,253,114,210,0,0,3024,3100,1147,115,48,587,194,146,2033,1982,600,715,1220,0,1066,0,774,1274,1032,460,222,1525,709,613,82,162,99,154,265,3706,212,2124,821,74,73,62,2641
04/12/2016,16,1444,225,107,209,0,0,3293,2869,1134,106,47,683,202,173,1873,1888,507,634,621,0,1049,0,761,1034,927,407,175,1299,699,603,107,205,77,157,218,3833,168,2636,785,66,99,72,2242
04/12/2016,17,1432,232,123,159,0,0,2811,2064,718,104,64,616,187,135,1775,1747,523,804,480,0,1061,0,804,833,1086,615,133,1032,749,641,58,203,85,132,252,3442,185,1871,573,125,99,80,2251
04/12/2016,18,1128,204,90,157,0,0,2429,1498,512,108,54,408,93,85,1421,1206,350,476,372,0,854,0,801,728,1101,645,129,701,757,617,65,138,99,102,285,3174,226,1482,376,137,52,43,1826
04/12/2016,19,1013,173,73,176,0,0,1808,714,383,88,86,326,66,60,1131,1084,393,193,325,0,745,0,801,325,985,706,111,645,751,714,59,62,91,109,318,2554,171,787,260,46,38,54,1475
04/12/2016,20,738,155,49,149,0,0,1017,523,329,55,61,145,34,41,677,923,219,146,289,0,676,0,620,259,806,508,82,250,578,592,56,83,121,77,251,2111,128,625,140,75,23,36,1069
04/12/2016,21,617,140,42,105,0,0,901,414,342,57,72,166,39,50,888,907,300,134,302,0,509,0,701,284,648,540,82,285,443,800,47,63,59,59,204,1989,104,768,177,59,35,20,1164
04/12/2016,22,365,91,40,121,0,0,415,209,150,63,48,130,31,33,787,715,277,78,248,0,391,0,462,202,489,331,62,394,408,437,46,57,82,35,127,1614,96,466,145,47,45,41,935
04/12/2016,23,170,60,24,118,0,0,247,121,91,30,41,108,13,24,354,493,193,81,183,0,255,0,403,116,252,128,27,143,311,285,23,30,18,32,84,1080,48,223,55,44,24,21,452
05/12/2016,0,137,33,9,77,0,0,127,61,29,18,10,29,1,4,216,246,110,19,114,0,126,0,279,78,191,56,21,132,182,78,12,10,19,29,22,553,35,185,70,50,19,14,265
05/12/2016,1,47,8,14,25,0,0,48,27,10,9,3,16,0,1,114,73,36,7,66,0,47,0,198,22,92,35,8,46,131,44,4,9,4,5,10,277,16,96,44,18,6,3,87
05/12/2016,2,38,7,8,9,0,0,24,25,9,6,8,4,0,4,39,63,39,11,41,0,18,0,221,35,66,26,5,24,73,13,4,15,7,10,3,142,9,37,8,2,0,0,36
05/12/2016,3,37,4,0,5,0,0,36,15,3,0,4,1,4,2,46,28,26,3,29,0,22,0,145,8,50,15,9,47,40,6,1,0,0,1,2,102,2,29,1,16,1,2,30
05/12/2016,4,22,6,4,13,0,0,23,11,12,5,1,11,0,1,47,52,33,33,25,0,44,0,156,22,41,9,1,47,31,9,7,8,5,5,2,84,5,26,17,13,1,1,23
05/12/2016,5,30,62,39,102,0,0,41,27,24,64,16,9,3,19,104,184,83,49,47,0,204,0,169,52,39,6,9,77,19,23,13,23,10,31,10,273,20,95,39,31,3,6,140
05/12/2016,6,67,207,172,621,0,0,100,88,79,428,72,52,3,80,311,664,257,143,101,0,734,0,72,266,40,19,26,265,53,18,73,52,91,95,11,622,76,165,143,89,23,18,548
05/12/2016,7,302,814,790,2449,0,0,301,247,385,1739,332,127,13,234,861,2008,559,450,192,0,2168,589,147,516,97,91,72,753,228,79,205,132,225,225,46,1473,241,579,276,150,60,48,1514
05/12/2016,8,707,1990,1818,5133,0,0,823,622,905,3542,499,246,36,361,1727,4578,1402,744,402,0,4014,1235,307,896,251,120,160,1499,352,217,584,246,586,748,173,3177,665,1430,454,254,272,145,3251
05/12/2016,9,616,1981,1049,2568,0,0,907,784,910,1810,309,191,35,162,1018,2105,576,306,428,0,2505,729,343,559,242,136,86,1193,233,149,368,193,518,525,166,2415,522,1126,291,242,156,116,1729
05/12/2016,10,697,1719,653,1018,0,0,1478,1477,1238,649,183,143,31,154,1270,1237,395,304,575,0,1559,470,414,502,383,227,74,789,358,243,206,164,425,516,184,2683,441,1222,311,195,134,110,1330
05/12/2016,11,857,601,407,876,0,0,2147,2254,1608,556,252,190,47,248,1329,1355,482,357,615,0,1415,505,527,628,593,321,85,1053,469,200,176,143,307,547,243,3009,494,1590,464,311,188,113,1656
05/12/2016,12,1557,1591,643,1095,0,0,3772,3681,2429,1337,507,445,151,643,1873,2252,662,783,1090,0,2486,1029,1217,979,1150,634,185,1502,963,449,378,315,919,1020,553,3920,822,2241,770,491,394,199,3428
05/12/2016,13,1816,1624,673,1525,0,0,4190,4209,2577,1271,318,476,128,550,1997,2518,697,843,1012,0,2182,1067,1366,927,1367,705,154,1664,956,594,345,415,916,975,506,4265,794,2335,901,489,382,193,3352
05/12/2016,14,1577,848,512,1090,0,0,3531,3253,2005,766,297,270,69,259,1892,2242,568,603,699,0,1994,606,980,890,1103,518,141,1510,667,392,255,242,455,604,236,4104,578,2191,821,386,224,157,2296
05/12/2016,15,1584,669,594,1298,0,0,3043,2841,1619,855,339,194,79,204,1968,2265,665,626,595,0,2080,528,889,1040,913,469,112,1512,637,443,268,203,293,578,236,4133,509,2010,803,334,242,125,1994
05/12/2016,16,1699,725,995,2491,0,0,2730,2700,1489,2309,573,306,51,276,2425,2842,854,551,590,0,3232,651,847,1130,774,385,158,2188,646,367,442,232,274,538,252,4276,360,2359,955,328,275,146,2588
05/12/2016,17,2116,1292,1859,4254,0,0,2952,2498,1478,3190,658,303,44,494,3062,4969,1700,973,678,0,4414,1081,1079,1411,1014,500,211,2399,790,361,653,272,513,675,281,4983,454,2818,1005,379,543,270,3996
05/12/2016,18,1662,700,849,1859,0,0,2475,1775,860,1368,411,352,48,351,2733,2821,962,729,576,0,2675,568,1112,1088,1149,740,203,2714,821,420,314,223,300,415,305,4048,343,2143,1000,245,254,200,2970
05/12/2016,19,1189,290,255,619,0,0,1846,1044,495,412,188,250,58,163,1562,1742,529,351,467,0,1392,306,913,534,1080,889,127,1551,748,521,98,120,181,256,332,2779,191,1488,522,138,148,114,2216
05/12/2016,20,1097,297,125,304,0,0,1249,681,370,231,124,235,26,118,1215,1278,453,202,364,0,876,220,811,292,962,631,113,560,680,640,66,104,109,174,363,2165,122,1508,298,114,157,85,1665
05/12/2016,21,722,178,103,233,0,0,888,430,372,130,88,132,22,71,1212,1268,334,118,391,0,744,209,678,227,738,539,95,555,553,473,57,75,115,138,286,2024,108,1285,212,102,108,73,1622
05/12/2016,22,461,134,76,178,0,0,456,249,251,90,49,69,28,42,1347,839,268,89,209,0,503,139,472,240,451,305,70,1325,376,324,48,84,80,66,134,1521,59,800,230,71,58,46,1077
05/12/2016,23,243,90,46,134,0,0,168,111,78,64,22,87,12,18,728,519,209,46,158,0,447,64,364,143,297,271,53,835,284,187,41,71,20,33,96,1130,41,349,94,66,33,14,516
06/12/2016,0,74,27,22,59,0,0,95,37,31,11,7,14,5,4,163,224,72,14,109,0,134,27,251,31,120,56,17,86,196,61,13,18,13,16,15,454,14,111,21,28,17,6,211
06/12/2016,1,46,11,2,24,0,0,70,25,25,5,8,9,0,10,77,76,33,14,96,0,22,11,135,18,64,34,8,38,80,31,0,9,3,13,5,185,9,45,10,19,11,3,86
06/12/2016,2,40,4,7,9,0,0,11,14,5,2,1,11,1,2,24,23,13,8,55,0,27,7,97,29,45,21,8,24,62,4,2,6,15,5,9,103,1,14,21,10,17,5,27
06/12/2016,3,27,8,2,6,0,0,28,16,3,8,4,8,5,1,36,30,6,8,22,0,30,14,39,6,19,18,1,50,21,11,1,1,1,4,1,71,4,9,0,6,22,2,28
06/12/2016,4,13,11,3,2,0,0,18,14,11,1,3,5,0,2,45,60,38,17,21,0,20,3,45,8,13,8,5,52,40,5,6,5,1,0,1,116,3,33,10,12,1,2,33
06/12/2016,5,23,58,37,115,0,0,38,39,26,96,26,18,2,29,115,233,73,94,76,0,211,38,33,77,26,14,11,122,20,20,29,12,13,15,11,301,18,59,56,7,3,4,210
06/12/2016,6,82,265,193,695,0,0,107,83,126,597,108,127,25,144,376,907,331,204,185,0,881,198,65,267,33,21,35,353,52,32,128,53,72,73,25,642,66,190,199,29,25,17,812
