Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Southbank
02/09/2016,23,629,163,119,169,1541,1041,355,199,241,63,134,90,23,46,817,1135,396,59,262,0,525,146,686,318,671,499,57,225,789,383,64,103,89,494,129,2096,128,809,155,74,59,41,1296
03/09/2016,0,283,76,30,113,937,1368,236,202,171,42,51,33,21,29,491,766,294,44,204,0,312,89,813,233,441,401,42,150,569,345,37,43,31,483,54,1942,72,545,85,35,28,22,622
03/09/2016,1,240,30,24,37,800,694,161,117,93,20,6,10,8,5,362,344,135,68,191,0,196,45,582,107,326,281,27,100,369,98,24,35,18,422,11,1487,47,323,41,29,15,16,355
03/09/2016,2,139,18,12,32,407,384,73,97,86,12,7,2,0,12,212,317,114,37,156,0,82,34,394,33,181,106,16,36,330,90,9,22,30,329,15,1047,11,229,44,7,8,7,210
03/09/2016,3,91,31,15,14,341,303,51,50,47,19,8,1,0,2,174,249,98,16,217,0,67,29,294,18,154,62,17,44,342,70,7,13,20,174,4,920,7,97,10,9,3,4,92
03/09/2016,4,28,17,7,13,182,156,35,36,21,7,4,3,2,4,89,179,99,13,99,0,71,11,241,30,59,28,11,22,90,22,5,5,6,16,1,500,6,41,9,2,3,2,59
03/09/2016,5,42,23,7,25,105,89,46,30,32,22,5,0,0,11,87,154,57,10,116,0,85,14,132,25,40,22,11,45,71,0,5,15,7,17,9,300,21,73,20,3,4,3,64
03/09/2016,6,55,46,20,56,96,91,40,40,31,81,18,19,5,37,81,264,90,48,182,0,221,66,122,81,32,44,37,44,39,9,42,24,16,17,9,370,24,360,42,15,15,11,192
03/09/2016,7,106,79,47,87,300,250,97,143,106,88,43,52,7,58,188,385,125,186,297,0,370,79,101,193,50,26,73,92,70,25,80,92,79,48,17,618,59,362,143,20,21,17,476
03/09/2016,8,162,178,96,220,514,480,318,266,332,119,63,64,13,87,385,612,208,205,429,0,614,145,130,633,166,56,161,301,106,71,139,82,109,120,65,1046,184,382,214,66,61,45,866
03/09/2016,9,334,195,160,259,693,937,762,601,528,131,93,119,16,156,821,903,289,286,804,0,849,182,265,982,194,108,255,651,248,83,96,124,115,180,85,1839,211,636,323,122,135,90,1238
03/09/2016,10,655,222,169,265,1091,1582,1540,1190,874,213,109,189,45,155,1277,1249,433,351,1265,0,994,263,424,1393,448,257,363,1009,347,218,102,114,124,179,178,2446,240,787,518,164,149,91,1550
03/09/2016,11,1042,365,178,301,1662,2288,2519,2114,1178,142,102,223,62,209,1738,1559,482,421,1669,0,1064,283,705,1415,729,485,470,1555,530,285,117,173,146,212,150,3220,290,1418,765,162,204,126,2117
03/09/2016,12,1456,379,201,317,2186,3032,3163,2735,1527,166,105,346,72,276,2270,1812,572,513,1820,0,1205,287,776,1761,1290,668,465,1882,721,355,134,203,140,295,259,4219,356,1810,872,220,199,133,2715
03/09/2016,13,1961,342,212,261,2681,3336,3488,3026,1730,115,109,392,88,250,2684,1994,599,550,1890,0,1252,265,1022,2155,1423,806,437,2127,826,375,142,181,112,273,269,4500,496,2140,1066,339,259,142,2789
03/09/2016,14,1886,370,186,316,2687,3636,3735,3186,1669,172,134,386,81,270,2592,2226,656,626,1687,0,1207,327,924,2255,1380,585,427,1892,814,404,151,183,141,246,268,4658,295,1328,1073,265,235,151,3176
03/09/2016,15,1958,337,205,256,2729,3541,3871,3237,1612,176,107,411,115,246,2906,2367,691,752,1248,0,1206,285,1157,2212,1333,697,310,2190,838,500,126,191,136,213,243,4474,330,2238,1087,210,232,140,3109
03/09/2016,16,1978,430,200,256,2822,3499,3835,3049,1595,134,115,325,74,250,2697,2389,721,703,686,0,1322,322,1194,2076,1278,623,179,1916,954,452,132,189,221,188,279,4581,480,2365,870,249,211,129,3150
03/09/2016,17,1958,508,175,226,2565,2984,3513,2427,1016,141,135,384,104,236,2415,2192,779,684,512,0,1369,319,1291,1642,1436,750,182,1599,916,532,193,264,197,221,402,4431,317,1998,898,282,278,170,3322
03/09/2016,18,1559,499,181,277,2850,2449,2581,1432,707,159,113,375,86,153,2233,2126,675,1014,553,0,1131,266,1392,1333,1634,1092,163,1298,1119,789,218,282,229,201,482,3853,338,1804,540,259,196,122,3427
03/09/2016,19,1485,390,148,256,2940,2013,1713,698,586,110,99,375,128,117,2061,1804,469,410,479,0,781,212,1332,547,1701,1231,173,1209,1112,777,107,163,205,123,595,3353,405,1674,480,177,126,59,3035
03/09/2016,20,1333,334,124,170,2771,1723,999,418,311,98,112,353,122,88,1575,1415,373,152,432,0,588,226,1115,515,1390,1125,79,669,1014,891,70,181,198,184,683,2737,226,1249,289,159,130,91,2615
03/09/2016,21,1187,196,103,180,2087,1381,698,384,324,92,71,191,64,50,1457,1422,367,538,314,0,609,215,1047,363,1191,947,111,611,988,947,102,153,156,182,552,2584,165,1319,287,106,105,49,2214
03/09/2016,22,837,233,100,203,1742,1324,567,316,292,69,97,147,51,51,1485,1384,460,1075,246,0,694,220,891,434,944,810,74,872,950,763,166,300,138,331,494,2725,366,1299,344,102,71,36,2433
03/09/2016,23,569,183,76,171,1460,1196,379,246,179,52,65,111,28,38,1146,1097,386,158,218,0,547,138,767,282,623,905,61,401,784,550,47,138,80,388,177,2292,131,707,174,85,86,53,1465
04/09/2016,0,329,76,54,132,913,575,313,162,108,29,28,47,26,24,602,763,271,81,205,0,315,116,729,184,378,424,36,152,556,236,45,49,64,478,65,1698,74,458,85,33,52,41,823
04/09/2016,1,281,47,29,69,654,506,210,154,88,11,28,41,13,17,386,487,241,48,124,0,151,73,710,124,309,318,11,90,469,131,25,45,41,442,32,1521,34,350,71,19,17,9,430
04/09/2016,2,143,21,13,46,373,348,98,91,75,15,14,11,2,4,238,426,151,60,123,0,113,58,488,24,209,203,28,52,374,42,23,27,23,325,20,1141,26,245,32,7,10,16,252
04/09/2016,3,99,4,11,21,399,274,72,75,39,15,2,5,0,3,184,255,91,26,130,0,75,21,479,26,146,140,13,54,313,28,9,12,10,244,11,952,5,139,35,12,7,6,131
04/09/2016,4,37,11,2,42,143,157,68,27,30,4,4,2,1,2,115,164,76,20,81,0,73,29,413,19,57,58,14,35,149,24,7,6,9,65,6,570,12,59,36,5,1,1,69
04/09/2016,5,35,20,8,20,124,114,25,29,25,9,5,4,4,2,97,244,100,31,82,0,88,26,137,15,22,33,7,38,110,6,9,19,7,70,8,504,7,70,48,3,6,0,71
04/09/2016,6,47,20,11,14,100,134,62,36,38,20,3,5,2,13,112,206,90,34,84,0,113,36,88,42,37,94,23,84,83,8,19,31,12,29,4,519,17,73,118,9,5,4,118
04/09/2016,7,89,72,31,46,228,182,60,81,78,42,16,28,8,55,180,297,113,119,157,0,364,84,61,148,69,31,52,186,71,31,37,34,26,33,16,575,31,141,149,30,32,33,334
04/09/2016,8,151,120,55,149,322,281,197,134,254,64,24,149,29,121,322,496,180,270,350,0,476,138,148,419,88,59,92,407,121,43,70,74,99,70,32,960,59,392,341,32,41,36,786
04/09/2016,9,299,155,80,184,576,596,689,497,348,108,64,209,53,123,647,825,298,372,619,0,636,217,230,796,196,148,194,837,206,110,102,113,85,99,64,1505,122,563,356,69,69,77,1244
04/09/2016,10,577,226,113,217,907,1173,1407,1115,636,115,54,364,74,187,1417,1170,456,453,974,0,788,260,401,1067,432,299,248,1548,355,197,92,131,136,171,131,2057,239,783,664,86,128,102,1950
04/09/2016,11,886,265,132,181,1354,1981,2252,1847,1140,128,73,642,157,198,1978,1498,501,815,1263,0,904,234,583,1186,733,555,369,2021,580,266,132,201,152,144,183,2946,266,1441,958,132,112,79,2575
04/09/2016,12,1254,308,159,211,2100,2506,2745,2095,1259,122,85,706,158,214,2377,1709,551,1180,1512,0,963,261,833,1432,1385,857,327,2187,810,501,109,239,140,183,397,3526,458,1819,991,153,159,113,3021
04/09/2016,13,1557,254,106,196,2394,2713,3098,2392,1220,84,65,742,219,231,2662,1778,567,1122,1664,0,862,173,1049,1528,1613,1016,365,2272,918,638,75,172,120,207,467,3845,222,1743,1048,220,171,126,3327
04/09/2016,14,1666,269,163,205,2281,2791,3354,2609,1251,96,55,793,236,203,2738,1838,603,831,1479,0,975,219,997,1679,1298,836,344,2490,914,805,57,197,121,190,500,3761,233,1644,1212,182,155,97,3321
04/09/2016,15,1621,281,125,178,2242,2655,3256,2698,1252,93,69,657,174,221,2421,1935,650,760,1206,0,995,202,981,1696,1242,654,261,2053,858,845,79,190,124,143,440,3712,389,2020,1079,177,153,120,2876
04/09/2016,16,1569,270,87,203,2191,2464,3100,2276,909,117,72,498,182,196,2629,1906,610,638,661,0,929,240,889,1465,1020,504,221,2219,741,700,90,186,101,144,345,3538,250,1635,775,175,157,119,2855
04/09/2016,17,1687,186,129,171,2194,2121,2582,1584,683,107,72,438,126,226,1865,1624,566,906,479,0,1021,231,959,1231,1100,651,138,1076,784,698,82,191,103,120,363,3261,302,1837,733,209,203,116,2389
04/09/2016,18,1274,195,98,141,2056,1545,1835,821,322,133,96,248,88,156,1217,1370,468,330,427,0,842,186,903,906,1230,718,113,496,758,680,87,120,152,54,385,2371,259,1015,428,218,174,116,1932
04/09/2016,19,1127,140,60,129,2055,1269,1041,423,258,89,65,207,56,72,969,1157,371,109,394,0,668,176,816,306,1210,832,88,454,784,716,49,101,92,86,382,1930,184,737,275,154,107,56,1768
04/09/2016,20,871,125,52,106,1630,875,684,25,216,72,48,231,53,61,841,840,307,83,323,0,501,173,719,318,971,614,82,345,528,624,29,59,87,71,297,1550,108,889,136,153,105,65,1312
04/09/2016,21,685,109,56,118,1150,646,418,1,148,54,54,145,36,38,608,791,266,124,301,0,425,130,543,180,610,448,63,188,496,626,54,69,68,46,245,1221,280,472,121,121,88,52,979
04/09/2016,22,375,55,24,107,838,415,192,120,94,32,27,73,33,32,417,536,183,131,184,0,306,106,360,118,363,251,70,132,323,366,22,40,40,52,102,913,61,281,76,106,58,32,721
04/09/2016,23,210,69,12,96,485,270,130,73,37,25,22,62,20,4,226,406,165,34,122,0,198,50,253,63,167,141,32,62,239,193,19,34,26,23,47,710,18,231,63,61,66,25,343
05/09/2016,0,108,15,3,23,271,108,45,36,17,9,9,21,5,6,139,115,63,32,92,0,73,29,197,40,93,75,17,40,139,54,8,10,15,17,12,263,10,84,34,37,15,7,170
05/09/2016,1,45,12,0,21,129,96,43,19,10,1,5,5,1,4,62,49,29,12,64,0,33,13,152,40,69,31,10,17,97,70,4,6,11,10,10,206,7,47,17,23,7,7,82
05/09/2016,2,22,10,1,24,72,41,22,17,11,6,1,9,2,1,30,41,15,9,37,0,28,5,57,11,45,33,2,21,39,50,9,3,3,7,7,101,5,35,5,8,1,1,61
05/09/2016,3,23,7,15,6,37,33,13,22,11,0,0,3,1,0,27,16,6,15,19,0,23,7,53,8,20,25,3,25,38,3,2,0,2,4,3,84,8,12,5,7,2,3,24
05/09/2016,4,12,2,9,6,35,28,11,7,23,1,1,3,0,4,43,43,22,24,22,0,32,7,24,27,24,15,6,44,28,4,5,8,9,2,2,98,7,19,10,4,2,2,49
05/09/2016,5,25,66,34,97,72,72,43,22,13,56,23,5,2,18,89,162,74,50,33,0,200,36,16,57,22,3,7,81,31,14,6,22,14,9,16,220,13,72,33,11,5,2,122
05/09/2016,6,58,181,153,574,170,154,97,78,92,399,82,62,2,89,285,609,251,155,71,0,737,173,72,208,23,17,28,234,27,26,62,45,100,60,17,543,49,193,114,38,34,28,456
05/09/2016,7,352,764,708,2388,414,432,308,236,331,1517,332,168,16,260,930,1769,537,477,198,0,2030,536,164,503,85,63,64,841,163,77,202,192,211,189,47,1525,228,611,292,142,116,65,1575
05/09/2016,8,752,1903,1840,5106,973,1054,797,535,871,3010,573,264,22,388,1960,4167,1271,783,540,0,3989,1134,359,742,196,120,200,1926,310,182,574,311,562,688,128,3529,722,1401,590,457,453,196,3254
05/09/2016,9,715,1212,947,2561,900,1154,1004,655,775,1475,398,141,16,235,1239,1915,511,283,434,0,2262,694,348,394,203,126,113,1158,254,158,459,194,479,434,175,2514,552,998,331,552,629,234,1753
05/09/2016,10,794,745,484,984,1123,1401,1323,1064,1150,509,211,103,19,143,1387,1161,304,324,495,0,1392,469,442,405,444,271,88,1369,381,218,271,240,360,473,147,2679,555,894,384,452,518,228,1331
05/09/2016,11,986,624,417,818,1536,1893,1892,1504,1259,491,251,148,33,158,1521,1264,520,448,585,0,1405,408,593,644,563,405,111,1560,433,173,310,189,304,443,188,3084,560,1172,455,620,543,240,1728
05/09/2016,12,1957,1517,593,1208,2442,3212,3067,2815,1979,1101,612,372,93,569,2322,1919,580,712,999,0,2253,871,1315,814,1024,619,168,2012,1007,422,333,337,958,839,353,3918,869,1634,843,806,688,279,3020
05/09/2016,13,2242,1658,652,1394,2911,3904,3369,2992,2381,1049,460,312,86,489,2288,2013,582,746,994,0,2184,797,1427,802,1172,681,173,1889,977,402,300,377,837,907,398,4516,815,2158,1066,1004,739,309,3215
05/09/2016,14,1568,739,528,1031,2224,2778,2609,2054,1532,561,292,226,86,212,1712,1525,463,390,561,0,1719,454,836,686,906,496,145,1252,674,322,235,347,330,568,200,3799,561,1492,579,707,688,218,2072
05/09/2016,15,1663,620,513,1307,2222,2642,2451,1913,1297,729,282,181,39,192,1785,1677,539,352,577,0,1850,416,780,756,861,409,208,1486,519,316,263,215,279,478,244,4096,452,1426,663,737,632,244,1757
05/09/2016,16,1866,746,913,2487,2288,2609,2634,1836,1220,1801,455,218,36,314,2046,2506,830,533,606,0,3161,577,828,832,840,424,150,1772,616,258,379,248,233,492,235,4609,447,1666,638,736,910,299,2476
05/09/2016,17,2128,1293,1778,4119,2720,2927,2971,1776,1177,2590,686,329,63,484,2932,4536,1578,888,774,0,4307,993,1113,1499,974,493,206,2579,654,356,564,325,407,643,258,5067,501,2417,1073,896,910,371,3750
05/09/2016,18,1627,762,833,1753,2305,2149,2189,1215,674,1094,357,269,80,302,2087,2417,854,516,531,0,2590,459,991,880,1080,610,205,1716,788,316,356,227,256,355,276,3777,352,1688,632,620,607,279,2652
05/09/2016,19,1326,312,247,577,2069,1396,1132,500,397,282,187,156,40,133,1203,1260,398,253,433,0,1237,257,874,336,889,608,101,964,733,374,115,139,200,237,288,2397,245,1058,262,407,380,157,1601
05/09/2016,20,1120,236,143,282,1768,932,683,302,268,123,118,154,25,83,900,1037,348,112,353,0,723,170,644,218,801,458,94,469,576,307,70,84,112,149,235,1899,195,840,226,302,285,141,1274
05/09/2016,21,752,151,98,200,1215,672,408,185,209,105,80,103,22,40,1148,783,287,83,266,0,581,97,543,218,560,400,68,1034,439,295,60,98,91,133,171,1619,109,685,244,200,182,91,1041
05/09/2016,22,383,86,65,136,767,407,220,102,109,48,35,49,5,24,457,686,240,29,242,0,332,52,383,282,336,247,68,210,286,208,72,73,60,44,87,1054,68,310,108,110,120,50,705
05/09/2016,23,203,55,23,89,514,273,87,63,55,32,19,44,12,14,254,407,157,31,111,0,215,29,248,60,182,114,30,124,221,99,21,43,26,37,62,709,16,198,45,87,77,33,365
06/09/2016,0,94,44,5,40,176,106,100,34,19,17,14,10,4,5,111,217,109,13,91,0,69,14,157,44,105,40,14,28,129,49,23,41,3,19,9,275,12,58,26,22,19,17,158
06/09/2016,1,49,13,5,15,83,65,40,30,13,7,2,4,0,0,38,73,27,19,62,0,20,11,118,14,39,36,5,21,63,17,13,19,1,9,5,155,6,41,11,37,13,16,59
06/09/2016,2,21,6,0,16,28,37,23,10,10,1,5,1,0,4,59,33,27,9,37,0,11,5,118,9,29,13,5,22,46,2,1,6,8,3,10,154,7,22,10,6,4,2,27
06/09/2016,3,10,14,1,10,37,28,19,14,4,1,1,2,2,2,39,37,19,3,29,0,18,2,57,18,27,19,3,29,16,1,1,3,11,5,2,64,0,5,8,8,7,5,15
06/09/2016,4,15,11,4,20,32,28,21,3,12,2,0,1,0,6,43,53,32,25,45,0,31,6,45,37,22,8,2,64,22,1,4,8,11,1,0,65,8,16,10,8,4,4,34
06/09/2016,5,21,51,40,111,77,66,34,25,29,70,27,23,5,30,116,218,91,34,56,0,226,31,23,81,32,17,10,113,32,22,18,16,12,8,21,270,13,51,48,14,9,5,170
06/09/2016,6,81,236,194,712,203,165,112,98,101,514,114,86,21,148,338,844,292,197,165,0,781,138,135,266,33,21,35,370,57,34,158,50,92,68,25,670,62,220,148,42,25,18,791
