Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Southbank
1/05/2016,11,840,293,128,206,1191,1870,1991,1632,957,87,54,208,45,173,1522,1195,829,0,1283,1420,849,201,553,829,598,403,335,1460,508,252,101,172,128,182,189,2886,350,873,569,162,135,103,0
1/05/2016,12,1127,346,146,197,1699,2245,2419,1924,925,83,61,167,56,139,1764,1534,440,0,1491,1577,903,223,744,879,1105,684,308,1657,704,280,88,127,81,224,297,3236,443,923,505,210,178,122,0
1/05/2016,13,1577,288,132,181,2415,2699,2964,2064,1101,90,73,274,51,160,2199,1508,519,0,1583,1836,1062,205,1047,1081,1301,803,335,2206,688,366,141,192,69,209,341,3718,285,1454,708,227,175,102,0
1/05/2016,14,1647,264,135,175,2146,2795,3172,2483,1137,82,69,297,68,182,2309,1710,607,0,1517,1975,895,231,997,1118,1116,596,365,2019,801,533,205,249,102,208,376,3877,263,1579,792,247,207,143,0
1/05/2016,15,1410,214,142,203,2086,2581,3078,2425,1058,97,50,212,62,172,2277,1848,623,0,1259,2064,840,223,991,1078,1051,506,285,2193,751,497,125,154,90,207,312,3580,445,1592,832,233,181,134,0
1/05/2016,16,1596,316,117,154,2134,2276,2860,1981,950,86,66,231,63,187,1630,1708,529,0,755,2011,963,223,1053,1172,942,527,204,1593,755,457,118,173,54,224,269,3171,270,1487,727,212,172,113,0
1/05/2016,17,1578,286,128,158,2038,2075,2339,1480,559,114,64,280,95,169,1591,1642,515,0,467,1845,935,187,907,767,1020,516,120,1177,755,514,99,161,80,124,297,3038,292,1296,581,246,193,117,0
1/05/2016,18,1200,288,135,161,2027,1773,1423,834,377,112,60,210,72,121,1387,1415,493,0,422,1725,915,231,921,520,1180,713,110,586,840,592,274,343,70,178,396,3063,290,1167,386,215,207,140,0
1/05/2016,19,1072,211,51,98,2021,1276,1001,403,234,64,57,195,75,53,1018,957,316,0,394,1388,602,146,850,251,1114,678,84,483,653,600,75,123,72,106,428,2218,150,775,205,153,125,78,0
1/05/2016,20,755,193,68,107,1684,948,496,289,259,44,37,142,55,41,816,956,336,0,364,1057,483,190,684,238,910,546,62,246,557,515,79,89,47,77,321,1851,133,815,157,134,84,62,0
1/05/2016,21,627,122,61,103,1259,697,314,216,142,42,19,75,29,36,602,781,271,0,260,805,491,277,531,173,628,417,62,150,458,499,91,81,85,56,227,1288,323,486,103,125,82,59,0
1/05/2016,22,282,82,17,110,673,429,223,159,102,61,21,45,23,20,356,622,206,0,176,584,344,256,385,109,391,239,60,109,357,237,53,54,44,47,95,991,89,303,78,75,50,44,0
1/05/2016,23,144,52,22,68,551,276,138,97,69,23,9,29,11,14,305,461,184,0,152,399,229,178,226,85,196,105,33,54,257,116,29,24,14,31,41,732,49,211,32,50,49,30,0
2/05/2016,0,76,18,10,36,240,169,45,44,44,8,4,10,2,2,119,172,57,0,98,218,111,92,176,46,93,82,24,65,169,75,12,12,10,8,5,311,41,96,8,20,23,25,0
2/05/2016,1,43,9,0,14,134,62,52,40,14,4,4,0,0,1,45,76,40,0,55,77,57,62,168,21,63,49,7,13,111,51,5,4,6,8,7,171,16,41,19,14,6,7,0
2/05/2016,2,25,13,4,15,63,36,26,11,24,2,0,1,0,0,17,30,15,0,41,43,18,16,57,5,35,25,5,16,100,12,5,5,7,4,7,104,9,20,6,11,5,8,0
2/05/2016,3,7,5,0,9,37,25,24,3,2,1,1,0,0,2,39,25,14,0,27,36,13,24,45,10,9,10,6,34,124,5,3,3,4,2,2,146,3,19,3,3,2,1,19
2/05/2016,4,13,7,3,8,22,40,5,25,5,4,2,4,1,2,53,40,19,0,15,47,30,17,54,13,9,13,3,70,80,13,6,3,0,4,1,134,4,12,7,6,4,2,26
2/05/2016,5,27,64,37,121,91,77,49,69,41,78,19,18,4,38,113,187,76,0,25,129,202,44,42,77,20,8,6,132,69,4,20,19,11,9,5,331,16,58,30,7,8,8,124
2/05/2016,6,53,204,174,784,136,133,93,115,93,497,112,80,22,140,361,789,259,0,98,508,747,220,107,192,21,23,24,387,121,38,104,60,85,55,10,670,63,179,107,40,32,26,736
2/05/2016,7,330,830,737,2204,416,451,311,318,387,1516,347,162,43,298,924,1914,599,0,216,1311,2222,604,120,542,44,60,66,923,234,77,227,145,181,222,43,1734,211,727,318,132,159,60,1659
2/05/2016,8,728,1966,1715,5191,841,1189,817,641,884,3000,553,316,48,430,2178,4256,1344,0,476,2542,4206,1292,318,836,183,123,172,1994,321,186,498,325,582,618,153,3551,720,1462,612,450,450,199,3241
2/05/2016,9,744,1290,1000,2829,875,1234,1030,760,769,1598,356,169,22,237,1295,2072,610,0,539,1699,2516,815,341,420,237,138,100,1228,311,194,402,224,542,429,132,2696,559,904,342,633,613,275,1777
2/05/2016,10,807,781,550,976,1155,1605,1488,1289,1101,523,244,107,19,151,1155,1206,386,0,572,1557,1592,463,486,400,413,199,90,1009,414,254,189,198,330,429,152,2812,514,898,368,530,544,225,1277
2/05/2016,11,1021,630,457,863,1580,2184,2003,1642,1233,411,229,142,47,211,1108,1272,396,0,591,1782,1445,470,596,473,554,347,119,1181,549,194,210,208,311,408,199,2949,544,1237,473,775,632,251,1461
2/05/2016,12,1829,1531,638,1330,2547,3317,3554,3007,2051,1040,540,315,136,600,1650,2189,692,0,1160,2628,2128,887,1474,701,1124,701,136,1352,1024,392,345,349,846,875,426,3884,947,1826,705,957,886,296,3188
2/05/2016,13,1980,1637,733,1562,2404,3585,3757,3406,2111,988,510,382,115,563,1665,2276,592,0,1038,2840,2256,1011,1397,833,1128,689,163,1421,1085,406,324,351,847,926,359,4360,866,1915,764,966,846,337,3012
2/05/2016,14,1704,725,509,1106,2272,2960,2980,2398,1515,565,290,139,33,236,1487,1876,534,0,752,2464,1618,534,893,626,887,506,108,1093,658,325,259,239,433,498,252,3886,528,1519,626,728,770,301,1938
2/05/2016,15,1703,707,560,1306,2317,2947,2926,2155,1278,786,291,177,72,221,1425,1808,573,0,631,2313,2201,510,879,727,833,401,152,1176,635,351,266,261,273,426,257,4252,546,1513,600,784,748,281,1770
2/05/2016,16,1871,715,975,2557,2126,2899,2767,2149,1188,1843,495,167,35,223,1836,2651,833,0,596,2785,3429,594,805,830,845,407,153,1497,628,338,412,239,284,485,254,4584,424,1685,582,849,974,279,2360
2/05/2016,17,2167,1382,1897,4181,2648,3077,3029,1841,1081,2725,682,306,69,547,2799,4897,1608,0,629,3648,4654,1000,1068,1158,1027,529,205,2384,765,355,566,327,418,717,266,5213,611,2479,910,919,929,400,3946
2/05/2016,18,1693,734,823,1918,2310,2231,2173,1148,603,1050,426,167,47,312,1766,2752,961,0,570,2634,2516,498,1146,712,1097,610,168,1373,817,376,279,220,182,356,293,3767,374,1679,587,786,882,314,2580
2/05/2016,19,1221,282,227,595,1993,1431,1164,481,360,243,169,151,49,114,1020,1367,432,0,409,1864,473,456,871,292,1048,629,79,582,725,398,122,100,103,186,311,2548,339,949,244,461,407,206,1525
2/05/2016,20,1011,269,136,270,1784,980,569,276,253,105,103,79,24,78,791,1029,287,0,297,1322,30,598,638,171,720,561,92,364,612,510,69,90,63,131,277,1923,221,812,161,394,573,199,1104
2/05/2016,21,658,186,85,186,1202,703,399,230,191,60,58,40,15,33,597,878,316,0,273,1080,13,667,580,138,620,431,57,347,465,318,65,69,60,85,170,1523,96,637,126,210,185,83,793
2/05/2016,22,327,80,58,146,831,419,187,138,102,59,20,42,14,31,404,521,160,0,153,675,11,380,504,105,334,274,28,164,322,149,51,58,33,55,88,1146,69,328,108,114,99,75,516
2/05/2016,23,144,68,28,64,494,250,168,69,51,30,10,13,9,19,214,393,169,0,150,454,5,220,283,66,157,137,25,75,277,81,22,28,24,28,44,700,24,226,39,63,64,40,272
3/05/2016,0,65,29,2,49,256,110,73,39,25,13,6,6,2,6,81,143,45,0,107,160,11,126,133,32,114,72,14,30,117,41,7,2,11,7,8,268,15,55,13,44,19,20,95
3/05/2016,1,48,17,2,14,104,83,34,25,10,7,2,4,1,2,28,44,19,0,77,60,4,24,77,65,21,24,3,10,45,19,8,12,0,9,7,154,0,30,20,13,7,7,43
3/05/2016,2,31,12,6,11,63,38,22,15,7,1,3,1,0,0,42,30,14,0,18,29,9,14,57,5,37,15,9,13,27,7,3,2,8,3,6,134,1,15,11,6,1,2,27
3/05/2016,3,17,3,3,6,45,31,24,4,5,0,3,3,0,1,30,49,5,0,32,27,13,25,36,9,30,14,2,20,68,2,2,1,0,1,2,58,4,15,4,3,0,0,24
3/05/2016,4,10,6,4,8,59,24,18,10,4,4,4,0,2,3,38,39,20,0,28,49,23,18,47,2,13,9,2,53,10,6,5,4,4,5,3,53,5,14,11,12,3,2,49
3/05/2016,5,35,54,40,129,103,93,39,14,34,80,18,11,2,35,118,203,72,0,69,139,196,67,23,77,2,5,13,107,30,14,12,30,23,15,9,313,7,37,25,10,9,7,151
3/05/2016,6,86,240,169,828,171,203,112,81,96,574,115,87,14,137,369,869,276,0,147,454,810,234,122,221,31,16,43,391,57,21,120,78,79,61,14,734,60,209,149,45,30,21,769
3/05/2016,7,326,877,780,2385,396,466,301,243,393,1572,388,153,19,262,972,2015,636,0,371,1362,2349,686,209,503,61,78,80,941,201,99,247,229,231,214,48,1774,249,626,331,153,149,82,1597
3/05/2016,8,815,1989,1839,5367,893,1214,837,590,925,3142,668,199,41,376,2061,4137,1274,0,607,2532,4434,1281,323,809,167,117,160,2075,323,207,534,360,541,625,131,3602,751,1582,561,543,503,227,3011
3/05/2016,9,706,1290,1010,2724,878,1194,1016,628,759,1495,413,96,16,203,1224,1954,621,336,644,1750,2634,834,353,541,201,142,170,1194,242,159,392,197,510,481,134,2777,629,918,288,805,768,292,1895
3/05/2016,10,827,669,627,1060,1078,1516,1319,1032,1051,529,258,104,20,196,1073,1089,383,362,813,1489,1595,507,445,318,380,210,178,1198,312,184,181,149,362,419,146,2543,628,871,261,546,603,232,1503
3/05/2016,11,994,595,511,1004,1384,2023,2040,1393,1245,511,295,106,20,161,1108,1263,404,290,994,1646,1458,488,603,388,673,284,170,1130,476,218,151,176,334,465,185,2900,544,964,524,907,721,252,1391
3/05/2016,12,1718,1345,598,1241,2201,3180,3298,2623,2099,1107,512,246,84,425,1439,1942,556,750,1662,2441,2247,787,1192,587,1095,655,200,1599,923,336,259,273,963,876,354,3793,814,1357,561,914,805,259,2859
3/05/2016,13,1814,1308,584,1259,2238,3311,3430,2787,2199,992,477,230,69,334,1430,1964,522,761,1504,2620,2152,828,1208,604,1048,616,181,1276,924,365,255,306,992,988,355,3930,892,1401,806,785,701,271,2368
3/05/2016,14,1496,666,501,1105,2031,2870,2714,2120,1474,666,309,100,47,162,1244,1703,487,271,1004,2374,1826,469,827,511,878,456,179,971,653,293,232,206,415,558,294,3741,547,1428,470,699,734,254,1673
3/05/2016,15,1551,601,548,1356,1771,2739,2516,1883,1204,858,334,87,29,177,1273,1799,540,179,705,2219,2242,473,824,606,609,353,195,994,591,305,253,213,359,463,183,3801,520,1214,373,724,835,226,1629
3/05/2016,16,1682,730,1105,2722,1930,2539,2193,1705,1094,1791,482,96,24,258,1594,2702,743,218,568,2482,3556,576,692,707,735,266,104,1294,641,205,356,147,329,520,186,4133,423,1527,329,764,914,279,2035
3/05/2016,17,2077,1143,1900,4205,2304,2616,2713,1694,1027,2753,728,230,35,436,2611,4342,1470,572,558,3213,4588,945,973,940,837,500,171,2333,752,326,507,285,437,741,232,4802,550,2305,531,869,982,378,3069
3/05/2016,18,1709,677,824,1839,2281,2242,1907,1062,633,982,421,166,39,199,1871,2464,837,580,532,2745,2588,475,870,634,960,638,149,1666,831,347,267,165,249,405,265,3734,329,1711,434,745,711,292,2291
3/05/2016,19,1155,313,267,647,2045,1472,1091,463,316,272,202,113,33,116,1170,1311,399,395,387,1817,1126,260,850,230,761,630,82,1250,708,390,124,163,139,223,267,2634,222,831,216,460,386,196,1392
3/05/2016,20,1111,238,124,312,1751,1072,556,289,237,133,121,107,21,67,842,940,273,87,384,1237,741,283,688,193,684,461,102,486,638,348,75,115,75,152,214,1884,156,695,145,226,260,123,1081
3/05/2016,21,725,152,62,225,1308,844,387,231,187,73,50,84,23,29,665,893,290,59,299,1150,535,354,586,133,568,335,74,316,604,384,48,79,53,159,150,1578,88,560,96,195,188,100,930
3/05/2016,22,392,107,54,162,885,571,255,183,120,46,29,51,10,18,698,699,211,386,185,849,367,263,435,108,302,298,58,648,356,222,70,115,50,68,110,1484,56,403,110,160,115,59,740
3/05/2016,23,188,59,42,77,481,305,144,97,106,29,6,24,5,8,269,472,149,13,137,428,207,166,339,53,126,225,15,105,216,97,35,22,47,43,33,798,47,194,37,81,57,32,281
4/05/2016,0,99,29,7,35,294,158,40,30,28,8,9,5,1,7,104,131,68,7,98,177,85,70,127,32,79,47,12,73,143,40,15,14,12,24,10,352,23,77,12,21,9,7,111
4/05/2016,1,59,10,2,23,132,82,34,25,13,14,3,6,2,2,40,58,29,14,58,50,31,26,102,21,44,30,5,22,94,9,6,6,4,11,7,166,6,33,6,22,20,16,44
4/05/2016,2,25,21,4,9,55,40,21,18,5,2,5,4,0,5,35,20,6,2,28,60,11,12,56,8,30,27,7,21,54,11,3,6,9,4,5,93,10,30,3,7,8,7,31
4/05/2016,3,17,7,1,8,44,33,23,9,4,0,4,0,0,0,30,25,6,9,23,19,8,21,65,2,19,16,4,28,49,0,0,4,1,4,0,82,6,13,5,5,0,0,20
4/05/2016,4,13,19,7,7,23,33,7,18,11,2,5,1,0,5,47,39,28,3,25,44,9,17,24,14,17,10,1,82,44,21,11,15,0,5,3,104,10,12,9,6,7,5,26
4/05/2016,5,25,78,37,117,88,73,49,16,29,75,25,13,6,27,98,223,88,65,31,111,239,46,42,74,11,13,15,120,41,5,12,17,16,16,13,300,16,99,48,8,7,5,172
4/05/2016,6,77,224,217,833,190,182,101,67,102,485,104,86,13,127,377,858,259,238,102,463,765,219,136,257,24,15,72,363,45,34,138,72,83,71,22,721,71,190,145,36,31,20,823
4/05/2016,7,284,871,748,2453,418,496,320,287,447,1563,345,183,14,280,1003,1901,603,625,248,1369,2248,615,237,573,72,57,86,972,274,119,231,204,290,218,51,1703,255,619,337,155,159,85,1632
4/05/2016,8,765,2067,1867,5320,934,1246,825,574,868,3061,641,291,38,421,2314,4234,1280,853,466,2599,4637,1317,316,963,172,142,186,2089,346,179,520,329,617,700,164,3876,810,1571,652,480,561,245,3187
4/05/2016,9,764,1242,1069,2654,877,1251,930,782,840,1513,409,160,26,227,1259,2080,602,498,517,1663,2566,776,338,679,230,146,128,1500,294,255,348,235,585,500,109,2807,548,1054,418,795,833,316,1802
4/05/2016,10,850,800,535,1055,1162,1802,1339,1212,1047,506,289,166,89,173,1068,1258,374,495,591,1503,1654,517,471,485,319,221,125,1503,429,218,217,182,428,578,139,2792,651,967,572,536,657,266,1444
4/05/2016,11,1083,792,516,921,1677,2195,2192,1762,1312,489,267,196,42,189,1248,1311,528,694,807,1738,1551,511,634,632,575,364,132,1538,546,208,231,184,385,489,207,3427,643,1243,627,706,709,436,1542
4/05/2016,12,1889,1721,715,1231,2527,3270,3600,2816,1995,1143,548,334,125,523,1944,2152,572,1233,1104,2467,2407,918,1480,943,1179,778,164,2104,1120,497,252,305,939,914,415,4154,1110,1988,817,918,848,355,3064
4/05/2016,13,2136,1732,656,1550,2662,3724,3939,3236,2367,1068,597,384,148,587,1702,2226,626,1001,1053,2713,2361,1003,1536,874,1235,842,177,1531,1106,514,328,379,1020,928,399,4543,911,2165,783,897,863,310,3065
4/05/2016,14,1805,836,590,1073,2265,3056,3106,2461,1617,671,367,216,67,218,1692,1876,588,700,646,2421,1833,509,1039,784,964,459,197,1530,641,416,227,247,501,567,260,4334,645,1684,774,764,788,284,1886
4/05/2016,15,1855,708,646,1363,2140,3016,2951,2209,1437,819,337,242,43,221,1717,1959,621,466,696,2560,2078,586,899,828,862,443,141,1405,720,367,231,191,275,477,223,4352,747,1713,684,845,852,316,1920
4/05/2016,16,2092,802,974,2488,2273,3130,2920,2162,1384,1727,557,225,54,290,1901,2583,812,603,703,2828,3483,651,888,927,883,415,171,1521,669,268,300,264,263,518,194,4734,468,1978,616,746,877,290,2354
4/05/2016,17,2384,1315,1756,4072,2670,3347,3143,2174,1259,2655,675,294,70,507,2781,4787,1551,1147,790,3749,4924,1026,1078,1340,1020,559,229,2249,994,374,550,317,457,710,226,5504,637,2695,864,968,960,418,3928
4/05/2016,18,1781,776,857,1778,2539,2623,2373,1356,927,974,399,224,50,267,1941,2762,1039,858,656,2813,2582,558,1214,890,1161,793,185,1413,995,431,244,216,294,377,291,4188,576,1780,728,702,677,321,2821
4/05/2016,19,1409,360,295,601,2273,1711,1446,508,443,268,210,184,41,118,1181,1477,430,225,479,1996,1350,327,926,334,1110,722,119,783,873,381,147,155,179,275,327,2761,460,1186,422,519,543,236,1862
4/05/2016,20,1167,253,162,351,2114,1243,720,318,260,119,104,105,54,100,990,1103,312,140,414,1426,233,567,837,245,831,559,65,431,671,564,57,94,109,177,268,2155,283,941,186,359,309,156,1354
4/05/2016,21,723,180,94,192,1490,891,535,281,233,114,105,150,34,55,812,927,342,79,297,1157,50,782,686,225,618,433,72,509,552,387,58,85,109,133,293,1798,199,746,144,259,250,119,951
4/05/2016,22,422,123,78,154,967,616,264,168,122,41,31,79,13,28,538,665,219,49,231,742,56,446,460,209,432,339,56,249,431,386,68,83,58,83,157,1312,327,492,110,175,96,54,713
4/05/2016,23,215,49,49,84,609,307,172,99,65,26,16,17,18,14,326,496,192,25,132,602,44,243,341,78,170,98,20,123,293,135,21,62,29,69,42,906,37,267,65,84,79,66,417
5/05/2016,0,108,33,15,39,303,155,56,60,45,8,1,9,1,13,135,223,76,17,124,208,7,119,195,35,138,48,25,63,144,50,17,19,20,51,13,374,15,82,28,51,25,20,166
5/05/2016,1,55,13,10,31,99,73,52,31,13,4,1,2,1,2,29,62,22,11,68,93,11,30,99,30,54,32,11,19,122,25,5,8,9,34,14,183,17,56,13,20,18,18,34
5/05/2016,2,37,10,2,8,39,36,32,24,8,0,4,6,2,0,29,25,8,3,41,66,8,20,121,13,28,21,7,16,52,19,4,8,2,37,3,102,1,32,14,6,3,2,23
5/05/2016,3,25,7,1,10,44,18,15,2,2,0,3,0,0,0,45,33,4,21,32,44,27,21,65,8,17,6,2,36,65,1,2,2,9,25,2,88,3,14,2,11,5,4,22
5/05/2016,4,15,11,6,11,34,39,14,22,14,6,3,0,2,2,56,39,23,13,33,26,13,7,36,14,21,8,3,68,28,7,7,6,3,2,7,128,10,15,7,6,7,6,28
5/05/2016,5,37,67,37,113,97,68,42,22,28,76,21,7,2,41,119,199,79,35,68,126,215,45,40,47,15,2,4,118,29,8,10,28,16,21,8,305,18,49,38,10,7,2,144
5/05/2016,6,65,242,203,836,192,188,99,93,128,553,122,90,21,131,373,907,308,246,167,491,757,208,156,259,32,18,56,342,59,33,121,91,107,77,17,779,39,226,151,28,36,17,838
5/05/2016,7,289,897,827,2336,424,528,294,239,408,1537,398,174,20,271,1000,1916,630,576,358,1279,2261,702,192,539,76,52,58,977,199,101,227,226,221,217,52,1795,236,720,335,138,156,79,1714
5/05/2016,8,752,1912,1911,5159,862,1198,918,627,865,3135,607,243,35,407,1956,4341,1353,974,726,2567,4298,1374,353,977,212,131,172,1920,481,162,502,292,560,693,150,3738,726,1567,609,473,567,193,3276
5/05/2016,9,719,1313,1025,2659,890,1213,1076,717,870,1531,369,157,33,208,1525,2126,584,435,828,1813,2577,816,436,697,199,166,151,1466,321,164,402,201,491,509,109,2879,603,1075,335,622,700,258,1869
5/05/2016,10,795,829,496,1088,1202,1632,1463,1185,1100,545,278,144,22,166,1237,1286,434,411,864,1485,1625,488,466,625,385,220,183,1470,404,216,200,186,412,425,148,2645,531,908,397,632,665,254,1508
5/05/2016,11,1073,737,476,939,1649,2286,2038,1623,1420,476,324,224,76,192,1211,1487,500,549,1119,1822,1569,502,706,649,659,329,202,1700,535,248,193,165,347,455,185,3302,626,1105,519,797,641,291,1801
5/05/2016,12,1980,1520,683,1345,2790,3228,3517,2928,2227,1264,586,344,138,614,1772,2153,756,1034,1678,2610,2484,1185,1307,991,1057,745,235,1443,990,351,305,284,988,939,334,4389,932,1554,696,961,858,321,3177
5/05/2016,13,1960,1685,742,1452,3005,3578,3898,3273,2418,1194,563,330,108,569,2286,2313,652,704,1622,2849,2382,965,1500,923,1208,747,294,2336,1089,448,337,379,949,991,390,4495,905,2028,852,1024,946,360,2910
5/05/2016,14,1774,768,502,1095,2413,3143,2982,2580,1749,714,332,200,68,262,1594,2009,640,474,1133,2531,1783,531,933,818,951,466,152,1242,797,325,235,257,453,626,243,4322,591,1722,600,791,811,306,2059
5/05/2016,15,1739,838,668,1272,2438,3118,3069,2249,1311,882,332,189,37,217,1787,2005,671,364,831,2639,2393,474,853,1061,835,473,191,1349,644,318,303,246,347,486,208,4630,528,1756,677,834,900,341,2010
5/05/2016,16,1959,734,1081,2464,2617,3151,3072,2471,1538,1839,480,156,28,289,1925,2613,831,672,712,2921,3398,685,911,1139,842,437,172,1447,790,273,389,230,272,571,216,4702,487,2047,578,816,986,358,2401
5/05/2016,17,2364,1382,1842,4086,3183,3651,3771,2370,1423,2506,672,352,74,494,3683,4715,1701,910,775,3705,4712,1055,1103,1423,1045,572,204,2983,908,362,547,354,461,758,283,5751,692,2853,1048,977,977,413,3713
5/05/2016,18,2010,883,826,1778,3170,3090,2980,1746,938,1122,425,262,70,279,2522,2927,1035,585,621,2816,2574,559,1118,1015,1142,727,211,1858,976,425,346,249,360,444,273,4823,517,2206,661,915,794,355,2847
5/05/2016,19,1510,419,320,629,2503,1940,2171,1032,531,308,164,187,61,132,1440,1554,486,339,500,1967,1106,421,1011,440,1232,773,137,1090,904,504,137,114,180,341,322,3236,443,1347,369,514,384,227,1999
5/05/2016,20,1240,238,167,390,2397,1714,1574,776,370,117,111,136,28,79,1139,1348,466,146,409,1506,91,752,789,301,1019,626,93,473,719,469,89,109,167,231,327,2706,262,1235,294,282,265,151,1587
5/05/2016,21,941,192,98,235,1817,1286,851,395,320,86,64,120,41,65,1172,1091,347,94,417,1352,67,745,687,256,674,522,93,835,671,446,66,114,77,152,237,2266,159,924,243,305,268,152,1304
5/05/2016,22,583,127,121,175,1371,869,406,220,178,73,47,84,12,33,770,909,272,67,236,972,49,546,535,174,506,408,55,310,565,353,89,116,56,91,156,1855,375,711,191,196,140,79,942
5/05/2016,23,323,110,75,125,775,521,175,106,110,34,34,33,12,16,446,513,216,39,168,650,14,258,384,123,311,267,37,162,431,163,47,58,27,93,65,1322,81,400,106,111,91,58,481
6/05/2016,0,137,34,17,65,379,224,104,75,76,18,21,15,6,6,168,259,73,24,160,334,73,160,234,54,134,139,15,81,257,62,19,17,24,36,22,579,32,184,46,40,19,20,225
6/05/2016,1,74,13,9,30,224,149,44,50,22,6,6,1,2,2,62,70,36,43,98,188,52,50,205,41,122,72,13,25,223,43,7,10,14,12,34,336,20,116,41,19,13,5,70
6/05/2016,2,56,14,9,16,169,92,58,33,14,2,4,4,0,2,51,67,18,44,72,97,18,37,213,12,66,87,6,22,121,7,14,4,8,15,10,201,11,40,20,29,19,17,82
6/05/2016,3,35,9,3,30,158,100,43,27,9,1,4,1,1,5,47,53,11,20,56,94,29,24,174,8,42,46,5,37,109,14,10,13,1,5,2,204,4,30,12,14,9,6,49
6/05/2016,4,29,18,5,20,63,50,38,23,12,1,1,1,1,2,50,78,35,15,33,52,25,10,74,19,22,11,12,54,66,5,17,10,1,5,1,172,19,30,30,14,10,8,42
6/05/2016,5,32,65,39,121,80,97,40,18,33,82,19,8,2,43,104,236,80,44,86,153,213,62,74,64,24,13,5,100,99,10,10,17,13,19,9,370,21,53,50,20,10,9,182
6/05/2016,6,73,214,172,718,170,186,131,87,95,521,109,78,14,143,345,830,258,210,201,537,791,207,126,207,38,16,34,322,65,28,105,83,88,76,21,782,63,207,137,31,33,27,849
