Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
17/03/2016,12,2014,1880,746,1320,2586,2684,3428,2720,2102,1217,693,290,98,453,2221,2225,521,504,1635,2602,2528,960,1371,661,1189,536,271,1874,1008,444,340,437,975,1006,500,4025,1015,1744,622,1081,1027,367
17/03/2016,13,2144,1764,927,1617,2664,3577,3987,2803,2518,1184,572,251,71,438,2026,2450,535,509,1486,2953,2439,963,1239,685,1194,448,268,1689,1001,564,407,636,889,1081,369,4929,922,2450,701,1102,1007,288
17/03/2016,14,1720,834,488,1149,2388,3132,2941,2197,1614,684,352,138,42,168,1812,1964,430,460,1039,2428,1971,472,884,586,1000,362,204,1596,686,340,306,303,453,634,237,4357,681,1725,626,1006,848,222
17/03/2016,15,1732,735,640,1487,2149,3108,2732,2207,1503,891,356,244,52,197,1939,2193,590,311,683,2584,2361,520,728,702,846,334,190,1695,616,379,315,229,343,582,251,4407,584,1709,653,1058,1017,208
17/03/2016,16,1995,820,995,2517,2437,3006,2738,2124,1328,1717,472,197,61,275,2231,2989,822,363,740,2895,3477,661,793,947,836,354,166,1828,771,352,429,235,292,575,222,4587,520,1918,661,1068,1108,253
17/03/2016,17,2552,1370,1733,4087,2809,3458,3374,2403,1504,2642,402,414,65,466,3545,4908,1543,798,784,3723,4377,1004,973,1278,1036,468,190,2969,881,343,546,371,477,892,246,5493,577,2876,923,1106,1023,247
17/03/2016,18,2195,888,947,1946,2596,3208,2895,1744,1028,1089,283,385,95,295,3248,3612,956,624,712,3178,2704,504,1049,991,1263,637,265,2570,1005,529,278,328,344,445,363,5028,501,2343,882,838,728,207
17/03/2016,19,1717,503,334,829,2344,2208,2265,1199,553,379,197,352,90,211,2593,2206,617,369,592,2223,1574,305,901,641,1312,679,129,2622,930,537,125,185,176,361,427,3499,278,1771,628,416,368,148
17/03/2016,20,1558,335,192,438,2327,1971,1354,948,403,171,151,376,81,119,1772,1818,514,338,508,1895,1060,253,823,491,1179,588,176,881,839,743,93,152,120,275,519,2999,211,1340,372,301,213,110
17/03/2016,21,1181,197,220,306,1810,1521,869,518,307,109,113,276,62,84,1983,1643,418,233,448,1734,840,190,801,323,913,459,130,1377,741,784,74,112,125,229,443,2744,288,1130,337,256,314,115
17/03/2016,22,577,236,276,192,1363,996,412,312,243,106,37,136,37,45,2024,1378,359,139,267,1224,551,139,582,258,584,374,79,1366,598,541,80,108,79,165,254,2247,167,923,275,129,136,67
17/03/2016,23,320,117,67,152,936,592,241,194,116,80,53,155,25,43,745,1064,265,54,230,930,267,109,445,166,334,261,42,359,390,274,37,66,48,116,104,1589,87,642,128,85,63,33
18/03/2016,0,165,55,28,62,435,372,142,95,80,21,6,30,8,11,326,419,100,44,177,458,166,75,347,100,183,137,32,142,230,92,14,42,30,116,24,852,38,294,80,41,29,21
18/03/2016,1,97,27,21,38,366,268,120,63,45,9,4,6,0,12,187,209,35,19,155,263,66,28,251,59,117,86,22,48,221,42,25,22,20,45,20,511,11,163,55,31,26,11
18/03/2016,2,40,14,8,23,167,167,55,32,22,2,3,2,0,2,77,71,19,12,102,116,59,18,211,17,49,52,10,30,160,15,7,4,8,9,7,359,18,56,27,27,5,7
18/03/2016,3,18,8,11,19,157,94,39,25,24,1,0,0,0,1,61,52,13,6,38,118,31,11,183,8,22,22,9,40,102,10,4,1,0,9,8,223,4,14,6,9,6,8
18/03/2016,4,17,8,4,6,60,94,22,42,15,9,4,3,2,1,61,82,49,15,19,91,30,11,68,25,19,17,5,45,81,6,14,0,10,4,7,271,7,36,10,8,4,4
18/03/2016,5,24,56,33,149,76,96,28,27,31,58,16,2,0,28,125,197,92,39,93,145,235,45,45,55,10,4,24,87,51,15,15,18,8,10,6,314,18,30,18,11,4,8
18/03/2016,6,71,223,183,710,138,190,119,77,97,478,81,49,5,100,333,844,261,141,136,483,677,251,122,167,45,12,32,275,67,27,87,63,91,62,14,712,79,154,85,57,34,21
18/03/2016,7,267,830,685,2273,298,445,291,243,342,1215,273,98,15,189,907,1634,457,281,284,1154,2124,638,162,431,53,46,74,741,164,77,203,168,205,166,55,1604,273,525,155,176,115,61
18/03/2016,8,783,2313,1795,6193,718,1137,944,687,957,2303,454,115,28,389,2239,3714,1469,349,549,2284,4549,1471,307,844,205,88,168,1459,422,207,696,263,452,574,138,3326,868,1155,268,428,518,232
18/03/2016,9,756,1790,1213,4052,782,1290,1154,856,1159,1500,352,94,18,222,1931,2390,824,187,612,1924,3430,1134,275,765,237,119,114,1359,413,140,538,204,433,518,124,2947,972,839,180,730,705,305
18/03/2016,10,939,844,516,1080,1101,1749,1548,1327,1180,580,244,130,28,146,1521,1337,422,289,805,1748,1974,659,502,717,410,267,166,1485,470,283,235,161,420,477,168,3095,596,1112,314,802,729,244
18/03/2016,11,999,709,408,875,1363,2291,2064,1737,1429,595,246,136,30,144,1508,1415,425,389,1061,1842,1860,710,728,691,598,342,205,1299,566,203,207,186,279,456,216,3360,600,1227,362,960,737,286
18/03/2016,12,1647,1523,623,1095,2217,3087,3200,2640,2037,1181,591,256,83,386,1760,1894,454,263,1620,2160,2461,956,1441,748,1130,731,270,1699,958,315,296,247,948,872,440,3941,989,1531,344,1016,772,312
18/03/2016,13,1692,1326,542,1180,2143,3172,3309,3043,2038,1039,454,194,54,294,1812,1957,449,214,1448,2367,2219,803,1241,819,1114,715,246,1779,1015,377,266,218,825,859,398,4206,876,1514,463,1000,908,336
18/03/2016,14,1708,766,424,957,2315,3076,2939,2426,1587,731,283,135,35,209,1844,1959,524,229,1210,2373,1945,610,886,961,1015,522,244,1675,720,375,226,233,449,569,276,4114,643,1604,633,728,781,289
18/03/2016,15,1978,678,515,1315,2337,3206,3130,2631,1524,988,271,118,35,232,1917,2248,644,289,1148,2522,2318,565,928,1029,1022,441,307,1716,771,373,228,179,288,521,268,4614,588,1805,633,887,864,341
18/03/2016,16,1960,811,1011,2582,2030,3099,2810,2704,1575,1589,421,106,17,287,2241,2865,905,262,824,2838,3592,731,815,1005,914,371,211,1809,800,251,388,187,337,599,248,4997,693,1602,388,773,816,295
18/03/2016,17,2363,1244,1643,3693,2575,3658,3905,2831,1699,2156,575,232,34,451,3156,4286,1495,494,728,3390,4429,1081,1199,1342,1154,663,193,2458,1102,362,486,372,481,766,333,5858,713,2339,509,906,815,380
18/03/2016,18,2194,827,774,1511,2687,3361,3426,2267,1213,1008,348,263,75,280,3141,2847,915,636,693,2864,2796,591,1423,1199,1398,977,173,2914,1109,477,306,276,353,539,322,5389,626,2382,532,550,569,279
18/03/2016,19,1578,412,317,653,2342,2824,2801,1526,836,399,206,232,54,206,2768,2119,642,966,520,2316,1823,467,1279,718,1435,1117,125,3038,1191,565,198,259,280,325,443,4380,508,1937,413,337,323,174
18/03/2016,20,1723,401,197,350,2499,2213,1984,1159,480,152,157,185,55,100,1566,1591,503,158,498,1824,1188,295,1342,511,1378,1206,142,992,1154,707,103,165,192,266,526,3256,292,1390,198,256,236,158
18/03/2016,21,1314,262,118,341,2202,1886,1033,526,406,132,162,196,49,90,1967,1578,503,254,443,1635,939,263,1118,544,1214,682,98,1676,972,825,72,95,120,257,415,3286,260,1287,258,157,146,96
18/03/2016,22,949,206,192,195,1831,1473,571,446,357,114,78,111,40,51,2557,1503,501,1250,348,1444,704,235,897,345,914,758,92,2182,912,835,154,376,124,288,435,3219,425,1396,248,115,85,58
18/03/2016,23,666,159,103,168,1343,981,379,334,249,72,118,115,25,38,920,1173,363,216,307,1016,433,144,746,256,553,506,57,449,803,673,42,84,94,264,192,2062,121,895,117,71,82,41
19/03/2016,0,290,113,49,83,721,1089,205,156,162,36,51,58,18,18,592,859,273,34,231,676,235,97,592,160,329,285,47,203,484,323,38,44,77,225,53,1778,58,599,51,44,27,26
19/03/2016,1,257,38,25,50,555,576,141,127,94,14,27,24,1,14,364,501,156,39,162,428,129,67,490,102,304,205,30,60,381,109,21,23,23,146,23,1506,51,364,45,23,20,19
19/03/2016,2,120,17,20,35,303,339,89,93,94,15,17,6,1,3,236,274,108,8,169,238,72,32,411,35,197,129,26,73,332,46,8,19,19,196,20,977,26,191,30,9,7,5
19/03/2016,3,81,15,3,50,298,226,58,48,46,17,17,9,0,2,138,167,82,22,157,220,53,34,402,11,137,91,6,70,261,13,8,8,16,164,16,859,11,109,32,8,12,10
19/03/2016,4,63,33,7,15,172,169,46,40,38,7,4,3,0,3,91,125,88,10,115,169,60,21,260,10,57,27,18,65,116,14,11,9,7,17,7,571,7,77,16,7,4,5
19/03/2016,5,45,27,13,25,94,109,22,14,27,19,3,4,0,4,90,128,71,25,102,122,87,31,135,27,48,26,14,75,105,16,5,5,12,11,11,383,18,59,19,7,1,0
19/03/2016,6,66,64,22,69,132,137,88,41,30,67,19,16,1,23,87,286,97,34,172,209,224,74,158,82,43,23,29,55,78,15,36,32,36,23,18,487,25,114,25,21,22,26
19/03/2016,7,206,95,54,126,254,259,169,102,104,92,29,43,6,50,165,381,101,84,303,354,506,166,135,250,53,26,80,142,81,43,78,34,53,41,15,692,61,254,90,39,39,32
19/03/2016,8,231,158,105,222,451,531,330,262,252,115,55,60,10,65,583,560,203,103,509,709,1081,325,172,527,107,43,171,445,124,87,53,52,110,146,83,1247,196,427,120,76,96,70
19/03/2016,9,531,224,154,244,790,1118,780,738,550,170,115,164,31,89,968,1006,330,194,953,1243,1408,418,306,957,275,103,239,737,266,151,118,127,157,173,131,1995,206,624,213,129,199,160
19/03/2016,10,872,213,158,217,1233,1859,1579,1393,910,206,92,220,37,123,1300,1055,322,237,1430,1540,1829,552,465,1216,406,246,324,908,435,285,89,148,169,166,178,2490,379,911,318,192,257,181
19/03/2016,11,1267,327,185,244,1533,2514,2377,1997,1118,202,99,215,67,168,1976,1541,503,264,1762,2035,1905,514,575,1190,634,363,336,1598,527,302,103,132,111,263,269,3424,386,1213,440,195,300,224
19/03/2016,12,1672,339,173,314,2308,3119,2985,2270,1298,158,94,204,94,233,2639,1524,491,332,1982,2037,1786,460,740,1447,1120,573,391,2370,690,393,134,160,121,248,292,4224,491,1935,645,274,253,125
19/03/2016,13,1934,348,235,240,2713,3659,3333,2726,1299,170,104,216,99,203,3220,1720,573,355,1957,2227,1758,514,1010,1681,1421,661,451,3016,806,401,120,158,114,226,420,4470,660,2246,810,399,419,216
19/03/2016,14,2246,312,201,293,2726,3589,3316,3131,1416,255,102,297,151,224,2539,2011,737,385,1822,2446,1607,458,1086,1710,1381,588,383,2100,804,490,158,158,91,187,389,4077,343,2387,913,333,381,218
19/03/2016,15,2388,293,217,279,2969,3747,3590,3333,1508,141,102,366,163,261,3127,2237,814,607,1407,2644,1552,488,979,1746,1307,514,259,2682,855,502,134,183,79,199,343,4619,414,2760,1027,318,293,185
19/03/2016,16,2144,388,225,246,2869,3582,3224,3100,1175,169,89,328,128,246,3869,2440,874,450,856,2660,1746,573,1006,2001,1225,550,243,3055,832,512,130,167,129,267,408,4481,529,2792,895,266,274,178
19/03/2016,17,2465,394,242,194,2875,3282,2791,2344,918,161,85,341,163,202,3176,2504,928,494,668,2489,1575,547,1145,1679,1238,612,197,2124,902,649,126,154,133,242,489,4358,363,2232,797,281,286,149
19/03/2016,18,2112,408,195,238,2856,2885,2503,1513,679,216,78,428,194,194,4352,2262,823,379,525,2320,2459,592,1100,1523,1464,811,150,2643,1003,691,83,174,225,225,514,4150,437,1954,833,226,290,139
19/03/2016,19,1972,413,191,239,2937,2636,1912,880,579,187,87,439,129,136,3815,2002,605,268,561,2071,1784,482,1310,719,1686,1107,170,2758,1289,935,169,184,247,238,898,4146,474,1832,609,198,207,87
19/03/2016,20,1762,341,173,179,3004,1968,443,622,409,104,102,286,101,102,1885,1864,524,256,498,1838,1013,400,1237,507,1495,998,116,971,1120,1228,68,145,184,178,848,3467,299,1448,347,125,87,53
19/03/2016,21,1248,222,100,164,2112,1936,515,474,301,88,94,280,96,64,1862,1748,549,158,319,1328,702,248,1180,868,1238,922,71,987,965,1179,69,115,120,362,859,2730,206,1242,263,122,99,74
19/03/2016,22,860,190,107,160,1718,1522,575,318,286,101,94,205,76,43,2510,1688,580,129,274,1181,701,203,1075,487,939,946,53,1829,898,1008,83,156,118,448,614,2778,440,1121,280,87,85,62
19/03/2016,23,542,139,92,229,1556,1397,439,342,264,46,45,118,47,34,1199,1274,415,140,273,954,575,220,819,346,674,606,69,606,999,720,45,68,90,584,402,2401,185,742,196,73,59,37
20/03/2016,0,371,99,36,131,916,1270,331,228,184,31,41,46,13,21,911,1006,324,138,191,766,390,120,857,261,475,467,20,215,828,375,55,62,72,671,132,2123,104,650,151,38,43,38
20/03/2016,1,252,61,38,61,701,924,161,191,121,34,20,23,3,19,373,594,294,76,196,495,198,95,802,202,390,319,27,119,674,217,14,37,48,444,48,1790,60,399,67,30,21,14
20/03/2016,2,161,38,20,53,481,727,146,141,88,17,15,14,2,4,307,474,198,50,160,397,145,50,629,51,214,241,19,91,532,74,12,20,23,380,24,1739,16,286,51,13,18,11
20/03/2016,3,99,13,9,31,311,408,120,133,79,23,19,12,3,6,215,335,121,31,100,361,138,74,630,32,170,137,18,107,476,24,7,24,11,336,13,1383,17,218,22,30,13,10
20/03/2016,4,51,28,8,37,157,193,87,46,42,7,3,15,4,2,158,198,132,53,100,265,74,45,354,30,56,62,9,72,276,35,15,10,16,101,11,972,9,74,30,2,1,1
20/03/2016,5,72,39,11,23,115,203,48,46,41,26,6,25,0,6,192,273,118,70,92,201,107,40,176,23,62,18,6,92,126,18,16,17,19,82,12,707,13,103,143,12,4,3
20/03/2016,6,84,48,20,22,108,152,66,54,23,23,10,25,6,10,524,248,87,211,84,298,152,42,146,71,31,37,22,289,108,4,39,222,35,47,3,864,23,249,2088,11,11,13
20/03/2016,7,141,86,31,28,209,291,103,117,88,52,26,38,16,40,732,317,132,425,164,522,430,126,143,173,56,65,44,630,115,45,76,346,74,60,16,1641,38,510,6255,26,16,13
20/03/2016,8,258,101,45,144,385,393,250,178,196,117,72,6813,72,69,1102,595,210,343,388,581,879,261,182,499,124,61,99,888,155,80,89,236,101,79,53,1429,118,450,4123,56,42,46
20/03/2016,9,474,216,119,145,650,883,767,507,403,192,125,2662,99,135,2340,1064,417,385,761,1109,1231,343,326,974,138,149,173,1888,249,158,108,285,145,140,93,2283,211,899,3798,110,96,79
20/03/2016,10,898,358,144,195,1167,1919,1473,1250,728,203,101,383,127,195,4215,1850,456,640,1057,1811,1780,518,453,1346,369,295,324,3821,401,299,188,494,170,180,138,3581,350,1650,4536,124,148,111
20/03/2016,11,1276,285,145,215,1663,2215,2163,1880,987,176,99,442,136,244,2954,2108,633,717,1365,1977,1853,496,636,1369,750,460,310,2766,627,352,216,391,160,176,225,3987,545,1704,1785,150,151,121
20/03/2016,12,1725,487,199,225,2119,2266,2727,2192,1100,167,126,674,181,237,2493,2018,593,745,1546,2039,1785,465,825,1378,1224,597,404,2291,704,519,210,306,104,238,295,4161,627,1890,1213,209,174,120
20/03/2016,13,2642,335,181,225,2855,3343,3288,2381,1140,134,115,496,189,212,2803,1908,600,847,1787,2186,1581,485,977,1593,1370,734,407,2416,875,520,144,304,61,204,346,4534,463,2280,1276,229,219,118
20/03/2016,14,2572,384,200,229,3386,3987,3553,2463,999,152,117,626,230,237,2712,1985,757,1109,1543,2335,1353,487,1033,1548,1445,630,366,2575,946,732,169,231,145,171,422,4839,499,2604,1474,205,214,134
20/03/2016,15,2292,413,211,270,3006,4048,3499,2848,1142,133,100,574,236,247,4122,2379,832,1402,1325,2605,1362,345,997,1599,1292,640,296,3610,873,872,218,299,217,175,462,5285,579,2981,3158,267,228,158
20/03/2016,16,1919,322,174,272,2533,3359,3173,2438,903,116,53,561,174,219,3146,2341,840,1650,815,2177,1253,446,948,1487,1191,423,244,2595,794,826,155,293,85,180,393,4492,419,2496,1891,208,195,143
20/03/2016,17,2153,316,167,216,2396,2525,2589,1834,553,145,81,540,184,169,2381,2251,728,1022,576,2072,1359,318,1021,1503,1134,588,202,1558,820,871,113,200,77,137,413,3795,424,1588,821,261,222,128
20/03/2016,18,1697,262,119,251,2375,2296,1975,1183,432,181,93,451,123,156,4655,1925,736,948,459,1895,1840,400,1014,973,1162,739,132,1703,732,728,90,209,88,129,388,3802,319,1667,758,211,145,103
20/03/2016,19,1553,235,99,205,2367,2204,1367,584,518,187,104,427,131,158,4761,1800,699,1245,503,1971,2324,457,1044,728,1333,857,114,2438,860,1072,114,259,108,187,592,3903,247,1464,665,178,146,86
20/03/2016,20,1159,245,71,145,2172,1664,735,400,328,103,92,375,146,99,1567,1606,469,688,469,1489,1019,327,1026,423,1081,642,108,580,746,1117,99,159,122,123,607,2948,169,1194,351,189,105,77
20/03/2016,21,787,152,70,114,1329,1047,518,213,187,75,82,220,86,50,1087,1344,438,1088,350,1235,658,217,735,301,702,479,105,425,612,1035,70,125,86,91,577,2143,352,773,206,103,70,37
20/03/2016,22,509,99,51,108,881,632,316,187,132,53,49,138,39,31,1381,866,301,153,285,848,442,149,522,193,480,301,61,1125,481,671,46,71,56,81,355,1609,96,494,173,82,48,30
20/03/2016,23,255,68,18,103,589,426,190,130,89,40,31,66,17,19,443,581,198,74,147,526,316,89,398,142,295,145,29,182,361,300,26,49,56,41,63,1028,44,301,74,47,50,17
21/03/2016,0,84,34,16,50,272,211,81,37,42,11,16,25,0,1,188,255,119,26,125,289,127,35,196,72,104,73,33,96,180,112,23,15,19,32,21,459,18,95,35,20,12,12
21/03/2016,1,72,39,10,23,103,100,42,34,24,7,14,8,0,2,72,69,30,29,87,90,19,12,129,78,99,16,7,41,166,27,24,9,5,7,7,198,13,62,19,9,1,1
21/03/2016,2,39,13,4,11,53,48,20,15,15,2,1,6,0,0,41,31,10,41,51,58,17,9,78,14,74,20,8,20,135,23,11,6,12,9,4,137,11,40,11,7,3,4
21/03/2016,3,23,14,4,6,41,44,15,9,20,4,2,2,1,1,44,40,12,16,29,52,15,12,57,14,56,11,9,53,116,3,0,1,11,2,11,134,7,26,6,1,1,1
21/03/2016,4,28,9,6,5,30,38,10,28,10,4,3,3,1,2,58,48,37,17,19,50,52,6,68,34,39,5,2,86,84,5,7,5,5,5,14,124,9,19,6,5,3,2
21/03/2016,5,28,73,31,141,65,86,31,23,50,59,22,8,3,23,114,208,90,33,37,171,257,54,81,53,29,18,13,138,106,15,10,17,30,20,18,353,18,45,37,5,3,0
21/03/2016,6,70,192,159,697,135,171,99,72,95,442,92,66,11,148,291,809,246,228,108,485,693,232,158,218,25,17,29,328,141,18,105,68,94,78,14,664,78,188,155,36,29,20
21/03/2016,7,288,841,704,2285,409,503,305,270,339,1433,320,159,28,208,922,1830,567,488,238,1184,1999,582,179,557,70,62,69,941,175,99,253,104,209,209,47,1628,232,635,340,136,189,66
21/03/2016,8,761,1975,1709,5281,924,1113,819,551,868,2888,538,323,82,358,2047,4331,1392,864,537,2674,3992,1296,377,981,200,109,184,2112,260,179,587,335,566,693,168,3783,689,1487,583,660,516,284
21/03/2016,9,820,1466,936,2760,999,1357,1102,772,829,1581,401,200,49,198,1615,2264,677,370,567,1868,2423,837,389,568,171,193,117,1695,277,201,498,233,638,540,141,2908,599,993,382,730,702,280
21/03/2016,10,919,858,466,1069,1222,2059,1703,1251,1182,552,281,172,47,169,1566,1469,421,359,659,1801,1755,519,515,502,436,233,108,1548,411,361,250,202,341,541,193,3058,608,1135,430,718,667,302
21/03/2016,11,1203,764,451,923,1651,2252,2219,2052,1474,478,248,286,76,191,1679,1748,454,364,702,2139,1620,485,654,707,682,369,160,1355,579,282,234,257,411,478,236,3448,732,1389,746,787,698,301
21/03/2016,12,2043,1824,798,1212,2717,2873,3701,3348,2172,1122,571,439,142,545,2472,2401,760,579,1140,2894,2355,1002,1350,898,1331,720,172,2353,1065,495,408,389,976,895,511,4584,1067,2081,882,998,955,342
21/03/2016,13,2109,1796,776,1493,2848,3895,4003,3664,2467,1013,507,438,127,524,2705,2512,702,611,1044,3237,2323,993,1481,922,1341,673,177,2771,1080,753,387,409,958,1007,529,4915,891,2564,1012,1029,915,308
21/03/2016,14,2005,964,453,1031,2649,3636,3205,2650,1735,562,321,257,71,231,2185,2131,735,430,766,2812,1756,534,930,799,1171,491,141,2075,687,524,297,303,407,556,322,4613,690,2398,854,1012,853,260
21/03/2016,15,2018,744,609,1364,2336,3286,3071,2407,1581,871,315,256,66,234,2158,2216,656,441,704,2786,2283,548,935,843,1097,456,211,2145,713,389,319,281,311,535,319,4846,618,2206,819,911,834,280
21/03/2016,16,1982,810,1013,2521,2394,3167,3018,2394,1338,1712,346,278,64,292,2537,3049,975,451,642,2988,3474,630,925,904,966,421,174,2391,661,379,506,255,286,519,244,5023,506,2117,795,991,1146,357
21/03/2016,17,2690,1368,2014,4181,3039,3433,3234,2200,1289,2648,424,311,92,508,3937,4899,1597,1150,780,3932,4590,949,1253,1382,1049,495,207,3737,772,398,597,403,429,756,279,6086,519,3183,1350,1011,956,411
21/03/2016,18,2199,807,795,1794,2496,2685,2449,1393,771,1048,422,363,82,286,2708,2987,1017,960,648,3038,2698,607,1124,883,1204,602,179,2651,794,483,342,293,236,379,326,4707,378,2202,886,793,831,324
21/03/2016,19,1729,442,311,723,2404,2104,1358,617,440,327,178,334,83,191,1977,1721,543,980,466,2245,1343,315,1012,503,1154,681,136,1890,676,543,184,220,145,263,322,3773,285,1614,687,515,505,229
21/03/2016,20,1410,331,157,341,2062,1552,764,342,339,133,132,190,44,88,1995,1268,435,375,460,1659,866,246,785,289,891,496,110,1819,670,600,114,122,91,156,295,2938,238,1244,370,367,386,173
21/03/2016,21,759,164,90,206,1284,915,523,269,248,84,88,141,25,55,1083,1017,310,124,314,1225,655,173,720,206,684,492,98,756,562,524,75,89,99,138,222,1974,149,753,205,202,194,96
21/03/2016,22,429,166,61,180,960,708,363,188,190,78,50,78,17,30,898,795,279,1671,204,1044,482,135,498,213,449,260,51,567,420,258,115,212,73,68,153,2207,89,559,376,109,135,97
21/03/2016,23,266,67,38,94,650,554,165,118,105,42,14,51,8,13,384,626,206,237,154,835,285,107,364,83,256,111,32,173,309,144,27,63,44,42,61,1976,41,317,120,77,48,27
22/03/2016,0,140,37,13,46,236,144,61,58,43,9,17,29,2,7,160,240,69,26,98,208,124,37,208,39,132,76,29,74,129,54,15,40,24,16,25,470,26,103,32,33,14,14
22/03/2016,1,45,15,7,19,125,93,29,24,20,10,10,8,2,5,68,73,29,13,70,94,45,19,109,19,80,15,9,53,97,20,0,14,9,6,11,238,12,57,21,8,8,7
22/03/2016,2,44,20,2,17,63,79,12,17,17,2,1,6,2,1,43,23,13,9,49,48,30,9,71,1,37,10,5,29,54,6,4,1,6,6,13,172,5,37,15,6,2,2
22/03/2016,3,15,2,4,16,40,41,11,10,7,1,2,1,0,0,21,55,14,5,38,32,29,12,70,7,26,7,5,36,30,4,3,7,0,5,2,98,2,31,3,5,3,2
22/03/2016,4,11,5,6,6,31,45,7,25,9,2,3,0,1,4,48,52,28,20,39,46,36,9,41,18,19,11,4,64,17,9,2,3,5,6,5,122,4,16,9,14,5,5
22/03/2016,5,24,68,23,135,83,92,41,29,21,68,21,10,3,37,118,201,97,52,72,176,221,58,41,63,11,12,10,152,16,10,18,19,12,13,6,317,19,52,41,6,1,0
22/03/2016,6,63,228,173,775,146,180,85,70,117,497,83,84,15,140,353,867,307,207,158,516,764,306,138,225,31,16,36,430,52,31,125,107,128,71,17,707,74,238,192,49,49,39
22/03/2016,7,333,891,761,2386,417,498,354,256,439,1440,365,176,28,231,975,1980,591,538,353,1383,2067,649,216,554,74,75,79,1044,158,108,280,246,283,193,41,1843,254,699,390,170,152,78
22/03/2016,8,814,2036,1811,5220,1015,1187,798,586,933,3103,536,302,75,389,2118,4293,1388,788,646,2568,4248,1448,344,980,279,134,201,2318,297,189,604,302,532,708,128,3780,787,1452,697,685,719,308
22/03/2016,9,770,1501,998,2804,981,1416,1055,736,956,1527,358,188,30,187,1688,2039,623,368,731,1752,2441,793,352,532,232,159,175,1805,277,190,432,203,461,488,152,3039,620,1064,501,709,725,312
22/03/2016,10,931,1292,508,1174,1187,1890,1669,1204,1118,537,331,168,37,157,1521,1339,384,296,932,1531,1777,486,418,421,368,180,189,1694,364,254,301,180,371,493,155,2987,635,1168,498,795,758,301
22/03/2016,11,1171,767,478,951,1811,2133,2212,1637,1421,549,290,196,50,204,1544,1448,459,361,1158,1888,1612,550,583,467,601,298,216,1266,528,280,287,224,308,482,182,3358,698,1256,513,717,758,307
22/03/2016,12,2041,2101,829,1405,2894,2941,3626,3148,2214,1186,633,467,199,563,2345,2263,661,577,1842,2766,2429,1004,1377,822,1242,681,268,2457,1012,493,360,374,971,901,405,4613,983,2189,1038,924,934,391
22/03/2016,13,2054,1706,811,1613,2652,3771,4201,3536,2464,1063,577,432,112,564,2415,2377,609,581,1788,2944,2426,940,1317,847,1228,658,267,2317,942,527,387,435,894,945,431,4908,916,2141,948,922,960,308
22/03/2016,14,1943,798,598,1177,2453,3216,3117,2555,1684,646,330,239,60,236,1743,2032,594,506,1210,2523,2151,593,996,822,1028,423,238,1699,691,374,323,274,412,620,262,4416,642,1992,973,1037,868,306
22/03/2016,15,1982,738,615,1373,2433,3151,2965,2199,1469,855,316,228,73,228,2010,2185,620,371,792,2504,2359,536,868,757,929,386,202,2207,621,472,270,197,313,505,229,4688,561,1735,827,911,1020,333
22/03/2016,16,2100,841,1130,2587,2559,3285,3024,2372,1322,1808,432,236,66,243,2036,3081,937,479,727,2951,3314,688,1073,827,958,361,157,1799,690,292,424,231,289,464,220,4889,457,2093,784,908,1006,361
22/03/2016,17,2509,1288,1921,4163,2699,3260,3078,2150,1330,2620,406,429,107,487,3105,5192,1619,882,732,3868,4374,986,1250,1201,1014,505,172,2622,844,376,609,387,411,714,309,5586,641,2909,1069,1099,1008,454
22/03/2016,18,2036,855,871,1891,2655,2810,2596,1469,795,1075,359,418,102,313,2121,3084,1037,801,602,3102,2693,586,1110,1137,1145,606,182,1495,833,442,380,293,270,459,294,4146,512,2248,857,801,743,365
22/03/2016,19,1615,411,337,761,2375,1939,1551,685,368,347,218,301,69,204,1616,1880,642,372,514,2163,1409,295,1027,542,1170,644,139,864,739,494,137,158,123,212,364,3110,377,1479,554,538,439,240
22/03/2016,20,1239,306,184,388,1992,1459,842,417,319,168,135,295,64,120,1320,1489,493,190,459,1698,913,216,855,351,968,504,102,676,698,540,111,111,97,174,390,2640,259,1166,308,395,438,166
22/03/2016,21,828,168,116,328,1396,1033,543,269,263,99,89,185,59,104,1127,1283,393,113,419,1321,680,172,714,254,710,383,83,587,610,488,76,115,60,156,294,2003,180,890,242,203,210,94
22/03/2016,22,455,183,60,152,883,653,369,151,169,69,45,103,46,47,700,899,322,68,240,949,418,148,443,300,446,303,68,301,461,290,94,87,71,85,169,1447,319,582,144,152,131,78
