Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
15/01/2016,11,843,604,404,727,1259,2354,1961,1913,1400,458,195,232,52,212,1588,1587,497,570,1064,1978,1340,614,521,564,513,395,217,1572,481,205,220,162,372,463,211,3352,520,1435,597,323,177,100
15/01/2016,12,1432,1470,484,968,2361,3853,3004,3338,2220,986,512,416,124,565,2317,2510,727,747,1568,2636,2259,1052,1330,810,1120,817,259,2224,1098,470,290,240,923,897,386,4117,785,2162,900,450,341,158
15/01/2016,13,1669,1384,509,1097,2581,4036,3293,3696,2470,864,424,386,127,521,2510,2622,670,885,1743,2967,2094,1090,1473,772,1206,801,338,2251,1125,407,283,258,874,1009,401,4758,818,2377,929,452,353,174
15/01/2016,14,1517,731,407,750,2202,3730,2691,3189,1804,528,219,309,102,281,2386,2195,557,722,1313,2642,1578,756,1037,754,885,565,246,1966,748,374,239,180,428,659,286,4494,527,2209,728,293,221,105
15/01/2016,15,1624,661,499,1071,2149,3564,2481,2872,1538,775,244,353,96,253,2410,2473,763,757,1166,2811,1763,631,861,820,877,467,189,2193,728,418,231,163,294,601,252,4542,477,2230,844,337,216,111
15/01/2016,16,1614,685,898,1954,2260,3481,2567,2781,1579,1403,348,244,69,303,2607,3116,921,771,886,2957,2750,800,820,982,840,463,171,2131,739,347,347,179,285,511,254,4998,427,2659,897,303,346,170
15/01/2016,17,2009,1218,1412,3217,2712,3827,3081,2998,1691,1802,569,458,120,551,3720,4576,1610,1197,664,3689,3268,1234,1191,1573,1088,643,203,2963,973,403,446,259,399,720,308,5854,654,3137,1144,344,236,153
15/01/2016,18,1674,721,596,1250,2701,3387,2973,2206,1185,625,262,397,111,290,3197,3245,977,1128,534,3004,1909,764,1252,1069,1340,876,196,2734,1012,543,227,291,363,528,328,5159,499,2614,961,146,144,104
15/01/2016,19,1544,464,260,485,2281,2639,2472,1477,781,256,160,304,116,202,2414,2281,619,941,465,2310,1054,421,1232,715,1471,1145,117,1879,1068,668,179,180,212,341,480,4142,367,1940,680,110,77,52
15/01/2016,20,1595,362,141,270,2414,2703,2037,1296,481,154,111,310,81,106,2897,1960,593,363,335,1772,894,395,1171,635,1355,1143,144,2356,1044,946,108,183,208,246,573,4040,240,1659,786,135,56,36
15/01/2016,21,1535,308,150,228,2788,2798,1142,658,433,133,81,286,72,95,3018,1961,553,813,417,1854,727,308,1128,522,1303,884,124,2625,1038,923,114,181,181,213,524,4322,213,1821,896,101,53,54
15/01/2016,22,1104,240,132,243,2218,2269,530,375,399,104,81,165,50,85,2699,1778,519,719,308,1421,609,366,1064,427,915,844,109,2144,938,830,131,226,78,320,474,4213,370,1830,769,90,27,24
15/01/2016,23,817,201,99,165,1741,1592,359,283,264,56,37,89,20,40,1572,1339,477,125,326,1173,443,213,760,346,634,523,86,922,795,714,67,142,72,291,235,2768,133,1030,459,37,18,16
16/01/2016,0,278,72,44,96,901,724,235,164,152,42,22,22,7,18,568,967,255,74,255,792,241,129,597,226,416,324,51,208,604,332,49,81,21,242,83,1888,82,509,135,29,8,8
16/01/2016,1,247,29,21,42,502,478,142,113,120,31,3,14,9,14,380,564,200,40,196,477,128,65,565,73,296,200,36,97,512,91,21,17,19,178,34,1384,42,361,50,19,10,10
16/01/2016,2,98,27,17,33,297,341,73,84,57,9,10,10,2,2,208,361,144,26,124,339,93,27,405,48,137,112,25,62,357,82,19,12,11,142,24,1061,28,222,36,8,0,0
16/01/2016,3,63,21,13,34,258,197,70,48,29,1,3,5,0,7,162,240,118,16,211,181,55,33,318,37,151,101,22,80,278,23,8,19,11,231,12,839,14,110,27,3,1,1
16/01/2016,4,49,31,4,30,98,119,53,42,18,5,4,2,3,0,69,159,76,22,131,146,55,33,212,16,37,36,16,66,170,37,3,14,8,27,6,581,7,90,11,6,1,1
16/01/2016,5,38,30,12,24,77,100,43,23,25,6,3,1,1,8,66,118,44,16,88,131,52,38,205,15,20,56,7,51,70,15,9,8,12,22,12,341,16,52,21,10,4,4
16/01/2016,6,27,32,23,64,93,100,35,26,26,27,4,19,4,15,57,209,88,76,151,181,139,52,100,33,27,25,23,85,59,17,24,29,25,16,7,435,23,78,64,6,7,10
16/01/2016,7,91,72,50,98,175,181,106,73,85,75,23,53,13,57,180,346,136,176,277,319,348,112,94,129,44,22,74,174,71,31,111,69,39,37,11,618,24,150,160,24,18,11
16/01/2016,8,175,137,71,51,263,393,284,169,249,70,31,76,18,87,347,527,194,302,470,691,573,208,104,288,104,43,111,353,144,51,88,163,71,70,37,1058,38,225,210,61,58,34
16/01/2016,9,297,182,90,88,535,844,668,528,458,99,38,148,31,140,915,904,361,500,791,963,713,287,216,473,134,111,210,1042,249,98,87,177,134,151,83,1665,80,497,386,115,118,53
16/01/2016,10,607,240,128,121,753,1436,1236,1128,822,116,42,303,63,178,1462,1215,431,763,1206,1295,906,318,346,600,334,217,292,1911,383,151,124,180,159,182,164,2280,82,1013,651,86,65,50
16/01/2016,11,875,311,192,138,890,2305,2268,1836,1073,132,79,353,114,216,2121,1534,534,892,1620,1813,1051,409,472,730,555,386,355,2311,457,233,147,210,172,223,198,3011,125,1662,955,129,94,57
16/01/2016,12,1232,387,209,156,1647,2900,2732,2467,1309,115,81,454,163,199,2804,1825,569,1120,1716,2088,1126,353,625,920,1046,555,374,3014,633,295,143,174,150,190,346,3951,145,2482,1187,240,210,74
16/01/2016,13,1386,343,201,217,1863,3306,3320,2791,1515,111,73,415,142,226,2968,1890,649,1989,1973,2458,935,464,785,1169,1267,735,407,3163,859,446,180,324,153,201,330,4393,270,2708,1342,161,114,58
16/01/2016,14,1629,352,220,223,2214,3434,3469,3168,1413,136,93,556,213,226,3212,2228,665,1545,1548,2450,899,433,784,1189,1211,553,336,3263,749,619,145,270,171,201,299,4439,125,2673,1421,125,136,68
16/01/2016,15,1783,416,169,169,2144,3540,3437,3257,1470,148,122,681,197,264,3213,2636,804,1594,1209,2694,1025,456,815,1220,1130,398,289,3143,719,700,168,262,242,189,336,4681,188,3183,1542,147,92,65
16/01/2016,16,1790,355,159,201,2128,3464,3546,3150,1294,103,93,509,197,203,2880,2452,767,1396,835,2729,974,501,917,1144,1105,399,222,2535,725,675,159,338,172,187,327,4549,270,2962,1371,118,92,54
16/01/2016,17,1776,420,184,186,2119,3082,3056,2460,962,107,111,503,148,224,2929,2263,681,1391,667,2586,1028,472,990,1228,1087,534,152,2068,818,658,164,311,155,173,357,4350,334,2616,1211,138,71,66
16/01/2016,18,1502,481,181,188,2181,2348,2517,1608,600,124,93,516,157,162,2535,2356,744,1095,524,2262,1007,368,1206,1111,1381,787,124,1612,1016,868,142,233,260,136,375,3851,424,2572,1053,111,57,50
16/01/2016,19,1317,367,143,198,2155,2041,1923,847,457,105,100,510,227,163,2324,1896,623,706,442,1971,676,307,1254,766,1477,954,244,1398,1006,1153,196,219,227,160,641,3521,331,1894,746,81,49,43
16/01/2016,20,1161,377,119,174,2119,1745,1242,532,400,106,92,513,168,133,2259,1875,595,429,395,1733,511,243,1161,741,1196,960,98,974,897,1196,162,307,167,181,782,3073,271,1879,640,81,27,20
16/01/2016,21,1010,324,136,167,2063,1593,797,365,368,70,87,459,151,113,1928,1768,556,389,372,1363,529,278,965,557,1176,870,76,621,938,1210,137,166,214,176,806,2964,249,1492,434,81,37,37
16/01/2016,22,836,196,125,207,1607,1320,615,326,327,73,118,339,125,72,1767,1434,476,160,264,1160,505,349,916,621,936,783,88,637,1053,1165,103,144,141,253,619,2858,396,1220,320,42,24,27
16/01/2016,23,525,229,59,188,1485,1030,446,293,255,59,97,164,99,72,1247,1255,451,226,256,1023,621,277,772,403,829,606,48,363,978,661,113,156,82,450,287,2354,171,943,244,22,18,16
17/01/2016,0,310,85,37,112,937,778,316,262,238,18,55,87,8,19,778,926,372,126,200,813,439,121,824,216,470,412,53,259,887,494,69,65,50,310,134,1999,156,559,139,14,6,6
17/01/2016,1,200,60,32,69,483,607,223,168,113,34,11,27,5,22,449,696,237,82,158,546,182,85,642,186,335,345,22,115,689,178,25,43,35,371,30,1703,48,386,72,7,10,10
17/01/2016,2,127,27,27,39,360,454,113,108,118,15,21,14,3,13,300,458,224,36,125,401,151,68,550,64,238,249,21,92,461,54,8,15,19,284,18,1379,27,299,60,16,8,8
17/01/2016,3,82,19,15,56,240,345,125,98,64,21,33,17,2,7,235,490,175,12,99,311,176,106,468,45,228,221,20,107,446,19,11,18,4,246,9,1437,25,195,29,11,4,3
17/01/2016,4,45,36,4,32,141,229,137,86,24,13,7,1,0,13,149,273,133,22,89,256,92,51,346,31,47,27,17,49,343,25,14,21,8,103,13,993,14,85,27,3,1,1
17/01/2016,5,25,16,11,19,98,111,51,27,27,11,11,6,0,5,88,152,61,33,49,172,89,33,111,24,26,28,7,87,184,18,3,6,12,45,6,680,9,61,37,3,1,2
17/01/2016,6,40,32,15,10,90,147,32,43,17,19,8,13,3,15,90,186,112,73,72,170,101,28,143,50,23,37,10,112,90,6,25,29,13,37,5,518,17,78,59,5,3,2
17/01/2016,7,76,44,28,37,164,193,71,60,64,37,17,54,13,46,174,279,115,168,155,287,246,132,101,114,25,35,37,236,120,16,60,61,31,24,11,602,31,172,160,17,12,12
17/01/2016,8,126,130,59,123,278,292,163,101,163,58,22,149,16,95,308,438,166,292,357,499,413,202,82,288,84,72,59,405,88,43,52,92,83,52,39,809,19,246,268,37,37,23
17/01/2016,9,217,150,71,128,439,555,520,368,348,83,35,236,34,128,636,818,292,370,673,986,617,260,212,487,133,149,164,773,179,75,88,109,114,161,82,1408,44,596,451,89,108,59
17/01/2016,10,446,219,125,135,874,1264,1270,939,678,90,47,342,53,194,1357,1216,405,645,959,1315,851,378,299,864,300,256,243,1562,323,136,114,156,153,166,151,2128,58,1067,993,79,61,70
17/01/2016,11,799,309,144,134,1250,2050,2041,1758,985,120,49,436,97,180,2214,1380,471,915,1223,1718,897,403,477,921,533,346,263,2172,475,256,123,222,145,200,207,3072,66,1789,1851,74,80,49
17/01/2016,12,1120,344,166,141,1654,2501,2684,2122,1144,101,50,426,114,218,2736,1632,478,1545,1560,2258,1094,323,543,980,984,452,410,2468,538,412,168,210,123,184,269,3899,117,2043,2957,172,195,81
17/01/2016,13,1183,316,146,177,1869,2954,3165,2424,1291,83,62,392,104,175,3107,1779,565,2740,1743,2544,1015,347,673,1078,1231,486,356,2716,715,525,209,336,137,135,285,4680,132,2087,3700,164,235,76
17/01/2016,14,1081,301,219,200,2066,2911,3336,2426,1420,87,79,422,162,222,3189,1915,569,1875,1315,2390,915,313,702,1048,1241,362,335,2794,677,752,198,336,91,162,296,4548,217,2033,4186,107,127,83
17/01/2016,15,1118,328,335,271,1995,3082,3158,2464,1065,104,42,334,259,208,3144,1944,590,1720,1162,2215,990,329,806,862,1062,245,278,2546,628,797,178,305,117,196,242,4456,87,2001,3918,94,101,79
17/01/2016,16,1096,265,125,218,1942,2874,2893,2274,919,91,75,280,167,171,2835,1810,502,1745,760,2306,936,375,783,708,1045,226,190,2242,599,634,137,310,181,175,265,4304,229,2058,3562,105,108,81
17/01/2016,17,1173,236,134,200,1845,2444,2560,1745,686,101,93,261,187,145,2616,1848,486,1465,461,2238,881,300,890,753,1046,297,138,1546,649,745,132,278,170,121,259,3989,283,2111,3221,120,217,109
17/01/2016,18,1018,306,130,189,1881,2072,1895,970,417,106,102,302,171,108,2215,1588,456,1314,372,1808,756,266,786,585,1048,371,130,1071,654,938,124,283,148,132,262,3602,256,1880,2920,105,53,55
17/01/2016,19,901,235,85,156,1755,1984,1176,573,357,81,100,393,133,115,1938,1292,409,1139,336,1697,545,285,856,409,1076,455,107,701,751,1023,125,238,178,106,372,3339,197,1366,2655,80,64,72
17/01/2016,20,979,289,109,172,1596,2095,469,410,317,76,73,581,189,155,1808,1221,404,1198,335,1604,533,194,823,425,948,571,121,615,679,1302,117,254,115,75,428,2861,186,1530,2476,87,31,28
17/01/2016,21,725,181,84,149,1506,1379,426,283,259,83,59,528,135,121,1918,1206,477,1536,295,1311,496,214,643,415,824,479,92,454,597,1223,93,201,173,110,426,2942,151,1260,2436,75,24,23
17/01/2016,22,513,273,92,132,1083,1520,286,245,240,99,51,255,81,71,1741,1251,492,3359,299,1538,419,319,590,309,573,383,71,553,541,892,322,651,131,73,304,3741,169,1202,2126,55,26,34
17/01/2016,23,284,94,61,108,767,722,166,148,151,52,22,137,38,35,731,776,286,257,198,792,316,143,388,130,306,179,53,235,458,482,39,109,49,31,99,1876,86,553,295,29,6,12
18/01/2016,0,182,20,7,55,377,279,76,68,95,20,11,44,26,16,278,235,222,45,139,366,154,66,221,60,185,39,26,122,277,162,25,24,29,38,25,754,49,260,130,16,3,2
18/01/2016,1,77,15,12,42,147,140,59,46,34,14,12,21,10,4,120,105,80,26,89,118,31,8,131,41,84,19,21,78,255,51,8,12,4,9,15,385,13,106,81,6,4,5
18/01/2016,2,46,23,10,20,55,43,31,32,23,7,3,14,0,4,57,67,54,24,59,51,25,12,99,16,49,28,9,40,161,25,6,8,7,4,9,195,26,57,32,2,0,0
18/01/2016,3,16,10,0,29,58,37,35,12,8,5,0,7,1,0,56,48,40,11,31,82,7,7,79,17,19,13,5,43,259,12,6,4,10,6,2,141,12,33,18,6,0,0
18/01/2016,4,10,17,8,3,56,56,13,11,6,9,4,8,0,4,62,62,40,8,22,44,27,15,53,14,15,19,2,66,101,6,9,7,4,2,10,161,6,17,18,4,4,3
18/01/2016,5,27,43,25,92,75,75,67,35,29,45,17,9,2,30,102,180,96,46,45,147,162,69,36,55,11,11,7,129,91,10,11,18,31,15,6,322,8,38,38,4,1,0
18/01/2016,6,52,231,184,720,163,167,102,76,77,397,88,94,20,143,302,718,254,232,101,484,518,244,159,231,32,18,27,364,138,22,103,93,77,57,12,650,78,197,153,45,26,20
18/01/2016,7,260,817,715,2124,350,527,295,223,350,1270,312,167,43,289,1079,1652,550,590,211,1244,1704,661,160,707,59,53,67,945,131,69,216,140,212,184,30,1610,206,613,449,83,63,43
18/01/2016,8,561,1974,1674,4923,825,1122,803,598,844,2169,386,324,69,395,1699,3985,1298,1113,383,2493,3542,1457,328,1199,142,126,137,1894,305,151,511,310,555,647,158,3291,597,1479,664,214,248,121
18/01/2016,9,539,1229,880,2203,788,1301,835,912,931,1358,274,185,41,206,1184,2141,591,1798,434,2105,2177,1012,305,578,168,195,79,1123,313,155,516,277,598,544,136,3238,464,1157,403,359,315,130
18/01/2016,10,644,807,438,913,900,1653,1291,1492,1178,420,170,128,18,139,1273,1449,420,2847,495,2072,1551,607,418,529,270,259,80,1139,432,185,346,248,407,443,134,3490,472,1340,438,194,173,76
18/01/2016,11,804,677,365,752,1051,2209,1945,1824,1393,430,212,164,46,136,1440,1317,361,1482,498,2032,1471,582,522,496,397,315,95,1232,532,208,237,173,311,440,166,3427,385,1343,493,297,189,90
18/01/2016,12,1337,1496,538,1062,1772,3233,3101,2989,2116,930,496,194,65,383,1758,2254,531,1126,825,2847,2214,979,1078,664,939,451,127,1519,772,320,298,266,953,785,407,3936,695,1604,564,394,328,165
18/01/2016,13,1307,1503,602,1312,2030,3567,3360,3106,2257,839,392,143,31,361,1738,2212,464,951,765,2909,2101,953,1081,718,993,364,131,1521,719,394,279,247,870,685,345,4092,616,1895,561,431,352,134
18/01/2016,14,1044,656,354,868,2042,3024,2715,2273,1511,492,210,84,61,155,1675,1694,404,821,505,2358,1479,587,775,588,930,209,75,1549,543,272,255,248,381,439,198,3914,426,1430,528,320,223,90
18/01/2016,15,1121,581,517,1153,1865,2976,2555,2217,1365,809,320,82,22,194,1541,1993,494,987,418,2451,1755,538,658,583,779,174,93,1347,554,348,223,225,305,509,200,4124,371,1299,539,294,245,111
18/01/2016,16,1193,639,895,2192,1801,2796,2379,1980,1193,1416,538,152,37,244,1883,2695,754,1504,403,2749,2738,836,726,830,705,211,88,1603,551,271,398,270,302,508,167,4422,297,1742,607,451,423,152
18/01/2016,17,1694,1264,1822,3995,2040,3009,2590,2047,1278,2101,719,434,90,495,2919,4619,1563,3603,608,3683,3702,1272,861,1508,879,282,193,2194,655,338,593,381,455,609,238,5174,425,2897,981,335,252,157
18/01/2016,18,1421,776,822,1596,1746,2317,2198,1508,869,631,633,874,130,311,2032,2672,956,2484,462,2631,2118,883,893,1027,862,400,162,1331,604,388,368,230,383,366,253,4040,273,2387,873,184,202,154
18/01/2016,19,999,296,245,537,1742,1764,1140,651,361,307,177,667,89,208,1371,1576,462,1339,370,1769,1200,537,702,446,857,578,114,829,610,558,148,130,155,233,354,2982,219,1289,623,132,102,67
18/01/2016,20,922,304,166,257,1557,1414,736,408,335,148,115,420,141,126,1251,1271,429,1438,354,1436,711,341,712,360,761,517,96,588,557,924,106,156,134,184,369,2618,172,1410,470,115,128,84
18/01/2016,21,710,310,125,254,1363,1274,571,313,265,85,73,446,96,106,1287,1356,442,2417,342,1653,582,327,626,360,624,404,88,445,528,854,126,180,111,115,340,3060,129,1326,458,86,67,45
18/01/2016,22,430,161,71,150,1029,899,367,189,219,107,150,816,96,103,951,988,365,1702,259,1199,759,348,487,297,422,294,71,382,477,525,130,237,94,83,218,2451,107,830,263,51,50,44
18/01/2016,23,259,180,58,124,662,707,269,159,121,45,52,145,21,33,737,773,380,1208,203,947,323,197,317,165,242,160,41,232,313,296,138,191,62,58,132,2089,71,519,230,23,41,46
19/01/2016,0,122,37,5,69,279,183,78,44,59,15,10,43,14,15,289,231,211,95,129,339,107,116,175,47,118,49,19,89,177,93,17,37,11,16,32,635,29,229,63,21,7,9
19/01/2016,1,38,19,11,22,152,114,43,27,26,7,14,15,4,3,79,65,69,28,71,110,28,22,124,22,56,31,15,30,88,39,9,14,4,14,6,182,7,56,35,8,6,5
19/01/2016,2,36,16,7,11,46,47,37,16,13,1,3,1,0,1,36,32,24,39,44,47,16,21,96,16,32,7,15,18,39,14,9,6,2,2,11,151,6,49,13,8,1,1
19/01/2016,3,16,10,0,9,36,31,11,3,3,4,5,10,0,0,31,31,21,32,39,59,21,12,67,24,21,7,6,46,29,2,3,5,0,4,2,111,2,15,10,4,1,1
19/01/2016,4,15,4,2,10,45,55,20,23,21,0,3,4,1,4,70,77,40,11,29,44,36,6,35,19,19,21,8,72,17,5,11,10,0,0,5,141,2,31,24,10,3,3
19/01/2016,5,30,34,25,141,60,65,70,30,26,44,17,13,4,44,90,181,87,82,59,197,171,32,36,46,10,8,11,102,16,17,13,18,18,15,13,279,13,53,55,5,2,1
19/01/2016,6,67,202,182,716,196,181,90,77,104,413,84,122,17,140,324,840,277,282,151,516,630,207,147,224,26,18,24,367,60,25,138,65,75,72,11,654,71,176,205,46,31,27
19/01/2016,7,286,848,700,2078,327,445,285,239,364,1262,273,207,51,259,910,1784,603,671,312,1239,1867,609,168,579,68,69,54,1042,131,78,222,136,225,222,61,1485,217,622,473,90,66,43
19/01/2016,8,612,1922,1675,5025,837,1216,801,606,1051,2714,443,325,74,395,1752,4162,1343,1105,611,2656,3691,1255,353,877,206,135,173,1937,307,158,487,278,566,700,124,3240,583,1428,699,208,207,112
19/01/2016,9,586,1244,801,2109,813,1286,931,902,1052,1159,267,193,31,194,1188,2186,671,1502,764,2207,2081,805,332,487,200,184,152,1123,243,178,422,265,560,543,138,3082,459,1207,458,308,233,119
19/01/2016,10,674,785,448,870,997,1723,1381,1392,1225,455,214,188,45,155,1358,1458,486,2650,874,2046,1481,586,446,433,261,220,156,1201,355,203,396,274,428,583,166,3355,419,1463,471,213,177,99
19/01/2016,11,816,613,377,748,1178,2351,2082,1865,1503,404,244,166,60,158,1467,1510,462,1696,986,2179,1467,641,547,536,446,296,196,1292,435,212,273,209,344,480,200,3268,474,1420,492,186,172,87
19/01/2016,12,1469,1661,624,1121,1906,3401,3055,3223,2124,987,515,400,122,532,1730,2081,521,1347,1619,2688,2309,1004,1219,769,919,565,266,1592,912,380,372,308,872,872,364,3989,697,2002,754,328,309,144
19/01/2016,13,1430,1661,685,1442,2092,3658,3518,3500,2466,854,416,328,93,435,2008,2421,578,1263,1510,2930,2101,1010,1313,674,1006,475,264,1800,881,407,330,227,969,738,385,3973,719,2240,794,400,377,176
19/01/2016,14,1155,703,416,911,1978,3316,2888,2690,1690,506,231,215,91,211,1729,1838,406,997,869,2516,1671,601,789,659,861,258,144,1477,562,394,244,272,443,442,230,4101,421,1712,666,438,401,119
19/01/2016,15,1205,630,555,1189,1874,3067,2682,2361,1449,693,313,202,61,217,1800,1992,535,1067,599,2518,1902,546,714,620,820,266,145,1523,584,413,284,250,275,503,180,4112,362,1663,684,290,189,106
19/01/2016,16,1449,713,899,2243,1858,3091,2457,2259,1368,1474,494,302,45,245,2021,2725,778,1621,470,2764,2903,642,653,802,726,341,129,1556,561,317,441,304,284,521,168,4442,335,2034,824,342,268,173
19/01/2016,17,1717,1229,1831,4011,2204,3283,2596,2327,1278,2231,670,401,86,580,2937,4620,1585,2664,530,3299,4073,1036,860,1240,850,450,160,2277,812,449,648,389,456,753,239,5214,498,2899,1285,281,281,201
19/01/2016,18,1379,729,812,1687,2105,2665,1934,1505,781,851,370,383,118,335,2118,2772,1059,2535,456,2609,2328,517,855,885,963,578,141,1382,786,434,336,286,300,436,298,4186,356,2205,947,244,247,187
19/01/2016,19,1206,377,319,546,1838,2073,1002,641,484,250,150,322,142,167,1846,1649,559,2741,372,2068,1129,261,811,387,938,548,160,1192,690,587,180,222,192,206,246,3460,273,1587,777,115,109,76
19/01/2016,20,898,272,139,270,1675,1553,614,382,323,122,108,356,123,127,1883,1335,442,1727,357,1652,796,224,642,389,900,542,102,965,664,922,88,153,179,156,382,3100,160,1291,615,87,88,72
19/01/2016,21,691,274,104,241,1517,1431,345,347,289,101,86,277,83,96,1293,1275,444,1300,325,1405,576,194,560,322,693,469,85,536,544,758,82,105,119,140,350,2781,159,1239,393,117,97,95
19/01/2016,22,496,144,76,154,1095,969,352,231,207,69,38,197,39,55,1198,1047,395,1561,257,1152,416,133,433,192,498,275,75,443,444,610,85,237,88,82,171,2411,231,844,308,53,62,54
19/01/2016,23,238,113,66,109,650,669,172,118,170,42,23,107,33,40,1387,786,242,1054,205,927,275,110,304,128,285,184,64,701,324,307,77,205,59,83,101,1868,72,526,214,28,5,9
20/01/2016,0,143,47,22,55,242,333,80,64,88,16,13,37,17,11,302,358,127,587,175,437,146,70,195,53,124,70,47,120,168,112,44,81,21,39,12,853,34,224,89,19,11,15
20/01/2016,1,78,11,8,14,149,129,49,33,35,9,3,10,0,3,103,72,27,57,62,94,36,39,108,23,105,19,7,50,139,37,14,15,6,4,15,246,12,73,44,2,4,3
20/01/2016,2,27,23,9,27,55,86,20,17,11,7,5,6,3,0,60,53,29,25,33,82,41,15,84,14,23,24,8,24,58,13,4,8,2,4,4,154,1,34,21,12,4,4
20/01/2016,3,10,19,4,11,34,48,20,10,9,7,1,4,1,2,47,51,10,11,53,58,19,17,37,8,18,2,6,30,36,3,1,5,1,5,7,113,9,6,12,4,0,0
20/01/2016,4,12,15,3,14,28,39,14,22,20,0,7,5,3,3,65,80,38,24,29,64,29,34,18,11,4,5,2,70,21,0,3,5,0,1,3,120,4,26,13,9,3,1
20/01/2016,5,33,53,22,113,70,84,35,27,29,53,10,8,0,33,121,182,100,29,50,135,185,34,33,36,12,8,11,84,36,15,10,13,20,13,7,229,12,35,38,3,3,1
20/01/2016,6,67,207,174,755,169,192,102,84,86,419,83,57,17,141,310,744,287,206,108,488,639,258,146,215,36,23,43,288,63,23,76,48,97,50,16,687,89,177,138,27,24,21
20/01/2016,7,313,823,721,2530,314,495,320,267,382,1329,295,111,23,257,849,1709,628,389,206,1152,2115,590,163,427,75,53,71,643,182,73,225,120,208,189,44,1613,218,527,282,62,63,34
20/01/2016,8,608,2042,1846,5520,698,1095,765,596,845,2708,534,199,59,405,2004,3876,1479,703,402,2255,3643,1298,288,613,182,107,167,1403,342,146,546,276,507,665,139,3350,630,1260,504,219,253,127
20/01/2016,9,565,1257,989,2495,714,1342,947,852,831,1432,307,114,21,187,1263,1953,699,870,415,1702,2412,858,319,367,153,117,121,1004,281,122,425,217,500,486,129,3070,493,1032,240,262,356,139
20/01/2016,10,664,782,480,951,869,2205,1462,1465,1182,503,252,76,10,148,1574,1325,450,2029,523,2006,1723,544,418,403,318,209,128,1325,399,220,292,269,426,531,127,3979,513,1053,316,208,181,98
20/01/2016,11,890,743,403,769,1279,2681,2181,2119,1490,427,223,189,54,214,1564,1482,450,1628,717,2069,1678,545,483,491,456,332,139,1407,483,206,286,249,264,513,186,4138,592,1558,411,376,250,106
20/01/2016,12,1402,1564,626,1096,2224,3696,3432,3208,2291,1067,547,379,132,472,2332,2210,633,1280,955,2711,2414,935,1160,660,1186,643,208,2337,1018,374,379,352,996,859,430,4787,987,2256,797,469,296,138
20/01/2016,13,1561,1622,624,1346,2225,4074,3916,3707,2598,1056,457,300,109,468,2231,2301,579,1463,983,3020,2182,910,1278,742,1204,483,175,2523,932,540,372,420,994,835,464,5036,739,2278,907,530,381,165
20/01/2016,14,1375,744,426,868,2177,3546,3243,2739,1778,576,228,264,66,239,2127,2161,484,1204,699,2718,1622,668,930,760,984,339,122,2149,658,458,262,254,398,474,298,4656,532,1984,826,329,319,139
20/01/2016,15,1368,641,518,1158,1923,3425,2954,2610,1615,695,274,293,85,194,2136,2230,691,1277,754,2726,2121,544,827,754,797,416,134,1926,686,521,285,293,341,462,267,4650,551,2411,801,322,258,134
20/01/2016,16,1511,688,945,2209,2071,3584,2954,2649,1487,1486,464,229,69,273,2707,2891,867,2873,742,2954,3275,721,822,822,804,445,171,1998,639,295,427,391,312,535,255,5549,480,2574,917,266,450,167
20/01/2016,17,1748,1267,1772,3879,2280,3556,3070,2544,1463,2413,662,353,105,478,3385,4802,1550,2845,1077,3388,4041,1003,982,1061,923,514,293,2378,760,404,553,508,431,796,262,5822,569,3235,1180,336,378,216
20/01/2016,18,1504,782,791,1787,2147,2778,2262,1691,872,948,371,356,125,301,2386,2845,916,2635,1311,2857,2468,649,936,791,1107,596,341,1571,785,474,298,379,294,384,342,4623,394,2310,1114,177,168,139
20/01/2016,19,1104,401,291,636,1939,2013,1274,807,503,287,175,412,161,173,1648,1798,545,1599,1424,2008,1222,315,854,412,1000,693,428,982,811,586,119,218,144,250,375,3410,313,1823,844,115,95,66
20/01/2016,20,1110,274,167,402,1665,1391,841,419,366,159,85,533,140,136,1515,1406,413,1254,1431,1659,880,241,755,378,912,594,398,562,687,821,101,211,99,168,483,2804,216,1169,527,109,111,89
20/01/2016,21,802,259,105,282,1505,1347,691,360,322,99,77,405,112,126,1351,1415,474,2126,915,1653,732,176,702,324,811,518,367,429,697,906,76,181,91,149,447,3054,194,1283,419,124,74,81
20/01/2016,22,459,240,107,194,1172,1010,507,243,197,93,57,220,79,77,1169,1177,376,932,736,1243,577,178,608,226,546,382,272,460,536,632,87,173,93,142,261,2502,289,1104,313,72,39,36
