date,total_people
2019-05-23,784265.0
2019-05-22,767553.0
2019-05-21,742152.0
2019-05-20,688149.0
2019-05-19,541556.0
2019-05-18,685609.0
2019-05-17,859330.0
2019-05-16,751841.0
2019-05-15,737861.0
2019-05-14,736951.0
2019-05-13,688802.0
2019-05-12,504754.0
2019-05-11,637736.0
2019-05-10,722439.0
2019-05-09,775605.0
2019-05-08,776583.0
2019-05-07,780853.0
2019-05-06,744674.0
2019-05-05,581392.0
2019-05-04,668573.0
2019-05-03,936131.0
2019-05-02,788509.0
2019-05-01,807381.0
2019-04-30,788590.0
2019-04-29,724414.0
2019-04-28,475231.0
2019-04-27,643097.0
2019-04-26,730920.0
2019-04-25,665600.0
2019-04-24,820032.0
2019-04-23,746671.0
2019-04-22,541003.0
2019-04-21,675069.0
2019-04-20,818438.0
2019-04-19,705042.0
2019-04-18,929110.0
2019-04-17,837234.0
2019-04-16,860417.0
2019-04-15,838956.0
2019-04-14,660207.0
2019-04-13,766410.0
2019-04-12,1006283.0
2019-04-11,894234.0
2019-04-10,856547.0
2019-04-09,821148.0
2019-04-08,799525.0
2019-04-07,706952.0
2019-04-06,760780.0
2019-04-05,912741.0
2019-04-04,828680.0
2019-04-03,799848.0
2019-04-02,819947.0
2019-04-01,734355.0
2019-03-31,539987.0
2019-03-30,624904.0
2019-03-29,862863.0
2019-03-28,873736.0
2019-03-27,818842.0
2019-03-26,781622.0
2019-03-25,715330.0
2019-03-24,609403.0
2019-03-23,712668.0
2019-03-22,920466.0
2019-03-21,842260.0
2019-03-20,794790.0
2019-03-19,791612.0
2019-03-18,808277.0
2019-03-17,594064.0
2019-03-16,741920.0
2019-03-15,975207.0
2019-03-14,870198.0
2019-03-13,847181.0
2019-03-12,795157.0
2019-03-11,669885.0
2019-03-10,716913.0
2019-03-09,774584.0
2019-03-08,932769.0
2019-03-07,878903.0
2019-03-06,826724.0
2019-03-05,833458.0
2019-03-04,800506.0
2019-03-03,466600.0
2019-03-02,560584.0
2019-03-01,807325.0
2019-02-28,770115.0
2019-02-27,803485.0
2019-02-26,766771.0
2019-02-25,711333.0
2019-02-24,592476.0
2019-02-23,681963.0
2019-02-22,870118.0
2019-02-21,753601.0
2019-02-20,751865.0
2019-02-19,716281.0
2019-02-18,688290.0
2019-02-17,556289.0
2019-02-16,630029.0
2019-02-15,831194.0
2019-02-14,799058.0
2019-02-13,714457.0
2019-02-12,613368.0
2019-02-11,646864.0
2019-02-10,569900.0
2019-02-09,577906.0
2019-02-08,763252.0
2019-02-07,692959.0
2019-02-06,629093.0
2019-02-05,680911.0
2019-02-04,629681.0
2019-02-03,380214.0
2019-02-02,512276.0
2019-02-01,730577.0
2019-01-31,645405.0
2019-01-30,583424.0
2019-01-29,608443.0
2019-01-28,372018.0
2019-01-27,484232.0
2019-01-26,618599.0
2019-01-25,592507.0
2019-01-24,640575.0
2019-01-23,749589.0
2019-01-22,707045.0
2019-01-21,683658.0
2019-01-20,551305.0
2019-01-19,682448.0
2019-01-18,806916.0
2019-01-17,722373.0
2019-01-16,729249.0
2019-01-15,658098.0
2019-01-14,637718.0
2019-01-13,510728.0
2019-01-12,595092.0
2019-01-11,778900.0
2019-01-10,722617.0
2019-01-09,753567.0
2019-01-08,686435.0
2019-01-07,644569.0
2019-01-06,503326.0
2019-01-05,554055.0
2019-01-04,493459.0
2019-01-03,622491.0
2019-01-02,627807.0
2019-01-01,595879.0
2018-12-31,748947.0
2018-12-30,533038.0
2018-12-29,589691.0
2018-12-28,604445.0
2018-12-27,555614.0
2018-12-26,710974.0
2018-12-25,431149.0
2018-12-24,622232.0
2018-12-23,686809.0
2018-12-22,681322.0
2018-12-21,765433.0
2018-12-20,830664.0
2018-12-19,815560.0
2018-12-18,794090.0
2018-12-17,770711.0
2018-12-16,545832.0
2018-12-15,699746.0
2018-12-14,878189.0
2018-12-13,726613.0
2018-12-12,864225.0
2018-12-11,873315.0
2018-12-10,813911.0
2018-12-09,559634.0
2018-12-08,669007.0
2018-12-07,762408.0
2018-12-06,813333.0
2018-12-05,863585.0
2018-12-04,798918.0
2018-12-03,739942.0
2018-12-02,566480.0
2018-12-01,765229.0
2018-11-30,930734.0
2018-11-29,800932.0
2018-11-28,758342.0
2018-11-27,738135.0
2018-11-26,737955.0
2018-11-25,581217.0
2018-11-24,643351.0
2018-11-23,737998.0
2018-11-22,704843.0
2018-11-21,640660.0
2018-11-20,541316.0
2018-11-19,602015.0
2018-11-18,643585.0
2018-11-17,735610.0
2018-11-16,959849.0
2018-11-15,836203.0
2018-11-14,765900.0
2018-11-13,757614.0
2018-11-12,739032.0
2018-11-11,571030.0
2018-11-10,675880.0
2018-11-09,812703.0
2018-11-08,772147.0
2018-11-07,706121.0
2018-11-06,396287.0
2018-11-05,774295.0
2018-11-04,544073.0
2018-11-03,627051.0
2018-11-02,797503.0
2018-11-01,783219.0
2018-10-31,746372.0
2018-10-30,727737.0
2018-10-29,710444.0
2018-10-28,533232.0
2018-10-27,623193.0
2018-10-26,931731.0
2018-10-25,776884.0
2018-10-24,731234.0
2018-10-23,705157.0
2018-10-22,714877.0
2018-10-21,566219.0
2018-10-20,594737.0
2018-10-19,875721.0
2018-10-18,753034.0
2018-10-17,744714.0
2018-10-16,677960.0
2018-10-15,711447.0
2018-10-14,601161.0
2018-10-13,698184.0
2018-10-12,921612.0
2018-10-11,820022.0
2018-10-10,764336.0
2018-10-09,654000.0
2018-10-08,729426.0
2018-10-07,555204.0
2018-10-06,730360.0
2018-10-05,957787.0
2018-10-04,851581.0
2018-10-03,817616.0
2018-10-02,840723.0
2018-10-01,831737.0
2018-09-30,569929.0
2018-09-29,656068.0
2018-09-28,645900.0
2018-09-27,876320.0
2018-09-26,831393.0
2018-09-25,757686.0
2018-09-24,751341.0
2018-09-23,544263.0
2018-09-22,707342.0
2018-09-21,913891.0
2018-09-20,779684.0
2018-09-19,727719.0
2018-09-18,706310.0
2018-09-17,711358.0
2018-09-16,514105.0
2018-09-15,552929.0
2018-09-14,900885.0
2018-09-13,782438.0
2018-09-12,759459.0
2018-09-11,765057.0
2018-09-10,698152.0
2018-09-09,518214.0
2018-09-08,689766.0
2018-09-07,899180.0
2018-09-06,734735.0
2018-09-05,754758.0
2018-09-04,728660.0
2018-09-03,671051.0
2018-09-02,524836.0
2018-09-01,619504.0
2018-08-31,811705.0
2018-08-30,676576.0
2018-08-29,748648.0
2018-08-28,707421.0
2018-08-27,676647.0
2018-08-26,535564.0
2018-08-25,699933.0
2018-08-24,857565.0
2018-08-23,726456.0
2018-08-22,700733.0
2018-08-21,650398.0
2018-08-20,627489.0
2018-08-19,466819.0
2018-08-18,590621.0
2018-08-17,867892.0
2018-08-16,737178.0
2018-08-15,719331.0
2018-08-14,711780.0
2018-08-13,659640.0
2018-08-12,571435.0
2018-08-11,609924.0
2018-08-10,824002.0
2018-08-09,708315.0
2018-08-08,696378.0
2018-08-07,704751.0
2018-08-06,656182.0
2018-08-05,581672.0
2018-08-04,706564.0
2018-08-03,827225.0
2018-08-02,776168.0
2018-08-01,764648.0
2018-07-31,705104.0
2018-07-30,676618.0
2018-07-29,597929.0
2018-07-28,770799.0
2018-07-27,917774.0
2018-07-26,765497.0
2018-07-25,777128.0
2018-07-24,679141.0
2018-07-23,644638.0
2018-07-22,558938.0
2018-07-21,672352.0
2018-07-20,821185.0
2018-07-19,704977.0
2018-07-18,738433.0
2018-07-17,679835.0
2018-07-16,666722.0
2018-07-15,544590.0
2018-07-14,699154.0
2018-07-13,881732.0
2018-07-12,757174.0
2018-07-11,754028.0
2018-07-10,719446.0
2018-07-09,697351.0
2018-07-08,557085.0
2018-07-07,606347.0
2018-07-06,872331.0
2018-07-05,733201.0
2018-07-04,723847.0
2018-07-03,679955.0
2018-07-02,674149.0
2018-07-01,564374.0
2018-06-30,610946.0
2018-06-29,782456.0
2018-06-28,684975.0
2018-06-27,684206.0
2018-06-26,658429.0
2018-06-25,639855.0
2018-06-24,511491.0
2018-06-23,590394.0
2018-06-22,775930.0
2018-06-21,715378.0
2018-06-20,700952.0
2018-06-19,677461.0
2018-06-18,623448.0
2018-06-17,374163.0
2018-06-16,636100.0
2018-06-15,718508.0
2018-06-14,671018.0
2018-06-13,642456.0
2018-06-12,626890.0
2018-06-11,522849.0
2018-06-10,664235.0
2018-06-09,703289.0
2018-06-08,711069.0
2018-06-07,691873.0
2018-06-06,772926.0
2018-06-05,661337.0
2018-06-04,633512.0
2018-06-03,511951.0
2018-06-02,673829.0
2018-06-01,778600.0
2018-05-31,682355.0
2018-05-30,650715.0
2018-05-29,671839.0
2018-05-28,645587.0
2018-05-27,518756.0
2018-05-26,657791.0
2018-05-25,825314.0
2018-05-24,719641.0
2018-05-23,687781.0
2018-05-22,659904.0
2018-05-21,642342.0
2018-05-20,482725.0
2018-05-19,667621.0
2018-05-18,785231.0
2018-05-17,698204.0
2018-05-16,694086.0
2018-05-15,663505.0
2018-05-14,661850.0
2018-05-13,565663.0
2018-05-12,640138.0
2018-05-11,608735.0
2018-05-10,709302.0
2018-05-09,786650.0
2018-05-08,698698.0
2018-05-07,659541.0
2018-05-06,575257.0
2018-05-05,694622.0
2018-05-04,788448.0
2018-05-03,721865.0
2018-05-02,720059.0
2018-05-01,709011.0
2018-04-30,686639.0
2018-04-29,558319.0
2018-04-28,686605.0
2018-04-27,830673.0
2018-04-26,756008.0
2018-04-25,682903.0
2018-04-24,797210.0
2018-04-23,726780.0
2018-04-22,621309.0
2018-04-21,758180.0
2018-04-20,915502.0
2018-04-19,813905.0
2018-04-18,796028.0
2018-04-17,782118.0
2018-04-16,702092.0
2018-04-15,529700.0
2018-04-14,597345.0
2018-04-13,943858.0
2018-04-12,773514.0
2018-04-11,829324.0
2018-04-10,810223.0
2018-04-09,770410.0
2018-04-08,626398.0
2018-04-07,771493.0
2018-04-06,941251.0
2018-04-05,823994.0
2018-04-04,817699.0
2018-04-03,763416.0
2018-04-02,579634.0
2018-04-01,658627.0
2018-03-31,777607.0
2018-03-30,645243.0
2018-03-29,843378.0
2018-03-28,786330.0
2018-03-27,756878.0
2018-03-26,733432.0
2018-03-25,645608.0
2018-03-24,676945.0
2018-03-23,942230.0
2018-03-22,888050.0
2018-03-21,829423.0
2018-03-20,775923.0
2018-03-19,770614.0
2018-03-18,667367.0
2018-03-17,754517.0
2018-03-16,911579.0
2018-03-15,804746.0
2018-03-14,802904.0
2018-03-13,762095.0
2018-03-12,757341.0
2018-03-11,896185.0
2018-03-10,855256.0
2018-03-09,968875.0
2018-03-08,859611.0
2018-03-07,825760.0
2018-03-06,806510.0
2018-03-05,749241.0
2018-03-04,589008.0
2018-03-03,711986.0
2018-03-02,924182.0
2018-03-01,827339.0
2018-02-28,793128.0
2018-02-27,794128.0
2018-02-26,792201.0
2018-02-25,627211.0
2018-02-24,679343.0
2018-02-23,866079.0
2018-02-22,817992.0
2018-02-21,799707.0
2018-02-20,795035.0
2018-02-19,762748.0
2018-02-18,887125.0
2018-02-17,1001341.0
2018-02-16,926226.0
2018-02-15,821610.0
2018-02-14,843357.0
2018-02-13,779399.0
2018-02-12,745341.0
2018-02-11,607062.0
2018-02-10,715420.0
2018-02-09,855711.0
2018-02-08,752743.0
2018-02-07,716152.0
2018-02-06,733380.0
2018-02-05,708820.0
2018-02-04,568263.0
2018-02-03,681709.0
2018-02-02,810805.0
2018-02-01,740878.0
2018-01-31,572254.0
2018-01-30,546706.0
2018-01-29,448260.0
2018-01-28,356167.0
2018-01-27,493340.0
2018-01-26,532249.0
2018-01-25,691688.0
2018-01-24,691512.0
2018-01-23,670944.0
2018-01-22,631751.0
2018-01-21,492028.0
2018-01-20,611864.0
2018-01-19,607040.0
2018-01-18,585537.0
2018-01-17,660385.0
2018-01-16,676656.0
2018-01-15,603246.0
2018-01-14,515955.0
2018-01-13,430726.0
2018-01-12,561891.0
2018-01-11,565606.0
2018-01-10,620130.0
2018-01-09,595704.0
2018-01-08,546445.0
2018-01-07,428723.0
2018-01-06,372967.0
2018-01-05,577843.0
2018-01-04,560194.0
2018-01-03,560471.0
2018-01-02,535815.0
2018-01-01,506614.0
2017-12-31,650666.0
2017-12-30,504797.0
2017-12-29,472351.0
2017-12-28,526476.0
2017-12-27,525908.0
2017-12-26,611709.0
2017-12-25,391070.0
2017-12-24,505881.0
2017-12-23,528852.0
2017-12-22,705498.0
2017-12-21,717029.0
2017-12-20,670583.0
2017-12-19,584001.0
2017-12-18,632443.0
2017-12-17,523552.0
2017-12-16,614736.0
2017-12-15,777844.0
2017-12-14,682386.0
2017-12-13,642564.0
2017-12-12,679300.0
2017-12-11,656145.0
2017-12-10,531716.0
2017-12-09,606164.0
2017-12-08,759166.0
2017-12-07,618429.0
2017-12-06,683912.0
2017-12-05,629870.0
2017-12-04,549356.0
2017-12-03,383333.0
2017-12-02,332620.0
2017-12-01,520946.0
2017-11-30,596464.0
2017-11-29,585376.0
2017-11-28,640447.0
2017-11-27,621018.0
2017-11-26,492420.0
2017-11-25,565333.0
2017-11-24,758835.0
2017-11-23,647006.0
2017-11-22,640731.0
2017-11-21,623392.0
2017-11-20,595935.0
2017-11-19,534039.0
2017-11-18,547762.0
2017-11-17,795610.0
2017-11-16,619065.0
2017-11-15,638057.0
2017-11-14,620754.0
2017-11-13,615766.0
2017-11-12,501203.0
2017-11-11,592135.0
2017-11-10,747966.0
2017-11-09,653445.0
2017-11-08,651500.0
2017-11-07,395319.0
2017-11-06,666105.0
2017-11-05,490323.0
2017-11-04,593316.0
2017-11-03,679807.0
2017-11-02,611845.0
2017-11-01,589558.0
2017-10-31,547861.0
2017-10-30,503500.0
2017-10-29,452036.0
2017-10-28,550554.0
2017-10-27,729180.0
2017-10-26,596280.0
2017-10-25,562082.0
2017-10-24,558890.0
2017-10-23,555016.0
2017-10-22,423185.0
2017-10-21,451258.0
2017-10-20,642813.0
2017-10-19,518847.0
2017-10-18,561498.0
2017-10-17,569614.0
2017-10-16,537940.0
2017-10-15,492361.0
2017-10-14,549778.0
2017-10-13,615705.0
2017-10-12,559896.0
2017-10-11,510423.0
2017-10-10,548259.0
2017-10-09,485290.0
2017-10-08,401027.0
2017-10-07,515220.0
2017-10-06,628920.0
2017-10-05,554868.0
2017-10-04,611442.0
2017-10-03,578288.0
2017-10-02,538258.0
2017-10-01,397958.0
2017-09-30,486206.0
2017-09-29,517323.0
2017-09-28,620799.0
2017-09-27,626435.0
2017-09-26,607414.0
2017-09-25,532856.0
2017-09-24,422936.0
2017-09-23,555903.0
2017-09-22,681523.0
2017-09-21,585600.0
2017-09-20,585948.0
2017-09-19,545164.0
2017-09-18,507641.0
2017-09-17,427262.0
2017-09-16,467104.0
2017-09-15,555709.0
2017-09-14,504662.0
2017-09-13,484713.0
2017-09-12,469848.0
2017-09-11,452278.0
2017-09-10,366421.0
2017-09-09,444444.0
2017-09-08,566060.0
2017-09-07,460348.0
2017-09-06,446612.0
2017-09-05,437020.0
2017-09-04,427334.0
2017-09-03,325414.0
2017-09-02,422721.0
2017-09-01,576144.0
2017-08-31,526303.0
2017-08-30,495385.0
2017-08-29,481031.0
2017-08-28,486357.0
2017-08-27,351570.0
2017-08-26,499963.0
2017-08-25,594696.0
2017-08-24,514062.0
2017-08-23,478121.0
2017-08-22,502940.0
2017-08-21,448122.0
2017-08-20,434180.0
2017-08-19,468144.0
2017-08-18,561533.0
2017-08-17,529812.0
2017-08-16,559789.0
2017-08-15,518305.0
2017-08-14,546214.0
2017-08-13,459722.0
2017-08-12,484664.0
2017-08-11,639015.0
2017-08-10,567353.0
2017-08-09,566755.0
2017-08-08,549773.0
2017-08-07,465351.0
2017-08-06,347630.0
2017-08-05,482689.0
2017-08-04,585131.0
2017-08-03,470376.0
2017-08-02,505205.0
2017-08-01,500349.0
2017-07-31,484967.0
2017-07-30,478556.0
2017-07-29,477362.0
2017-07-28,659880.0
2017-07-27,532122.0
2017-07-26,522758.0
2017-07-25,505963.0
2017-07-24,506661.0
2017-07-23,347022.0
2017-07-22,423515.0
2017-07-21,596345.0
2017-07-20,477583.0
2017-07-19,485645.0
2017-07-18,473937.0
2017-07-17,457852.0
2017-07-16,347944.0
2017-07-15,493790.0
2017-07-14,592801.0
2017-07-13,544938.0
2017-07-12,577063.0
2017-07-11,564010.0
2017-07-10,530213.0
2017-07-09,440201.0
2017-07-08,514516.0
2017-07-07,693735.0
2017-07-06,609906.0
2017-07-05,584996.0
2017-07-04,554629.0
2017-07-03,515779.0
2017-07-02,472913.0
2017-07-01,539578.0
2017-06-30,616556.0
2017-06-29,487136.0
2017-06-28,509941.0
2017-06-27,479331.0
2017-06-26,470501.0
2017-06-25,393814.0
2017-06-24,478643.0
2017-06-23,595332.0
2017-06-22,532914.0
2017-06-21,504287.0
2017-06-20,514735.0
2017-06-19,483221.0
2017-06-18,377909.0
2017-06-17,495107.0
2017-06-16,651313.0
2017-06-15,540598.0
2017-06-14,521217.0
2017-06-13,503575.0
2017-06-12,368928.0
2017-06-11,493541.0
2017-06-10,549486.0
2017-06-09,690046.0
2017-06-08,527611.0
2017-06-07,543228.0
2017-06-06,493878.0
2017-06-05,485705.0
2017-06-04,388725.0
2017-06-03,490185.0
2017-06-02,593127.0
2017-06-01,507289.0
2017-05-31,517098.0
2017-05-30,497949.0
2017-05-29,499744.0
2017-05-28,360728.0
2017-05-27,510924.0
2017-05-26,638270.0
2017-05-25,557409.0
2017-05-24,552751.0
2017-05-23,531564.0
2017-05-22,529698.0
2017-05-21,424122.0
2017-05-20,549415.0
2017-05-19,615673.0
2017-05-18,576583.0
2017-05-17,571979.0
2017-05-16,540072.0
2017-05-15,509450.0
2017-05-14,452776.0
2017-05-13,531189.0
2017-05-12,642131.0
2017-05-11,566677.0
2017-05-10,567445.0
2017-05-09,537607.0
2017-05-08,492233.0
2017-05-07,401702.0
2017-05-06,490825.0
2017-05-05,667448.0
2017-05-04,600181.0
2017-05-03,558767.0
2017-05-02,525303.0
2017-05-01,499847.0
2017-04-30,426618.0
2017-04-29,506672.0
2017-04-28,635406.0
2017-04-27,546630.0
2017-04-26,518013.0
2017-04-25,415333.0
2017-04-24,583910.0
2017-04-23,489136.0
2017-04-22,555113.0
2017-04-21,611230.0
2017-04-20,620846.0
2017-04-19,590251.0
2017-04-18,572627.0
2017-04-17,408088.0
2017-04-16,479245.0
2017-04-15,545486.0
2017-04-14,476735.0
2017-04-13,709723.0
2017-04-12,664670.0
2017-04-11,642640.0
2017-04-10,522507.0
2017-04-09,418905.0
2017-04-08,504301.0
2017-04-07,759412.0
2017-04-06,694589.0
2017-04-05,668784.0
2017-04-04,661562.0
2017-04-03,634474.0
2017-04-02,485201.0
2017-04-01,561962.0
2017-03-31,675750.0
2017-03-30,567779.0
2017-03-29,545768.0
2017-03-28,561962.0
2017-03-27,499611.0
2017-03-26,420845.0
2017-03-25,537187.0
2017-03-24,677155.0
2017-03-23,605116.0
2017-03-22,536423.0
2017-03-21,506101.0
2017-03-20,510083.0
2017-03-19,424130.0
2017-03-18,532525.0
2017-03-17,664396.0
2017-03-16,551600.0
2017-03-15,537596.0
2017-03-14,557157.0
2017-03-13,564544.0
2017-03-12,627471.0
2017-03-11,619354.0
2017-03-10,723502.0
2017-03-09,608265.0
2017-03-08,609480.0
2017-03-07,601244.0
2017-03-06,576266.0
2017-03-05,387803.0
2017-03-04,498983.0
2017-03-03,655085.0
2017-03-02,606297.0
2017-03-01,587944.0
2017-02-28,584184.0
2017-02-27,564455.0
2017-02-26,480513.0
2017-02-25,532382.0
2017-02-24,631107.0
2017-02-23,608733.0
2017-02-22,585376.0
2017-02-21,586368.0
2017-02-20,542318.0
2017-02-19,458199.0
2017-02-18,643003.0
2017-02-17,641560.0
2017-02-16,626918.0
2017-02-15,635314.0
2017-02-14,657102.0
2017-02-13,569968.0
2017-02-12,408330.0
2017-02-11,474229.0
2017-02-10,602447.0
2017-02-09,492667.0
2017-02-08,527870.0
2017-02-07,534103.0
2017-02-06,467068.0
2017-02-05,327881.0
2017-02-04,444826.0
2017-02-03,614864.0
2017-02-02,557404.0
2017-02-01,537345.0
2017-01-31,530324.0
2017-01-30,478125.0
2017-01-29,482085.0
2017-01-28,533550.0
2017-01-27,587002.0
2017-01-26,512310.0
2017-01-25,632096.0
2017-01-24,603879.0
2017-01-23,514257.0
2017-01-22,445390.0
2017-01-21,539631.0
2017-01-20,642266.0
2017-01-19,620063.0
2017-01-18,600457.0
2017-01-17,526535.0
2017-01-16,543821.0
2017-01-15,465708.0
2017-01-14,456663.0
2017-01-13,532048.0
2017-01-12,564571.0
2017-01-11,547461.0
2017-01-10,503211.0
2017-01-09,497620.0
2017-01-08,327419.0
2017-01-07,346040.0
2017-01-06,483279.0
2017-01-05,529721.0
2017-01-04,546613.0
2017-01-03,535366.0
2017-01-02,357221.0
2017-01-01,493961.0
2016-12-31,631177.0
2016-12-30,528381.0
2016-12-29,422887.0
2016-12-28,504517.0
2016-12-27,458438.0
2016-12-26,498861.0
2016-12-25,307738.0
2016-12-24,444208.0
2016-12-23,687310.0
2016-12-22,729149.0
2016-12-21,715474.0
2016-12-20,657124.0
2016-12-19,640888.0
2016-12-18,503354.0
2016-12-17,577588.0
2016-12-16,768310.0
2016-12-15,690248.0
2016-12-14,654359.0
2016-12-13,614849.0
2016-12-12,634990.0
2016-12-11,539674.0
2016-12-10,637359.0
2016-12-09,767218.0
2016-12-08,678673.0
2016-12-07,702933.0
2016-12-06,630402.0
2016-12-05,599445.0
2016-12-04,418665.0
2016-12-03,601500.0
2016-12-02,718838.0
2016-12-01,644990.0
2016-11-30,615546.0
2016-11-29,624330.0
2016-11-28,648742.0
2016-11-27,471210.0
2016-11-26,595679.0
2016-11-25,703021.0
2016-11-24,628099.0
2016-11-23,591229.0
2016-11-22,525673.0
2016-11-21,525499.0
2016-11-20,487671.0
2016-11-19,602063.0
2016-11-18,694530.0
2016-11-17,694861.0
2016-11-16,633189.0
2016-11-15,594709.0
2016-11-14,540077.0
2016-11-13,400444.0
2016-11-12,550620.0
2016-11-11,723355.0
2016-11-10,631136.0
2016-11-09,575896.0
2016-11-08,591826.0
2016-11-07,541344.0
2016-11-06,435504.0
2016-11-05,470326.0
2016-11-04,685755.0
2016-11-03,623406.0
2016-11-02,575555.0
2016-11-01,350203.0
2016-10-31,612405.0
2016-10-30,401570.0
2016-10-29,536967.0
2016-10-28,683357.0
2016-10-27,602451.0
2016-10-26,555583.0
2016-10-25,603390.0
2016-10-24,578790.0
2016-10-23,422419.0
2016-10-22,448224.0
2016-10-21,578513.0
2016-10-20,630545.0
2016-10-19,582560.0
2016-10-18,528881.0
2016-10-17,542812.0
2016-10-16,443877.0
2016-10-15,540788.0
2016-10-14,712718.0
2016-10-13,609673.0
2016-10-12,561645.0
2016-10-11,563508.0
2016-10-10,520534.0
2016-10-09,375015.0
2016-10-08,572301.0
2016-10-07,651168.0
2016-10-06,660004.0
2016-10-05,582169.0
2016-10-04,516272.0
2016-10-03,527782.0
2016-10-02,414035.0
2016-10-01,548826.0
2016-09-30,654622.0
2016-09-29,719217.0
2016-09-28,730951.0
2016-09-27,658091.0
2016-09-26,618086.0
2016-09-25,497973.0
2016-09-24,606510.0
2016-09-23,815769.0
2016-09-22,660261.0
2016-09-21,642697.0
2016-09-20,682115.0
2016-09-19,654241.0
2016-09-18,446078.0
2016-09-17,626310.0
2016-09-16,784252.0
2016-09-15,611503.0
2016-09-14,622469.0
2016-09-13,578052.0
2016-09-12,590049.0
2016-09-11,485623.0
2016-09-10,558436.0
2016-09-09,707072.0
2016-09-08,667634.0
2016-09-07,673016.0
2016-09-06,635188.0
2016-09-05,604069.0
2016-09-04,470577.0
2016-09-03,596806.0
2016-09-02,729386.0
2016-09-01,617364.0
2016-08-31,645301.0
2016-08-30,573057.0
2016-08-29,610851.0
2016-08-28,511846.0
2016-08-27,627006.0
2016-08-26,774753.0
2016-08-25,648428.0
2016-08-24,626913.0
2016-08-23,654375.0
2016-08-22,552003.0
2016-08-21,462621.0
2016-08-20,582975.0
2016-08-19,637766.0
2016-08-18,685000.0
2016-08-17,633978.0
2016-08-16,646232.0
2016-08-15,633080.0
2016-08-14,568123.0
2016-08-13,629893.0
2016-08-12,744288.0
2016-08-11,680097.0
2016-08-10,633201.0
2016-08-09,640888.0
2016-08-08,624458.0
2016-08-07,537639.0
2016-08-06,637403.0
2016-08-05,823203.0
2016-08-04,696816.0
2016-08-03,633733.0
2016-08-02,641208.0
2016-08-01,565546.0
2016-07-31,570843.0
2016-07-30,704911.0
2016-07-29,777933.0
2016-07-28,688491.0
2016-07-27,662058.0
2016-07-26,629855.0
2016-07-25,600632.0
2016-07-24,570428.0
2016-07-23,589257.0
2016-07-22,724688.0
2016-07-21,677436.0
2016-07-20,682903.0
2016-07-19,624595.0
2016-07-18,634454.0
2016-07-17,554516.0
2016-07-16,692951.0
2016-07-15,782463.0
2016-07-14,674949.0
2016-07-13,616274.0
2016-07-12,593324.0
2016-07-11,611204.0
2016-07-10,445145.0
2016-07-09,657737.0
2016-07-08,821362.0
2016-07-07,673292.0
2016-07-06,637290.0
2016-07-05,540334.0
2016-07-04,621011.0
2016-07-03,526471.0
2016-07-02,604382.0
2016-07-01,734105.0
2016-06-30,595802.0
2016-06-29,683943.0
2016-06-28,646738.0
2016-06-27,569627.0
2016-06-26,470498.0
2016-06-25,580689.0
2016-06-24,649441.0
2016-06-23,585952.0
2016-06-22,615933.0
2016-06-21,591685.0
2016-06-20,522161.0
2016-06-19,447117.0
2016-06-18,558309.0
2016-06-17,661418.0
2016-06-16,583988.0
2016-06-15,617772.0
2016-06-14,578354.0
2016-06-13,442641.0
2016-06-12,584566.0
2016-06-11,567751.0
2016-06-10,695191.0
2016-06-09,624818.0
2016-06-08,619079.0
2016-06-07,606573.0
2016-06-06,621927.0
2016-06-05,432973.0
2016-06-04,523865.0
2016-06-03,712046.0
2016-06-02,650000.0
2016-06-01,621919.0
2016-05-31,625796.0
2016-05-30,609026.0
2016-05-29,498023.0
2016-05-28,565369.0
2016-05-27,763589.0
2016-05-26,614831.0
2016-05-25,617624.0
2016-05-24,661884.0
2016-05-23,610915.0
2016-05-22,497757.0
2016-05-21,675360.0
2016-05-20,820408.0
2016-05-19,669063.0
2016-05-18,693595.0
2016-05-17,660928.0
2016-05-16,643913.0
2016-05-15,525798.0
2016-05-14,673230.0
2016-05-13,792416.0
2016-05-12,687788.0
2016-05-11,651972.0
2016-05-10,640637.0
2016-05-09,577260.0
2016-05-08,468014.0
2016-05-07,666444.0
2016-05-06,836931.0
2016-05-05,724419.0
2016-05-04,690607.0
2016-05-03,620118.0
2016-05-02,638174.0
2016-05-01,427372.0
2016-04-30,594203.0
2016-04-29,694411.0
2016-04-28,657012.0
2016-04-27,650945.0
2016-04-26,633160.0
2016-04-25,592082.0
2016-04-24,618517.0
2016-04-23,608663.0
2016-04-22,754744.0
2016-04-21,629021.0
2016-04-20,676729.0
2016-04-19,658715.0
2016-04-18,636650.0
2016-04-17,533006.0
2016-04-16,626102.0
2016-04-15,829859.0
2016-04-14,713221.0
2016-04-13,692993.0
2016-04-12,679558.0
2016-04-11,633710.0
2016-04-10,513132.0
2016-04-09,647847.0
2016-04-08,812022.0
2016-04-07,749253.0
2016-04-06,645428.0
2016-04-05,709916.0
2016-04-04,682638.0
2016-04-03,554139.0
2016-04-02,642110.0
2016-04-01,825032.0
2016-03-31,723291.0
2016-03-30,682583.0
2016-03-29,640260.0
2016-03-28,480530.0
2016-03-27,555954.0
2016-03-26,622759.0
2016-03-25,577455.0
2016-03-24,742953.0
2016-03-23,697400.0
2016-03-22,693965.0
2016-03-21,711480.0
2016-03-20,640387.0
2016-03-19,624795.0
2016-03-18,730175.0
2016-03-17,723538.0
2016-03-16,702109.0
2016-03-15,670741.0
2016-03-14,649437.0
